freq,L,Q,N,L1,L2,W,S,"mag(S(1,1))","phase(S(1,1))"
500.0 MHz,150.186,79.362,2.0,4.6,2.5,0.2,0.25,0.987,93.317
500.0 MHz,136.82,86.621,2.0,4.6,2.5,0.25,0.2,0.989,98.628
500.0 MHz,154.074,79.901,2.0,4.6,2.6,0.2,0.25,0.988,91.854
500.0 MHz,140.598,87.303,2.0,4.6,2.6,0.25,0.2,0.989,97.082
500.0 MHz,157.867,80.364,2.0,4.6,2.7,0.2,0.25,0.988,90.461
500.0 MHz,144.288,87.894,2.0,4.6,2.7,0.25,0.2,0.989,95.606
500.0 MHz,161.676,80.754,2.0,4.6,2.8,0.2,0.25,0.988,89.095
500.0 MHz,147.955,88.595,2.0,4.6,2.8,0.25,0.2,0.989,94.174
500.0 MHz,165.366,81.124,2.0,4.6,2.9,0.2,0.25,0.988,87.803
500.0 MHz,151.542,89.045,2.0,4.6,2.9,0.25,0.2,0.989,92.804
500.0 MHz,169.03,81.462,2.0,4.6,3.0,0.2,0.25,0.988,86.548
500.0 MHz,155.087,89.403,2.0,4.6,3.0,0.25,0.2,0.989,91.48
500.0 MHz,172.69,81.729,2.0,4.6,3.1,0.2,0.25,0.988,85.324
500.0 MHz,158.58,89.861,2.0,4.6,3.1,0.25,0.2,0.989,90.204
500.0 MHz,176.401,81.905,2.0,4.6,3.2,0.2,0.25,0.988,84.111
500.0 MHz,162.172,90.231,2.0,4.6,3.2,0.25,0.2,0.989,88.921
500.0 MHz,180.014,82.078,2.0,4.6,3.3,0.2,0.25,0.988,82.957
500.0 MHz,165.641,90.491,2.0,4.6,3.3,0.25,0.2,0.989,87.708
500.0 MHz,183.628,82.243,2.0,4.6,3.4,0.2,0.25,0.988,81.828
500.0 MHz,169.1,90.731,2.0,4.6,3.4,0.25,0.2,0.989,86.525
500.0 MHz,187.314,82.374,2.0,4.6,3.5,0.2,0.25,0.988,80.702
500.0 MHz,172.681,90.956,2.0,4.6,3.5,0.25,0.2,0.989,85.328
500.0 MHz,190.901,82.546,2.0,4.6,3.6,0.2,0.25,0.988,79.631
500.0 MHz,176.143,91.106,2.0,4.6,3.6,0.25,0.2,0.989,84.195
500.0 MHz,194.516,82.64,2.0,4.6,3.7,0.2,0.25,0.988,78.576
500.0 MHz,179.447,91.199,2.0,4.6,3.7,0.25,0.2,0.989,83.137
500.0 MHz,205.381,82.891,2.0,4.6,4.0,0.2,0.25,0.988,75.541
500.0 MHz,209.066,82.889,2.0,4.6,4.1,0.2,0.25,0.988,74.557
500.0 MHz,212.662,82.948,2.0,4.6,4.2,0.2,0.25,0.989,73.617
500.0 MHz,216.314,82.94,2.0,4.6,4.3,0.2,0.25,0.989,72.683
500.0 MHz,220.05,82.952,2.0,4.6,4.4,0.2,0.25,0.989,71.749
500.0 MHz,223.717,82.933,2.0,4.6,4.5,0.2,0.25,0.989,70.852
500.0 MHz,227.448,83.026,2.0,4.6,4.6,0.2,0.25,0.989,69.959
500.0 MHz,231.196,82.916,2.0,4.6,4.7,0.2,0.25,0.989,69.082
500.0 MHz,228.622,81.581,2.0,4.6,4.9,0.2,0.3,0.989,69.682
500.0 MHz,201.642,89.497,2.0,4.6,4.9,0.25,0.3,0.989,76.563
500.0 MHz,232.263,81.563,2.0,4.6,5.0,0.2,0.3,0.989,68.835
500.0 MHz,204.939,89.486,2.0,4.6,5.0,0.25,0.3,0.989,75.661
500.0 MHz,228.188,63.836,2.0,4.7,2.0,0.1,0.1,,
500.0 MHz,140.041,76.936,2.0,4.7,2.0,0.2,0.2,0.987,97.306
500.0 MHz,244.292,64.673,2.0,4.7,2.3,0.1,0.1,0.986,66.159
500.0 MHz,157.718,80.602,2.0,4.7,2.4,0.2,0.2,0.988,90.515
500.0 MHz,153.306,79.429,2.0,4.7,2.5,0.2,0.25,0.987,92.14
500.0 MHz,139.844,86.989,2.0,4.7,2.5,0.25,0.2,0.989,97.387
500.0 MHz,157.237,79.931,2.0,4.7,2.6,0.2,0.25,0.988,90.69
500.0 MHz,143.641,87.74,2.0,4.7,2.6,0.25,0.2,0.989,95.863
500.0 MHz,161.066,80.389,2.0,4.7,2.7,0.2,0.25,0.988,89.311
500.0 MHz,147.36,88.417,2.0,4.7,2.7,0.25,0.2,0.989,94.404
500.0 MHz,164.909,80.797,2.0,4.7,2.8,0.2,0.25,0.988,87.961
500.0 MHz,151.07,88.937,2.0,4.7,2.8,0.25,0.2,0.989,92.982
500.0 MHz,168.633,81.141,2.0,4.7,2.9,0.2,0.25,0.988,86.683
500.0 MHz,154.68,89.391,2.0,4.7,2.9,0.25,0.2,0.989,91.63
500.0 MHz,172.328,81.472,2.0,4.7,3.0,0.2,0.25,0.988,85.444
500.0 MHz,158.253,89.738,2.0,4.7,3.0,0.25,0.2,0.989,90.322
500.0 MHz,176.018,81.736,2.0,4.7,3.1,0.2,0.25,0.988,84.235
500.0 MHz,161.782,90.068,2.0,4.7,3.1,0.25,0.2,0.989,89.058
500.0 MHz,179.756,81.904,2.0,4.7,3.2,0.2,0.25,0.988,83.038
500.0 MHz,165.346,90.359,2.0,4.7,3.2,0.25,0.2,0.989,87.81
500.0 MHz,183.397,82.073,2.0,4.7,3.3,0.2,0.25,0.988,81.899
500.0 MHz,168.845,90.625,2.0,4.7,3.3,0.25,0.2,0.989,86.612
500.0 MHz,187.038,82.234,2.0,4.7,3.4,0.2,0.25,0.988,80.786
500.0 MHz,172.323,90.86,2.0,4.7,3.4,0.25,0.2,0.989,85.446
500.0 MHz,190.75,82.36,2.0,4.7,3.5,0.2,0.25,0.988,79.676
500.0 MHz,175.925,91.201,2.0,4.7,3.5,0.25,0.2,0.989,84.266
500.0 MHz,194.364,82.525,2.0,4.7,3.6,0.2,0.25,0.988,78.62
500.0 MHz,179.4,91.331,2.0,4.7,3.6,0.25,0.2,0.989,83.152
500.0 MHz,198.005,82.616,2.0,4.7,3.7,0.2,0.25,0.988,77.579
500.0 MHz,182.728,91.399,2.0,4.7,3.7,0.25,0.2,0.989,82.107
500.0 MHz,208.946,82.849,2.0,4.7,4.0,0.2,0.25,0.988,74.588
500.0 MHz,212.62,82.864,2.0,4.7,4.1,0.2,0.25,0.988,73.628
500.0 MHz,216.279,82.897,2.0,4.7,4.2,0.2,0.25,0.989,72.692
500.0 MHz,219.956,82.885,2.0,4.7,4.3,0.2,0.25,0.989,71.772
500.0 MHz,223.717,82.891,2.0,4.7,4.4,0.2,0.25,0.989,70.852
500.0 MHz,227.41,82.868,2.0,4.7,4.5,0.2,0.25,0.989,69.968
500.0 MHz,231.165,82.956,2.0,4.7,4.6,0.2,0.25,0.989,69.089
500.0 MHz,235.022,82.803,2.0,4.7,4.7,0.2,0.25,0.989,68.206
500.0 MHz,232.294,81.548,2.0,4.7,4.9,0.2,0.3,0.989,68.828
500.0 MHz,205.546,89.204,2.0,4.7,4.9,0.25,0.3,0.989,75.497
500.0 MHz,235.967,81.517,2.0,4.7,5.0,0.2,0.3,0.989,67.992
500.0 MHz,208.908,89.164,2.0,4.7,5.0,0.25,0.3,0.989,74.599
500.0 MHz,232.614,63.734,2.0,4.8,2.0,0.1,0.1,,
500.0 MHz,143.071,77.019,2.0,4.8,2.0,0.2,0.2,0.987,96.088
500.0 MHz,160.964,80.678,2.0,4.8,2.4,0.2,0.2,0.988,89.348
500.0 MHz,156.452,79.47,2.0,4.8,2.5,0.2,0.25,0.987,90.977
500.0 MHz,142.342,87.203,2.0,4.8,2.5,0.25,0.2,0.989,96.38
500.0 MHz,160.424,79.968,2.0,4.8,2.6,0.2,0.25,0.988,89.541
500.0 MHz,146.174,87.994,2.0,4.8,2.6,0.25,0.2,0.989,94.866
500.0 MHz,164.291,80.425,2.0,4.8,2.7,0.2,0.25,0.988,88.176
500.0 MHz,149.923,88.575,2.0,4.8,2.7,0.25,0.2,0.989,93.418
500.0 MHz,168.167,80.826,2.0,4.8,2.8,0.2,0.25,0.988,86.841
500.0 MHz,153.635,89.203,2.0,4.8,2.8,0.25,0.2,0.989,92.019
500.0 MHz,171.924,81.165,2.0,4.8,2.9,0.2,0.25,0.988,85.578
500.0 MHz,157.285,89.602,2.0,4.8,2.9,0.25,0.2,0.989,90.674
500.0 MHz,175.651,81.493,2.0,4.8,3.0,0.2,0.25,0.988,84.354
500.0 MHz,160.87,89.962,2.0,4.8,3.0,0.25,0.2,0.989,89.382
500.0 MHz,179.371,81.751,2.0,4.8,3.1,0.2,0.25,0.988,83.16
500.0 MHz,164.409,90.304,2.0,4.8,3.1,0.25,0.2,0.989,88.136
500.0 MHz,183.139,81.916,2.0,4.8,3.2,0.2,0.25,0.988,81.979
500.0 MHz,167.991,90.607,2.0,4.8,3.2,0.25,0.2,0.989,86.902
500.0 MHz,186.809,82.082,2.0,4.8,3.3,0.2,0.25,0.988,80.855
500.0 MHz,171.514,90.832,2.0,4.8,3.3,0.25,0.2,0.989,85.715
500.0 MHz,190.476,82.236,2.0,4.8,3.4,0.2,0.25,0.988,79.757
500.0 MHz,175.012,91.063,2.0,4.8,3.4,0.25,0.2,0.989,84.563
500.0 MHz,194.215,82.355,2.0,4.8,3.5,0.2,0.25,0.988,78.663
500.0 MHz,178.624,91.396,2.0,4.8,3.5,0.25,0.2,0.989,83.399
500.0 MHz,197.856,82.516,2.0,4.8,3.6,0.2,0.25,0.988,77.621
500.0 MHz,182.11,91.534,2.0,4.8,3.6,0.25,0.2,0.989,82.3
500.0 MHz,201.523,82.602,2.0,4.8,3.7,0.2,0.25,0.988,76.596
500.0 MHz,185.431,91.642,2.0,4.8,3.7,0.25,0.2,0.989,81.275
500.0 MHz,212.541,82.819,2.0,4.8,4.0,0.2,0.25,0.988,73.648
500.0 MHz,216.239,82.825,2.0,4.8,4.1,0.2,0.25,0.989,72.702
500.0 MHz,219.925,82.855,2.0,4.8,4.2,0.2,0.25,0.989,71.78
500.0 MHz,223.628,82.842,2.0,4.8,4.3,0.2,0.25,0.989,70.873
500.0 MHz,227.423,82.832,2.0,4.8,4.4,0.2,0.25,0.989,69.965
500.0 MHz,231.135,82.814,2.0,4.8,4.5,0.2,0.25,0.989,69.096
500.0 MHz,234.913,82.894,2.0,4.8,4.6,0.2,0.25,0.989,68.23
500.0 MHz,238.719,82.777,2.0,4.8,4.7,0.2,0.25,0.989,67.378
500.0 MHz,235.999,81.467,2.0,4.8,4.9,0.2,0.3,0.989,67.985
500.0 MHz,208.266,89.697,2.0,4.8,4.9,0.25,0.3,0.989,74.769
500.0 MHz,239.699,81.432,2.0,4.8,5.0,0.2,0.3,0.989,67.161
500.0 MHz,211.626,89.684,2.0,4.8,5.0,0.25,0.3,0.989,73.886
500.0 MHz,237.064,63.649,2.0,4.9,2.0,0.1,0.1,,
500.0 MHz,146.15,77.355,2.0,4.9,2.0,0.2,0.2,0.987,94.874
500.0 MHz,164.273,81.047,2.0,4.9,2.4,0.2,0.2,0.988,88.182
500.0 MHz,159.61,79.487,2.0,4.9,2.5,0.2,0.25,0.987,89.832
500.0 MHz,145.753,87.142,2.0,4.9,2.5,0.25,0.2,0.989,95.03
500.0 MHz,163.619,80.017,2.0,4.9,2.6,0.2,0.25,0.988,88.411
500.0 MHz,149.635,87.888,2.0,4.9,2.6,0.25,0.2,0.989,93.528
500.0 MHz,167.523,80.47,2.0,4.9,2.7,0.2,0.25,0.988,87.061
500.0 MHz,153.432,88.558,2.0,4.9,2.7,0.25,0.2,0.989,92.094
500.0 MHz,171.435,80.864,2.0,4.9,2.8,0.2,0.25,0.988,85.741
500.0 MHz,157.213,89.065,2.0,4.9,2.8,0.25,0.2,0.989,90.7
500.0 MHz,175.225,81.202,2.0,4.9,2.9,0.2,0.25,0.988,84.492
500.0 MHz,160.891,89.513,2.0,4.9,2.9,0.25,0.2,0.989,89.375
500.0 MHz,178.983,81.525,2.0,4.9,3.0,0.2,0.25,0.988,83.283
500.0 MHz,164.528,89.852,2.0,4.9,3.0,0.25,0.2,0.989,88.094
500.0 MHz,182.734,81.777,2.0,4.9,3.1,0.2,0.25,0.988,82.105
500.0 MHz,168.119,90.172,2.0,4.9,3.1,0.25,0.2,0.989,86.858
500.0 MHz,186.532,81.94,2.0,4.9,3.2,0.2,0.25,0.988,80.939
500.0 MHz,171.741,90.448,2.0,4.9,3.2,0.25,0.2,0.989,85.64
500.0 MHz,190.23,82.101,2.0,4.9,3.3,0.2,0.25,0.988,79.83
500.0 MHz,175.298,90.704,2.0,4.9,3.3,0.25,0.2,0.989,84.47
500.0 MHz,193.925,82.248,2.0,4.9,3.4,0.2,0.25,0.988,78.747
500.0 MHz,178.83,90.923,2.0,4.9,3.4,0.25,0.2,0.989,83.333
500.0 MHz,197.691,82.362,2.0,4.9,3.5,0.2,0.25,0.988,77.668
500.0 MHz,182.492,91.245,2.0,4.9,3.5,0.25,0.2,0.989,82.181
500.0 MHz,201.358,82.517,2.0,4.9,3.6,0.2,0.25,0.988,76.641
500.0 MHz,186.021,91.371,2.0,4.9,3.6,0.25,0.2,0.989,81.095
500.0 MHz,205.052,82.597,2.0,4.9,3.7,0.2,0.25,0.988,75.63
500.0 MHz,189.393,91.424,2.0,4.9,3.7,0.25,0.2,0.989,80.079
500.0 MHz,216.148,82.797,2.0,4.9,4.0,0.2,0.25,0.989,72.725
500.0 MHz,219.873,82.801,2.0,4.9,4.1,0.2,0.25,0.989,71.792
500.0 MHz,223.587,82.82,2.0,4.9,4.2,0.2,0.25,0.989,70.883
500.0 MHz,227.314,82.803,2.0,4.9,4.3,0.2,0.25,0.989,69.991
500.0 MHz,231.126,82.799,2.0,4.9,4.4,0.2,0.25,0.989,69.098
500.0 MHz,234.92,82.745,2.0,4.9,4.5,0.2,0.25,0.989,68.229
500.0 MHz,238.674,82.841,2.0,4.9,4.6,0.2,0.25,0.989,67.388
500.0 MHz,242.51,82.718,2.0,4.9,4.7,0.2,0.25,0.989,66.547
500.0 MHz,239.704,81.432,2.0,4.9,4.9,0.2,0.3,0.989,67.16
500.0 MHz,212.358,89.079,2.0,4.9,4.9,0.25,0.3,0.989,73.696
500.0 MHz,243.431,81.391,2.0,4.9,5.0,0.2,0.3,0.989,66.348
500.0 MHz,215.757,89.043,2.0,4.9,5.0,0.25,0.3,0.989,72.825
500.0 MHz,584.117,64.546,2.0,5.0,10.0,0.15,0.2,0.992,30.476
500.0 MHz,149.182,77.426,2.0,5.0,2.0,0.2,0.2,0.987,93.701
500.0 MHz,167.525,81.108,2.0,5.0,2.4,0.2,0.2,0.988,87.06
500.0 MHz,268.941,64.94,2.0,5.0,2.5,0.1,0.1,0.987,61.224
500.0 MHz,162.858,79.886,2.0,5.0,2.5,0.2,0.25,0.988,88.678
500.0 MHz,148.717,87.247,2.0,5.0,2.5,0.25,0.2,0.989,93.88
500.0 MHz,166.911,80.369,2.0,5.0,2.6,0.2,0.25,0.988,87.27
500.0 MHz,152.641,87.989,2.0,5.0,2.6,0.25,0.2,0.989,92.39
500.0 MHz,170.853,80.816,2.0,5.0,2.7,0.2,0.25,0.988,85.935
500.0 MHz,156.477,88.654,2.0,5.0,2.7,0.25,0.2,0.989,90.969
500.0 MHz,174.8,81.195,2.0,5.0,2.8,0.2,0.25,0.988,84.631
500.0 MHz,160.293,89.157,2.0,5.0,2.8,0.25,0.2,0.989,89.588
500.0 MHz,178.624,81.527,2.0,5.0,2.9,0.2,0.25,0.988,83.398
500.0 MHz,164.006,89.588,2.0,5.0,2.9,0.25,0.2,0.989,88.276
500.0 MHz,295.207,65.215,2.0,5.0,3.0,0.1,0.1,0.987,56.652
500.0 MHz,182.395,81.855,2.0,5.0,3.0,0.2,0.25,0.988,82.21
500.0 MHz,167.655,89.938,2.0,5.0,3.0,0.25,0.2,0.989,87.016
500.0 MHz,186.195,82.088,2.0,5.0,3.1,0.2,0.25,0.988,81.041
500.0 MHz,171.298,90.239,2.0,5.0,3.1,0.25,0.2,0.989,85.787
500.0 MHz,190.02,82.233,2.0,5.0,3.2,0.2,0.25,0.988,79.892
500.0 MHz,174.949,90.509,2.0,5.0,3.2,0.25,0.2,0.989,84.583
500.0 MHz,193.746,82.386,2.0,5.0,3.3,0.2,0.25,0.988,78.799
500.0 MHz,178.534,90.758,2.0,5.0,3.3,0.25,0.2,0.989,83.427
500.0 MHz,197.468,82.525,2.0,5.0,3.4,0.2,0.25,0.988,77.731
500.0 MHz,182.093,90.97,2.0,5.0,3.4,0.25,0.2,0.989,82.305
500.0 MHz,321.475,65.138,2.0,5.0,3.5,0.1,0.1,0.988,52.669
500.0 MHz,201.254,82.637,2.0,5.0,3.5,0.2,0.25,0.988,76.67
500.0 MHz,185.789,91.28,2.0,5.0,3.5,0.25,0.2,0.989,81.166
500.0 MHz,204.956,82.774,2.0,5.0,3.6,0.2,0.25,0.988,75.656
500.0 MHz,189.344,91.397,2.0,5.0,3.6,0.25,0.2,0.989,80.094
500.0 MHz,208.676,82.847,2.0,5.0,3.7,0.2,0.25,0.988,74.66
500.0 MHz,192.737,91.452,2.0,5.0,3.7,0.25,0.2,0.989,79.093
500.0 MHz,219.843,83.036,2.0,5.0,4.0,0.2,0.25,0.989,71.8
500.0 MHz,223.605,83.023,2.0,5.0,4.1,0.2,0.25,0.989,70.879
500.0 MHz,227.343,83.038,2.0,5.0,4.2,0.2,0.25,0.989,69.984
500.0 MHz,231.178,82.992,2.0,5.0,4.3,0.2,0.25,0.989,69.086
500.0 MHz,234.933,83.0,2.0,5.0,4.4,0.2,0.25,0.989,68.226
500.0 MHz,238.714,82.953,2.0,5.0,4.5,0.2,0.25,0.989,67.379
500.0 MHz,242.54,83.018,2.0,5.0,4.6,0.2,0.25,0.989,66.54
500.0 MHz,246.405,82.889,2.0,5.0,4.7,0.2,0.25,0.989,65.712
500.0 MHz,243.457,81.342,2.0,5.0,4.9,0.2,0.3,0.989,66.342
500.0 MHz,215.257,89.155,2.0,5.0,4.9,0.25,0.3,0.989,72.952
500.0 MHz,404.066,64.058,2.0,5.0,5.0,0.1,0.1,0.989,42.989
500.0 MHz,357.345,61.533,2.0,5.0,5.0,0.1,0.2,0.988,48.005
500.0 MHz,247.201,81.307,2.0,5.0,5.0,0.2,0.3,0.989,65.544
500.0 MHz,218.668,89.104,2.0,5.0,5.0,0.25,0.3,0.989,72.093
500.0 MHz,409.631,63.929,2.0,5.0,5.1,0.1,0.1,0.989,42.457
500.0 MHz,362.254,61.386,2.0,5.0,5.1,0.1,0.2,0.988,47.427
500.0 MHz,415.434,63.762,2.0,5.0,5.2,0.1,0.1,0.99,41.916
500.0 MHz,367.466,61.446,2.0,5.0,5.2,0.1,0.2,0.988,46.827
500.0 MHz,372.625,61.31,2.0,5.0,5.3,0.1,0.2,0.988,46.247
500.0 MHz,314.373,85.471,2.0,5.0,5.3,0.2,0.1,0.991,53.698
500.0 MHz,377.789,61.174,2.0,5.0,5.4,0.1,0.2,0.988,45.68
500.0 MHz,318.951,85.307,2.0,5.0,5.4,0.2,0.1,0.991,53.033
500.0 MHz,383.011,61.017,2.0,5.0,5.5,0.1,0.2,0.988,45.12
500.0 MHz,323.557,85.187,2.0,5.0,5.5,0.2,0.1,0.991,52.379
500.0 MHz,328.207,85.027,2.0,5.0,5.6,0.2,0.1,0.991,51.735
500.0 MHz,332.962,84.844,2.0,5.0,5.7,0.2,0.1,0.991,51.09
500.0 MHz,337.653,84.714,2.0,5.0,5.8,0.2,0.1,0.991,50.469
500.0 MHz,342.445,84.532,2.0,5.0,5.9,0.2,0.1,0.991,49.849
500.0 MHz,354.182,73.309,2.0,5.0,6.0,0.15,0.2,0.99,48.388
500.0 MHz,311.904,82.94,2.0,5.0,6.0,0.2,0.2,0.99,54.062
500.0 MHz,393.529,72.11,2.0,5.0,6.8,0.15,0.2,0.99,44.033
500.0 MHz,347.586,81.608,2.0,5.0,6.8,0.2,0.2,0.991,49.199
500.0 MHz,436.152,70.497,2.0,5.0,7.6,0.15,0.2,0.991,40.088
500.0 MHz,481.265,68.765,2.0,5.0,8.4,0.15,0.2,0.991,36.592
500.0 MHz,530.4,66.804,2.0,5.0,9.2,0.15,0.2,0.992,33.399
500.0 MHz,409.669,63.913,2.0,5.1,5.0,0.1,0.1,0.989,42.454
500.0 MHz,362.28,61.369,2.0,5.1,5.0,0.1,0.2,0.988,47.424
500.0 MHz,415.464,63.748,2.0,5.1,5.1,0.1,0.1,0.99,41.913
500.0 MHz,367.408,61.231,2.0,5.1,5.1,0.1,0.2,0.988,46.834
500.0 MHz,421.317,63.58,2.0,5.1,5.2,0.1,0.1,0.99,41.38
500.0 MHz,372.938,61.223,2.0,5.1,5.2,0.1,0.2,0.988,46.212
500.0 MHz,377.874,61.141,2.0,5.1,5.3,0.1,0.2,0.988,45.671
500.0 MHz,318.98,85.332,2.0,5.1,5.3,0.2,0.1,0.991,53.029
500.0 MHz,383.091,60.993,2.0,5.1,5.4,0.1,0.2,0.988,45.112
500.0 MHz,323.601,85.16,2.0,5.1,5.4,0.2,0.1,0.991,52.373
500.0 MHz,388.34,60.843,2.0,5.1,5.5,0.1,0.2,0.989,44.562
500.0 MHz,328.24,85.039,2.0,5.1,5.5,0.2,0.1,0.991,51.73
500.0 MHz,332.874,84.885,2.0,5.1,5.6,0.2,0.1,0.991,51.102
500.0 MHz,337.735,84.682,2.0,5.1,5.7,0.2,0.1,0.991,50.459
500.0 MHz,342.382,84.389,2.0,5.1,5.8,0.2,0.1,0.991,49.857
500.0 MHz,347.2,84.216,2.0,5.1,5.9,0.2,0.1,0.991,49.248
500.0 MHz,415.489,63.778,2.0,5.2,5.0,0.1,0.1,0.99,41.911
500.0 MHz,367.535,61.397,2.0,5.2,5.0,0.1,0.2,0.988,46.819
500.0 MHz,372.701,61.254,2.0,5.2,5.1,0.1,0.2,0.988,46.239
500.0 MHz,427.453,63.404,2.0,5.2,5.2,0.1,0.1,0.99,40.836
500.0 MHz,378.165,61.229,2.0,5.2,5.2,0.1,0.2,0.988,45.639
500.0 MHz,383.22,61.121,2.0,5.2,5.3,0.1,0.2,0.988,45.098
500.0 MHz,323.725,85.196,2.0,5.2,5.3,0.2,0.1,0.991,52.356
500.0 MHz,388.477,60.972,2.0,5.2,5.4,0.1,0.2,0.989,44.548
500.0 MHz,328.387,85.017,2.0,5.2,5.4,0.2,0.1,0.991,51.71
500.0 MHz,393.769,60.819,2.0,5.2,5.5,0.1,0.2,0.989,44.006
500.0 MHz,333.065,84.89,2.0,5.2,5.5,0.2,0.1,0.991,51.077
500.0 MHz,337.809,84.709,2.0,5.2,5.6,0.2,0.1,0.991,50.449
500.0 MHz,342.641,84.518,2.0,5.2,5.7,0.2,0.1,0.991,49.824
500.0 MHz,347.425,84.367,2.0,5.2,5.8,0.2,0.1,0.991,49.22
500.0 MHz,352.287,84.186,2.0,5.2,5.9,0.2,0.1,0.991,48.62
500.0 MHz,421.551,63.818,2.0,5.3,5.0,0.1,0.1,0.99,41.36
500.0 MHz,372.729,61.235,2.0,5.3,5.0,0.1,0.2,0.988,46.235
500.0 MHz,377.935,61.089,2.0,5.3,5.1,0.1,0.2,0.988,45.664
500.0 MHz,433.405,63.471,2.0,5.3,5.2,0.1,0.1,0.99,40.32
500.0 MHz,383.256,61.097,2.0,5.3,5.2,0.1,0.2,0.988,45.094
500.0 MHz,388.735,60.918,2.0,5.3,5.3,0.1,0.2,0.989,44.521
500.0 MHz,328.434,85.031,2.0,5.3,5.3,0.2,0.1,0.991,51.703
500.0 MHz,393.837,60.8,2.0,5.3,5.4,0.1,0.2,0.989,43.999
500.0 MHz,333.15,84.839,2.0,5.3,5.4,0.2,0.1,0.991,51.065
500.0 MHz,399.173,60.646,2.0,5.3,5.5,0.1,0.2,0.989,43.466
500.0 MHz,337.87,84.707,2.0,5.3,5.5,0.2,0.1,0.991,50.441
500.0 MHz,342.656,84.522,2.0,5.3,5.6,0.2,0.1,0.991,49.822
500.0 MHz,347.6,84.32,2.0,5.3,5.7,0.2,0.1,0.991,49.198
500.0 MHz,352.428,84.164,2.0,5.3,5.8,0.2,0.1,0.991,48.602
500.0 MHz,357.336,83.982,2.0,5.3,5.9,0.2,0.1,0.991,48.011
500.0 MHz,427.477,63.636,2.0,5.4,5.0,0.1,0.1,0.99,40.834
500.0 MHz,377.938,61.075,2.0,5.4,5.0,0.1,0.2,0.988,45.664
500.0 MHz,383.185,60.928,2.0,5.4,5.1,0.1,0.2,0.988,45.101
500.0 MHz,439.434,63.284,2.0,5.4,5.2,0.1,0.1,0.99,39.811
500.0 MHz,388.548,60.932,2.0,5.4,5.2,0.1,0.2,0.989,44.54
500.0 MHz,393.872,60.785,2.0,5.4,5.3,0.1,0.2,0.989,43.996
500.0 MHz,333.185,84.821,2.0,5.4,5.3,0.2,0.1,0.991,51.06
500.0 MHz,399.215,60.632,2.0,5.4,5.4,0.1,0.2,0.989,43.462
500.0 MHz,337.916,84.642,2.0,5.4,5.4,0.2,0.1,0.991,50.435
500.0 MHz,404.594,60.474,2.0,5.4,5.5,0.1,0.2,0.989,42.937
500.0 MHz,342.692,84.497,2.0,5.4,5.5,0.2,0.1,0.991,49.818
500.0 MHz,347.521,84.306,2.0,5.4,5.6,0.2,0.1,0.991,49.208
500.0 MHz,352.509,84.101,2.0,5.4,5.7,0.2,0.1,0.991,48.593
500.0 MHz,357.382,83.939,2.0,5.4,5.8,0.2,0.1,0.991,48.005
500.0 MHz,362.334,83.753,2.0,5.4,5.9,0.2,0.1,0.991,47.422
500.0 MHz,621.324,62.993,2.0,5.5,10.0,0.15,0.2,0.992,28.729
500.0 MHz,433.459,63.431,2.0,5.5,5.0,0.1,0.1,0.99,40.316
500.0 MHz,383.179,60.968,2.0,5.5,5.0,0.1,0.2,0.988,45.102
500.0 MHz,388.473,60.815,2.0,5.5,5.1,0.1,0.2,0.989,44.548
500.0 MHz,445.523,63.074,2.0,5.5,5.2,0.1,0.1,0.99,39.309
500.0 MHz,393.877,60.815,2.0,5.5,5.2,0.1,0.2,0.989,43.995
500.0 MHz,399.245,60.666,2.0,5.5,5.3,0.1,0.2,0.989,43.459
500.0 MHz,337.924,84.652,2.0,5.5,5.3,0.2,0.1,0.991,50.434
500.0 MHz,404.631,60.51,2.0,5.5,5.4,0.1,0.2,0.989,42.933
500.0 MHz,342.709,84.46,2.0,5.5,5.4,0.2,0.1,0.991,49.815
500.0 MHz,410.284,60.313,2.0,5.5,5.5,0.1,0.2,0.989,42.395
500.0 MHz,347.514,84.318,2.0,5.5,5.5,0.2,0.1,0.991,49.209
500.0 MHz,352.225,83.972,2.0,5.5,5.6,0.2,0.1,0.991,48.627
500.0 MHz,357.419,83.915,2.0,5.5,5.7,0.2,0.1,0.991,48.001
500.0 MHz,362.337,83.749,2.0,5.5,5.8,0.2,0.1,0.991,47.422
500.0 MHz,367.26,83.557,2.0,5.5,5.9,0.2,0.1,0.991,46.855
500.0 MHz,379.277,72.265,2.0,5.5,6.0,0.15,0.2,0.99,45.522
500.0 MHz,334.336,82.047,2.0,5.5,6.0,0.2,0.2,0.991,50.907
500.0 MHz,420.785,70.783,2.0,5.5,6.8,0.15,0.2,0.991,41.43
500.0 MHz,371.619,80.549,2.0,5.5,6.8,0.2,0.2,0.991,46.363
500.0 MHz,465.727,69.078,2.0,5.5,7.6,0.15,0.2,0.991,37.728
500.0 MHz,513.898,67.123,2.0,5.5,8.4,0.15,0.2,0.992,34.409
500.0 MHz,565.684,65.025,2.0,5.5,9.2,0.15,0.2,0.992,31.421
500.0 MHz,439.49,63.231,2.0,5.6,5.0,0.1,0.1,0.99,39.806
500.0 MHz,388.661,61.01,2.0,5.6,5.0,0.1,0.2,0.989,44.529
500.0 MHz,393.994,60.857,2.0,5.6,5.1,0.1,0.2,0.989,43.984
500.0 MHz,451.663,62.869,2.0,5.6,5.2,0.1,0.1,0.99,38.814
