freq,L,Q,N,L1,L2,W,S,"mag(S(1,1))","phase(S(1,1))"
400.0 MHz,595.428,76.223,2.25,9.4,5.4,0.2,0.1,0.992,36.946
400.0 MHz,603.402,76.018,2.25,9.4,5.5,0.2,0.1,0.992,36.49
400.0 MHz,612.111,75.723,2.25,9.4,5.6,0.2,0.1,0.992,36.004
400.0 MHz,620.74,75.548,2.25,9.4,5.7,0.2,0.1,0.992,35.535
400.0 MHz,629.292,75.302,2.25,9.4,5.8,0.2,0.1,0.992,35.082
400.0 MHz,1078.963,54.464,2.25,9.5,10.0,0.15,0.2,0.993,20.888
400.0 MHz,655.997,55.96,2.25,9.5,5.0,0.1,0.2,0.99,33.733
400.0 MHz,666.591,55.589,2.25,9.5,5.1,0.1,0.2,0.99,33.226
400.0 MHz,673.786,55.676,2.25,9.5,5.2,0.1,0.2,0.99,32.891
400.0 MHz,682.774,55.487,2.25,9.5,5.3,0.1,0.2,0.99,32.48
400.0 MHz,593.117,76.221,2.25,9.5,5.3,0.2,0.1,0.992,37.08
400.0 MHz,691.807,55.3,2.25,9.5,5.4,0.1,0.2,0.99,32.078
400.0 MHz,601.386,75.974,2.25,9.5,5.4,0.2,0.1,0.992,36.604
400.0 MHz,609.767,75.719,2.25,9.5,5.5,0.2,0.1,0.992,36.134
400.0 MHz,618.21,75.466,2.25,9.5,5.6,0.2,0.1,0.992,35.672
400.0 MHz,626.914,75.288,2.25,9.5,5.7,0.2,0.1,0.992,35.207
400.0 MHz,635.555,75.033,2.25,9.5,5.8,0.2,0.1,0.992,34.757
400.0 MHz,647.724,65.843,2.25,9.5,6.0,0.15,0.2,0.992,34.141
400.0 MHz,576.058,73.958,2.25,9.5,6.0,0.2,0.2,0.992,38.099
400.0 MHz,717.862,64.06,2.25,9.5,6.8,0.15,0.2,0.992,30.973
400.0 MHz,639.513,71.86,2.25,9.5,6.8,0.2,0.2,0.992,34.555
400.0 MHz,794.651,61.98,2.25,9.5,7.6,0.15,0.2,0.992,28.104
400.0 MHz,879.352,59.683,2.25,9.5,8.4,0.15,0.2,0.993,25.489
400.0 MHz,971.008,57.395,2.25,9.5,9.2,0.15,0.2,0.993,23.151
400.0 MHz,662.29,55.766,2.25,9.6,5.0,0.1,0.2,0.99,33.43
400.0 MHz,671.168,55.581,2.25,9.6,5.1,0.1,0.2,0.99,33.012
400.0 MHz,680.256,55.493,2.25,9.6,5.2,0.1,0.2,0.99,32.594
400.0 MHz,689.31,55.304,2.25,9.6,5.3,0.1,0.2,0.99,32.188
400.0 MHz,599.012,75.99,2.25,9.6,5.3,0.2,0.1,0.992,36.739
400.0 MHz,698.413,55.116,2.25,9.6,5.4,0.1,0.2,0.99,31.79
400.0 MHz,607.37,75.737,2.25,9.6,5.4,0.2,0.1,0.992,36.267
400.0 MHz,615.822,75.478,2.25,9.6,5.5,0.2,0.1,0.992,35.801
400.0 MHz,624.338,75.222,2.25,9.6,5.6,0.2,0.1,0.992,35.343
400.0 MHz,633.117,75.039,2.25,9.6,5.7,0.2,0.1,0.992,34.883
400.0 MHz,641.834,74.781,2.25,9.6,5.8,0.2,0.1,0.992,34.438
400.0 MHz,668.725,55.688,2.25,9.7,5.0,0.1,0.2,0.99,33.126
400.0 MHz,677.664,55.473,2.25,9.7,5.1,0.1,0.2,0.99,32.712
400.0 MHz,686.821,55.383,2.25,9.7,5.2,0.1,0.2,0.99,32.299
400.0 MHz,695.95,55.189,2.25,9.7,5.3,0.1,0.2,0.99,31.897
400.0 MHz,605.052,75.751,2.25,9.7,5.3,0.2,0.1,0.992,36.397
400.0 MHz,705.134,54.996,2.25,9.7,5.4,0.1,0.2,0.991,31.502
400.0 MHz,613.453,75.499,2.25,9.7,5.4,0.2,0.1,0.992,35.931
400.0 MHz,621.617,75.28,2.25,9.7,5.5,0.2,0.1,0.992,35.488
400.0 MHz,630.596,74.971,2.25,9.7,5.6,0.2,0.1,0.992,35.014
400.0 MHz,639.45,74.782,2.25,9.7,5.7,0.2,0.1,0.992,34.558
400.0 MHz,648.23,74.524,2.25,9.7,5.8,0.2,0.1,0.993,34.118
400.0 MHz,675.167,55.501,2.25,9.8,5.0,0.1,0.2,0.99,32.827
400.0 MHz,686.158,55.112,2.25,9.8,5.1,0.1,0.2,0.99,32.328
400.0 MHz,693.372,55.201,2.25,9.8,5.2,0.1,0.2,0.99,32.01
400.0 MHz,702.555,55.012,2.25,9.8,5.3,0.1,0.2,0.991,31.612
400.0 MHz,611.108,75.492,2.25,9.8,5.3,0.2,0.1,0.992,36.06
400.0 MHz,711.823,54.813,2.25,9.8,5.4,0.1,0.2,0.991,31.221
400.0 MHz,619.59,75.235,2.25,9.8,5.4,0.2,0.1,0.992,35.597
400.0 MHz,628.191,74.97,2.25,9.8,5.5,0.2,0.1,0.992,35.14
400.0 MHz,636.858,74.708,2.25,9.8,5.6,0.2,0.1,0.992,34.691
400.0 MHz,645.787,74.513,2.25,9.8,5.7,0.2,0.1,0.992,34.239
400.0 MHz,654.664,74.25,2.25,9.8,5.8,0.2,0.1,0.993,33.801
400.0 MHz,681.605,55.306,2.25,9.9,5.0,0.1,0.2,0.99,32.533
400.0 MHz,690.66,55.125,2.25,9.9,5.1,0.1,0.2,0.99,32.129
400.0 MHz,699.995,55.016,2.25,9.9,5.2,0.1,0.2,0.99,31.722
400.0 MHz,709.267,54.822,2.25,9.9,5.3,0.1,0.2,0.991,31.328
400.0 MHz,617.163,75.26,2.25,9.9,5.3,0.2,0.1,0.992,35.728
400.0 MHz,718.591,54.628,2.25,9.9,5.4,0.1,0.2,0.991,30.941
400.0 MHz,625.739,74.996,2.25,9.9,5.4,0.2,0.1,0.992,35.269
400.0 MHz,634.235,74.747,2.25,9.9,5.5,0.2,0.1,0.992,34.825
400.0 MHz,642.96,74.368,2.25,9.9,5.6,0.2,0.1,0.992,34.381
400.0 MHz,652.168,74.263,2.25,9.9,5.7,0.2,0.1,0.993,33.923
400.0 MHz,661.123,73.993,2.25,9.9,5.8,0.2,0.1,0.993,33.49
400.0 MHz,1479.887,47.468,2.5,10.0,10.0,0.15,0.2,0.994,15.306
400.0 MHz,903.62,53.962,2.5,10.0,5.0,0.1,0.2,0.992,24.825
400.0 MHz,915.013,53.703,2.5,10.0,5.1,0.1,0.2,0.992,24.525
400.0 MHz,926.686,53.508,2.5,10.0,5.2,0.1,0.2,0.992,24.225
400.0 MHz,938.36,53.241,2.5,10.0,5.3,0.1,0.2,0.992,23.932
400.0 MHz,829.149,72.594,2.5,10.0,5.3,0.2,0.1,0.994,26.98
400.0 MHz,950.155,52.969,2.5,10.0,5.4,0.1,0.2,0.992,23.644
400.0 MHz,840.092,72.226,2.5,10.0,5.4,0.2,0.1,0.994,26.641
400.0 MHz,851.378,71.863,2.5,10.0,5.5,0.2,0.1,0.994,26.3
400.0 MHz,862.596,71.37,2.5,10.0,5.6,0.2,0.1,0.994,25.97
400.0 MHz,874.098,71.067,2.5,10.0,5.7,0.2,0.1,0.994,25.639
400.0 MHz,885.601,70.702,2.5,10.0,5.8,0.2,0.1,0.994,25.317
400.0 MHz,879.286,62.447,2.5,10.0,6.0,0.15,0.2,0.993,25.492
400.0 MHz,776.663,70.347,2.5,10.0,6.0,0.2,0.2,0.993,28.73
400.0 MHz,972.044,59.906,2.5,10.0,6.8,0.15,0.2,0.993,23.127
400.0 MHz,1075.8,57.015,2.5,10.0,7.6,0.15,0.2,0.994,20.948
400.0 MHz,1194.038,53.934,2.5,10.0,8.4,0.15,0.2,0.994,18.913
400.0 MHz,1328.448,50.748,2.5,10.0,9.2,0.15,0.2,0.994,17.028
400.0 MHz,144.56,59.454,2.5,2.0,2.0,0.1,0.1,,
400.0 MHz,63.687,58.242,2.5,2.0,2.0,0.2,0.2,0.99,144.497
400.0 MHz,67.418,59.339,2.5,2.0,2.1,0.2,0.2,0.99,142.558
400.0 MHz,74.907,61.151,2.5,2.0,2.3,0.2,0.2,0.989,138.734
400.0 MHz,78.564,61.882,2.5,2.0,2.4,0.2,0.2,0.989,136.9
400.0 MHz,82.234,62.487,2.5,2.0,2.5,0.2,0.2,0.989,135.083
400.0 MHz,150.477,59.886,2.5,2.1,2.0,0.1,0.1,,
400.0 MHz,66.81,59.184,2.5,2.1,2.0,0.2,0.2,0.99,142.873
400.0 MHz,156.403,60.344,2.5,2.1,2.1,0.1,0.1,0.984,103.648
400.0 MHz,70.626,60.444,2.5,2.1,2.1,0.2,0.2,0.99,140.909
400.0 MHz,78.355,62.6,2.5,2.1,2.3,0.2,0.2,0.989,137.004
400.0 MHz,82.123,63.439,2.5,2.1,2.4,0.2,0.2,0.989,135.137
400.0 MHz,156.331,59.961,2.5,2.2,2.0,0.1,0.1,,
400.0 MHz,70.873,60.022,2.5,2.2,2.0,0.2,0.2,0.99,140.782
400.0 MHz,162.414,60.582,2.5,2.2,2.1,0.1,0.1,0.984,101.539
400.0 MHz,74.912,61.378,2.5,2.2,2.1,0.2,0.2,0.989,138.731
400.0 MHz,168.344,60.787,2.5,2.2,2.2,0.1,0.1,0.984,99.519
400.0 MHz,174.383,61.564,2.5,2.2,2.3,0.1,0.1,0.984,97.522
400.0 MHz,83.035,63.764,2.5,2.2,2.3,0.2,0.2,0.989,134.689
400.0 MHz,86.945,64.692,2.5,2.2,2.4,0.2,0.2,0.989,132.785
400.0 MHz,162.501,61.104,2.5,2.3,2.0,0.1,0.1,,
400.0 MHz,74.775,60.885,2.5,2.3,2.0,0.2,0.2,0.989,138.8
400.0 MHz,168.517,61.372,2.5,2.3,2.1,0.1,0.1,0.984,99.46
400.0 MHz,78.993,62.411,2.5,2.3,2.1,0.2,0.2,0.989,136.686
400.0 MHz,174.579,61.713,2.5,2.3,2.2,0.1,0.1,0.984,97.458
400.0 MHz,180.727,62.485,2.5,2.3,2.3,0.1,0.1,0.984,95.487
400.0 MHz,87.376,64.902,2.5,2.3,2.3,0.2,0.2,0.989,132.576
400.0 MHz,91.413,65.899,2.5,2.3,2.4,0.2,0.2,0.989,130.642
400.0 MHz,162.8,67.931,2.5,2.3,4.9,0.2,0.3,0.986,101.407
400.0 MHz,166.425,68.009,2.5,2.3,5.0,0.2,0.3,0.986,100.167
400.0 MHz,168.391,61.372,2.5,2.4,2.0,0.1,0.1,,
400.0 MHz,78.566,61.706,2.5,2.4,2.0,0.2,0.2,0.989,136.899
400.0 MHz,174.57,61.815,2.5,2.4,2.1,0.1,0.1,0.984,97.46
400.0 MHz,82.944,63.339,2.5,2.4,2.1,0.2,0.2,0.989,134.734
400.0 MHz,180.627,61.967,2.5,2.4,2.2,0.1,0.1,0.984,95.519
400.0 MHz,186.858,62.764,2.5,2.4,2.3,0.1,0.1,0.984,93.582
400.0 MHz,91.587,65.937,2.5,2.4,2.3,0.2,0.2,0.989,130.559
400.0 MHz,95.741,66.98,2.5,2.4,2.4,0.2,0.2,0.988,128.6
400.0 MHz,168.967,70.302,2.5,2.4,4.9,0.2,0.3,0.986,99.311
400.0 MHz,172.741,70.442,2.5,2.4,5.0,0.2,0.3,0.986,98.06
400.0 MHz,174.225,61.857,2.5,2.5,2.0,0.1,0.1,,
400.0 MHz,82.324,62.43,2.5,2.5,2.0,0.2,0.2,0.989,135.038
400.0 MHz,180.481,62.303,2.5,2.5,2.1,0.1,0.1,0.984,95.565
400.0 MHz,86.854,64.132,2.5,2.5,2.1,0.2,0.2,0.989,132.828
400.0 MHz,186.695,62.607,2.5,2.5,2.2,0.1,0.1,0.984,93.632
400.0 MHz,192.986,63.388,2.5,2.5,2.3,0.1,0.1,0.984,91.735
400.0 MHz,95.777,66.844,2.5,2.5,2.3,0.2,0.2,0.988,128.583
400.0 MHz,100.038,67.917,2.5,2.5,2.4,0.2,0.2,0.988,126.607
400.0 MHz,205.352,64.052,2.5,2.5,2.5,0.1,0.1,0.985,88.177
400.0 MHz,94.116,66.284,2.5,2.5,2.5,0.2,0.25,0.988,129.362
400.0 MHz,83.184,68.951,2.5,2.5,2.5,0.25,0.2,0.99,134.616
400.0 MHz,98.088,67.052,2.5,2.5,2.6,0.2,0.25,0.988,127.507
400.0 MHz,86.946,70.014,2.5,2.5,2.6,0.25,0.2,0.99,132.784
400.0 MHz,102.013,67.757,2.5,2.5,2.7,0.2,0.25,0.988,125.703
400.0 MHz,90.682,70.911,2.5,2.5,2.7,0.25,0.2,0.989,130.99
400.0 MHz,105.984,68.431,2.5,2.5,2.8,0.2,0.25,0.988,123.906
400.0 MHz,94.395,71.766,2.5,2.5,2.8,0.25,0.2,0.989,129.231
400.0 MHz,109.866,69.013,2.5,2.5,2.9,0.2,0.25,0.988,122.179
400.0 MHz,98.086,72.489,2.5,2.5,2.9,0.25,0.2,0.989,127.509
400.0 MHz,236.263,65.461,2.5,2.5,3.0,0.1,0.1,0.985,80.19
400.0 MHz,113.75,69.631,2.5,2.5,3.0,0.2,0.25,0.988,120.478
400.0 MHz,101.77,73.14,2.5,2.5,3.0,0.25,0.2,0.989,125.814
400.0 MHz,117.653,70.097,2.5,2.5,3.1,0.2,0.25,0.988,118.798
400.0 MHz,105.437,73.725,2.5,2.5,3.1,0.25,0.2,0.989,124.152
400.0 MHz,121.611,70.483,2.5,2.5,3.2,0.2,0.25,0.987,117.124
400.0 MHz,109.148,74.416,2.5,2.5,3.2,0.25,0.2,0.989,122.496
400.0 MHz,125.487,70.853,2.5,2.5,3.3,0.2,0.25,0.987,115.512
400.0 MHz,112.819,74.911,2.5,2.5,3.3,0.25,0.2,0.989,120.883
400.0 MHz,129.365,71.287,2.5,2.5,3.4,0.2,0.25,0.987,113.928
400.0 MHz,116.501,75.319,2.5,2.5,3.4,0.25,0.2,0.988,119.291
400.0 MHz,267.181,66.09,2.5,2.5,3.5,0.1,0.1,0.986,73.335
400.0 MHz,133.331,71.61,2.5,2.5,3.5,0.2,0.25,0.987,112.337
400.0 MHz,120.172,75.908,2.5,2.5,3.5,0.25,0.2,0.988,117.729
400.0 MHz,137.212,71.964,2.5,2.5,3.6,0.2,0.25,0.987,110.808
400.0 MHz,123.859,76.28,2.5,2.5,3.6,0.25,0.2,0.988,116.186
400.0 MHz,141.203,72.313,2.5,2.5,3.7,0.2,0.25,0.987,109.265
400.0 MHz,127.63,76.738,2.5,2.5,3.7,0.25,0.2,0.988,114.634
400.0 MHz,145.087,72.578,2.5,2.5,3.8,0.2,0.25,0.987,107.791
400.0 MHz,131.338,77.044,2.5,2.5,3.8,0.25,0.2,0.988,113.134
400.0 MHz,149.09,72.87,2.5,2.5,3.9,0.2,0.25,0.987,106.3
400.0 MHz,298.758,66.753,2.5,2.5,4.0,0.1,0.1,0.986,67.311
400.0 MHz,153.017,73.167,2.5,2.5,4.0,0.2,0.25,0.987,104.865
400.0 MHz,156.968,73.362,2.5,2.5,4.1,0.2,0.25,0.987,103.449
400.0 MHz,160.903,73.57,2.5,2.5,4.2,0.2,0.25,0.987,102.065
400.0 MHz,164.855,73.751,2.5,2.5,4.3,0.2,0.25,0.987,100.702
400.0 MHz,168.898,73.946,2.5,2.5,4.4,0.2,0.25,0.987,99.335
400.0 MHz,172.862,74.116,2.5,2.5,4.5,0.2,0.25,0.987,98.021
400.0 MHz,176.928,74.345,2.5,2.5,4.6,0.2,0.25,0.987,96.7
400.0 MHz,180.934,74.389,2.5,2.5,4.7,0.2,0.25,0.987,95.424
400.0 MHz,185.027,74.593,2.5,2.5,4.8,0.2,0.25,0.987,94.147
400.0 MHz,173.69,72.042,2.5,2.5,4.9,0.2,0.3,0.986,97.75
400.0 MHz,145.365,73.086,2.5,2.5,4.9,0.25,0.3,0.987,107.687
400.0 MHz,177.547,72.17,2.5,2.5,5.0,0.2,0.3,0.986,96.501
400.0 MHz,148.643,73.168,2.5,2.5,5.0,0.25,0.3,0.987,106.465
400.0 MHz,180.079,62.095,2.5,2.6,2.0,0.1,0.1,,
400.0 MHz,86.14,62.985,2.5,2.6,2.0,0.2,0.2,0.988,133.174
400.0 MHz,186.413,62.536,2.5,2.6,2.1,0.1,0.1,0.984,93.718
400.0 MHz,90.819,64.771,2.5,2.6,2.1,0.2,0.2,0.988,130.924
400.0 MHz,192.7,62.846,2.5,2.6,2.2,0.1,0.1,0.984,91.82
400.0 MHz,199.07,63.627,2.5,2.6,2.3,0.1,0.1,0.984,89.957
400.0 MHz,99.994,67.639,2.5,2.6,2.3,0.2,0.2,0.988,126.628
400.0 MHz,104.312,68.884,2.5,2.6,2.4,0.2,0.2,0.988,124.659
400.0 MHz,98.246,67.08,2.5,2.6,2.5,0.2,0.25,0.988,127.434
400.0 MHz,87.035,69.974,2.5,2.6,2.5,0.25,0.2,0.99,132.741
400.0 MHz,102.319,67.886,2.5,2.6,2.6,0.2,0.25,0.988,125.563
400.0 MHz,90.901,71.132,2.5,2.6,2.6,0.25,0.2,0.989,130.886
400.0 MHz,106.338,68.624,2.5,2.6,2.7,0.2,0.25,0.988,123.748
400.0 MHz,94.753,72.084,2.5,2.6,2.7,0.25,0.2,0.989,129.063
400.0 MHz,110.406,69.319,2.5,2.6,2.8,0.2,0.25,0.988,121.941
400.0 MHz,98.566,72.979,2.5,2.6,2.8,0.25,0.2,0.989,127.286
400.0 MHz,114.374,69.917,2.5,2.6,2.9,0.2,0.25,0.988,120.208
400.0 MHz,102.352,73.766,2.5,2.6,2.9,0.25,0.2,0.989,125.549
400.0 MHz,118.342,70.554,2.5,2.6,3.0,0.2,0.25,0.988,118.504
400.0 MHz,106.132,74.429,2.5,2.6,3.0,0.25,0.2,0.989,123.84
400.0 MHz,122.329,71.041,2.5,2.6,3.1,0.2,0.25,0.988,116.823
400.0 MHz,109.897,75.054,2.5,2.6,3.1,0.25,0.2,0.989,122.165
400.0 MHz,126.367,71.424,2.5,2.6,3.2,0.2,0.25,0.987,115.151
400.0 MHz,113.683,75.731,2.5,2.6,3.2,0.25,0.2,0.989,120.508
400.0 MHz,130.324,71.816,2.5,2.6,3.3,0.2,0.25,0.987,113.541
400.0 MHz,117.442,76.269,2.5,2.6,3.3,0.25,0.2,0.989,118.889
400.0 MHz,134.277,72.241,2.5,2.6,3.4,0.2,0.25,0.987,111.962
400.0 MHz,121.207,76.672,2.5,2.6,3.4,0.25,0.2,0.988,117.294
400.0 MHz,138.318,72.568,2.5,2.6,3.5,0.2,0.25,0.987,110.378
400.0 MHz,124.958,77.284,2.5,2.6,3.5,0.25,0.2,0.988,115.731
400.0 MHz,142.277,72.93,2.5,2.6,3.6,0.2,0.25,0.987,108.855
400.0 MHz,128.727,77.667,2.5,2.6,3.6,0.25,0.2,0.988,114.187
400.0 MHz,146.324,73.258,2.5,2.6,3.7,0.2,0.25,0.987,107.327
400.0 MHz,132.525,78.19,2.5,2.6,3.7,0.25,0.2,0.988,112.659
400.0 MHz,150.294,73.573,2.5,2.6,3.8,0.2,0.25,0.987,105.857
400.0 MHz,136.318,78.506,2.5,2.6,3.8,0.25,0.2,0.988,111.159
400.0 MHz,154.383,73.854,2.5,2.6,3.9,0.2,0.25,0.987,104.372
400.0 MHz,158.388,74.15,2.5,2.6,4.0,0.2,0.25,0.987,102.946
400.0 MHz,162.414,74.352,2.5,2.6,4.1,0.2,0.25,0.987,101.541
400.0 MHz,166.427,74.561,2.5,2.6,4.2,0.2,0.25,0.987,100.167
400.0 MHz,170.444,74.723,2.5,2.6,4.3,0.2,0.25,0.987,98.819
400.0 MHz,174.572,74.934,2.5,2.6,4.4,0.2,0.25,0.987,97.462
400.0 MHz,178.609,75.114,2.5,2.6,4.5,0.2,0.25,0.987,96.161
400.0 MHz,182.755,75.337,2.5,2.6,4.6,0.2,0.25,0.987,94.853
400.0 MHz,186.84,75.38,2.5,2.6,4.7,0.2,0.25,0.987,93.589
400.0 MHz,191.015,75.584,2.5,2.6,4.8,0.2,0.25,0.987,92.325
400.0 MHz,180.43,73.098,2.5,2.6,4.9,0.2,0.3,0.986,95.583
400.0 MHz,150.717,75.008,2.5,2.6,4.9,0.25,0.3,0.987,105.702
400.0 MHz,184.401,73.266,2.5,2.6,5.0,0.2,0.3,0.986,94.34
400.0 MHz,154.056,75.114,2.5,2.6,5.0,0.25,0.3,0.987,104.49
400.0 MHz,185.926,62.271,2.5,2.7,2.0,0.1,0.1,,
400.0 MHz,89.912,63.583,2.5,2.7,2.0,0.2,0.2,0.988,131.357
400.0 MHz,94.734,65.428,2.5,2.7,2.1,0.2,0.2,0.988,129.072
400.0 MHz,198.692,63.023,2.5,2.7,2.2,0.1,0.1,0.984,90.065
400.0 MHz,205.127,63.789,2.5,2.7,2.3,0.1,0.1,0.984,88.239
400.0 MHz,104.091,68.504,2.5,2.7,2.3,0.2,0.2,0.988,124.759
400.0 MHz,108.559,69.629,2.5,2.7,2.4,0.2,0.2,0.988,122.757
400.0 MHz,102.314,67.804,2.5,2.7,2.5,0.2,0.25,0.988,125.565
400.0 MHz,90.411,70.721,2.5,2.7,2.5,0.25,0.2,0.989,131.119
400.0 MHz,106.479,68.643,2.5,2.7,2.6,0.2,0.25,0.988,123.685
400.0 MHz,94.369,71.927,2.5,2.7,2.6,0.25,0.2,0.989,129.244
400.0 MHz,110.586,69.397,2.5,2.7,2.7,0.2,0.25,0.988,121.861
400.0 MHz,98.311,72.922,2.5,2.7,2.7,0.25,0.2,0.989,127.405
400.0 MHz,114.743,70.027,2.5,2.7,2.8,0.2,0.25,0.988,120.048
400.0 MHz,102.178,73.936,2.5,2.7,2.8,0.25,0.2,0.989,125.628
400.0 MHz,118.784,70.682,2.5,2.7,2.9,0.2,0.25,0.988,118.317
400.0 MHz,106.073,74.707,2.5,2.7,2.9,0.25,0.2,0.989,123.867
400.0 MHz,122.841,71.381,2.5,2.7,3.0,0.2,0.25,0.988,116.61
400.0 MHz,109.931,75.451,2.5,2.7,3.0,0.25,0.2,0.989,122.15
400.0 MHz,126.884,71.82,2.5,2.7,3.1,0.2,0.25,0.987,114.939
400.0 MHz,113.754,76.093,2.5,2.7,3.1,0.25,0.2,0.989,120.477
400.0 MHz,131.007,72.236,2.5,2.7,3.2,0.2,0.25,0.987,113.266
400.0 MHz,117.629,76.804,2.5,2.7,3.2,0.25,0.2,0.989,118.809
400.0 MHz,135.044,72.671,2.5,2.7,3.3,0.2,0.25,0.987,111.659
400.0 MHz,121.457,77.293,2.5,2.7,3.3,0.25,0.2,0.989,117.189
400.0 MHz,138.999,72.961,2.5,2.7,3.4,0.2,0.25,0.987,110.114
400.0 MHz,125.298,77.781,2.5,2.7,3.4,0.25,0.2,0.988,115.591
400.0 MHz,143.164,73.387,2.5,2.7,3.5,0.2,0.25,0.987,108.517
400.0 MHz,129.124,78.31,2.5,2.7,3.5,0.25,0.2,0.988,114.026
400.0 MHz,147.192,73.752,2.5,2.7,3.6,0.2,0.25,0.987,107.003
400.0 MHz,132.969,78.722,2.5,2.7,3.6,0.25,0.2,0.988,112.482
400.0 MHz,151.309,74.103,2.5,2.7,3.7,0.2,0.25,0.987,105.486
400.0 MHz,136.837,79.34,2.5,2.7,3.7,0.25,0.2,0.988,110.955
400.0 MHz,155.346,74.437,2.5,2.7,3.8,0.2,0.25,0.987,104.027
400.0 MHz,140.698,79.669,2.5,2.7,3.8,0.25,0.2,0.988,109.459
400.0 MHz,159.503,74.683,2.5,2.7,3.9,0.2,0.25,0.987,102.554
400.0 MHz,163.577,74.981,2.5,2.7,4.0,0.2,0.25,0.987,101.14
400.0 MHz,167.669,75.179,2.5,2.7,4.1,0.2,0.25,0.987,99.748
400.0 MHz,171.751,75.39,2.5,2.7,4.2,0.2,0.25,0.987,98.387
400.0 MHz,175.845,75.575,2.5,2.7,4.3,0.2,0.25,0.987,97.049
400.0 MHz,180.033,75.764,2.5,2.7,4.4,0.2,0.25,0.987,95.709
400.0 MHz,184.078,75.846,2.5,2.7,4.5,0.2,0.25,0.987,94.441
400.0 MHz,188.351,76.163,2.5,2.7,4.6,0.2,0.25,0.987,93.129
400.0 MHz,192.508,76.209,2.5,2.7,4.7,0.2,0.25,0.987,91.879
400.0 MHz,196.751,76.407,2.5,2.7,4.8,0.2,0.25,0.987,90.63
400.0 MHz,186.262,73.967,2.5,2.7,4.9,0.2,0.3,0.987,93.766
400.0 MHz,156.274,77.505,2.5,2.7,4.9,0.25,0.3,0.988,103.696
400.0 MHz,190.323,74.128,2.5,2.7,5.0,0.2,0.3,0.987,92.532
400.0 MHz,159.754,77.64,2.5,2.7,5.0,0.25,0.3,0.988,102.466
400.0 MHz,191.784,62.379,2.5,2.8,2.0,0.1,0.1,,
400.0 MHz,93.725,64.308,2.5,2.8,2.0,0.2,0.2,0.988,129.546
400.0 MHz,98.613,66.23,2.5,2.8,2.1,0.2,0.2,0.988,127.264
400.0 MHz,204.694,63.125,2.5,2.8,2.2,0.1,0.1,0.984,88.36
400.0 MHz,211.195,63.88,2.5,2.8,2.3,0.1,0.1,0.984,86.571
400.0 MHz,112.814,70.418,2.5,2.8,2.4,0.2,0.2,0.988,120.885
400.0 MHz,106.429,68.568,2.5,2.8,2.5,0.2,0.25,0.988,123.707
400.0 MHz,94.668,71.942,2.5,2.8,2.5,0.25,0.2,0.989,129.103
400.0 MHz,110.685,69.451,2.5,2.8,2.6,0.2,0.25,0.988,121.818
400.0 MHz,98.742,73.186,2.5,2.8,2.6,0.25,0.2,0.989,127.205
400.0 MHz,114.881,70.227,2.5,2.8,2.7,0.2,0.25,0.988,119.989
400.0 MHz,102.788,74.211,2.5,2.8,2.7,0.25,0.2,0.989,125.35
400.0 MHz,119.141,70.951,2.5,2.8,2.8,0.2,0.25,0.988,118.165
400.0 MHz,106.797,75.028,2.5,2.8,2.8,0.25,0.2,0.989,123.543
400.0 MHz,123.265,71.581,2.5,2.8,2.9,0.2,0.25,0.988,116.433
400.0 MHz,110.755,75.853,2.5,2.8,2.9,0.25,0.2,0.989,121.787
400.0 MHz,127.381,72.222,2.5,2.8,3.0,0.2,0.25,0.988,114.735
400.0 MHz,114.694,76.572,2.5,2.8,3.0,0.25,0.2,0.989,120.07
400.0 MHz,131.512,72.717,2.5,2.8,3.1,0.2,0.25,0.987,113.064
400.0 MHz,118.612,77.243,2.5,2.8,3.1,0.25,0.2,0.989,118.39
400.0 MHz,135.716,73.183,2.5,2.8,3.2,0.2,0.25,0.987,111.394
400.0 MHz,122.568,77.932,2.5,2.8,3.2,0.25,0.2,0.989,116.724
400.0 MHz,139.813,73.597,2.5,2.8,3.3,0.2,0.25,0.987,109.799
400.0 MHz,126.473,78.499,2.5,2.8,3.3,0.25,0.2,0.989,115.108
400.0 MHz,143.897,73.992,2.5,2.8,3.4,0.2,0.25,0.987,108.24
400.0 MHz,130.376,78.978,2.5,2.8,3.4,0.25,0.2,0.988,113.52
400.0 MHz,148.075,74.336,2.5,2.8,3.5,0.2,0.25,0.987,106.675
400.0 MHz,134.261,79.557,2.5,2.8,3.5,0.25,0.2,0.988,111.969
400.0 MHz,152.163,74.691,2.5,2.8,3.6,0.2,0.25,0.987,105.175
400.0 MHz,138.169,80.008,2.5,2.8,3.6,0.25,0.2,0.988,110.436
400.0 MHz,156.333,75.002,2.5,2.8,3.7,0.2,0.25,0.987,103.675
400.0 MHz,142.127,80.496,2.5,2.8,3.7,0.25,0.2,0.988,108.912
400.0 MHz,160.428,75.343,2.5,2.8,3.8,0.2,0.25,0.987,102.231
400.0 MHz,146.056,80.83,2.5,2.8,3.8,0.25,0.2,0.988,107.428
400.0 MHz,164.661,75.592,2.5,2.8,3.9,0.2,0.25,0.987,100.769
400.0 MHz,168.794,75.884,2.5,2.8,4.0,0.2,0.25,0.987,99.37
400.0 MHz,172.95,76.084,2.5,2.8,4.1,0.2,0.25,0.987,97.992
400.0 MHz,177.092,76.292,2.5,2.8,4.2,0.2,0.25,0.987,96.647
400.0 MHz,181.247,76.47,2.5,2.8,4.3,0.2,0.25,0.987,95.326
