freq,L,Q,N,L1,L2,W,S,"mag(S(1,1))","phase(S(1,1))"
100.0 MHz,383.814,53.347,2.25,5.9,5.6,0.2,0.1,0.985,128.5
100.0 MHz,388.832,53.523,2.25,5.9,5.7,0.2,0.1,0.985,127.915
100.0 MHz,393.688,53.612,2.25,5.9,5.8,0.2,0.1,0.985,127.352
100.0 MHz,398.553,53.685,2.25,5.9,5.9,0.2,0.1,0.985,126.79
100.0 MHz,608.852,47.28,2.25,6.0,10.0,0.15,0.2,0.98,105.151
100.0 MHz,477.796,39.246,2.25,6.0,5.0,0.1,0.1,0.978,118.029
100.0 MHz,421.834,36.688,2.25,6.0,5.0,0.1,0.2,0.978,124.137
100.0 MHz,427.283,36.72,2.25,6.0,5.1,0.1,0.2,0.978,123.526
100.0 MHz,489.933,39.33,2.25,6.0,5.2,0.1,0.1,0.978,116.752
100.0 MHz,432.786,36.797,2.25,6.0,5.2,0.1,0.2,0.977,122.912
100.0 MHz,438.254,36.827,2.25,6.0,5.3,0.1,0.2,0.977,122.306
100.0 MHz,372.781,53.171,2.25,6.0,5.3,0.2,0.1,0.986,129.796
100.0 MHz,443.702,36.858,2.25,6.0,5.4,0.1,0.2,0.977,121.706
100.0 MHz,377.637,53.247,2.25,6.0,5.4,0.2,0.1,0.986,129.224
100.0 MHz,382.498,53.322,2.25,6.0,5.5,0.2,0.1,0.985,128.653
100.0 MHz,387.337,53.402,2.25,6.0,5.6,0.2,0.1,0.985,128.089
100.0 MHz,392.304,53.534,2.25,6.0,5.7,0.2,0.1,0.985,127.512
100.0 MHz,397.164,53.623,2.25,6.0,5.8,0.2,0.1,0.985,126.95
100.0 MHz,402.037,53.698,2.25,6.0,5.9,0.2,0.1,0.985,126.39
100.0 MHz,412.554,45.846,2.25,6.0,6.0,0.15,0.2,0.982,125.188
100.0 MHz,365.735,51.497,2.25,6.0,6.0,0.2,0.2,0.985,130.63
100.0 MHz,451.524,46.272,2.25,6.0,6.8,0.15,0.2,0.982,120.853
100.0 MHz,401.47,51.944,2.25,6.0,6.8,0.2,0.2,0.985,126.454
100.0 MHz,490.657,46.589,2.25,6.0,7.6,0.15,0.2,0.981,116.679
100.0 MHz,529.895,46.862,2.25,6.0,8.4,0.15,0.2,0.981,112.674
100.0 MHz,569.336,47.128,2.25,6.0,9.2,0.15,0.2,0.98,108.828
100.0 MHz,482.084,39.278,2.25,6.1,5.0,0.1,0.1,0.978,117.576
100.0 MHz,425.718,36.69,2.25,6.1,5.0,0.1,0.2,0.978,123.701
100.0 MHz,431.165,36.704,2.25,6.1,5.1,0.1,0.2,0.977,123.093
100.0 MHz,494.227,39.362,2.25,6.1,5.2,0.1,0.1,0.977,116.305
100.0 MHz,436.695,36.794,2.25,6.1,5.2,0.1,0.2,0.977,122.479
100.0 MHz,442.167,36.823,2.25,6.1,5.3,0.1,0.2,0.977,121.875
100.0 MHz,376.201,53.204,2.25,6.1,5.3,0.2,0.1,0.986,129.392
100.0 MHz,447.618,36.854,2.25,6.1,5.4,0.1,0.2,0.977,121.276
100.0 MHz,381.061,53.278,2.25,6.1,5.4,0.2,0.1,0.985,128.822
100.0 MHz,385.928,53.353,2.25,6.1,5.5,0.2,0.1,0.985,128.253
100.0 MHz,390.778,53.429,2.25,6.1,5.6,0.2,0.1,0.985,127.689
100.0 MHz,395.74,53.562,2.25,6.1,5.7,0.2,0.1,0.985,127.114
100.0 MHz,400.605,53.651,2.25,6.1,5.8,0.2,0.1,0.985,126.554
100.0 MHz,405.482,53.724,2.25,6.1,5.9,0.2,0.1,0.985,125.995
100.0 MHz,486.316,39.271,2.25,6.2,5.0,0.1,0.1,0.978,117.131
100.0 MHz,429.64,36.682,2.25,6.2,5.0,0.1,0.2,0.977,123.263
100.0 MHz,435.083,36.699,2.25,6.2,5.1,0.1,0.2,0.977,122.657
100.0 MHz,498.472,39.354,2.25,6.2,5.2,0.1,0.1,0.977,115.865
100.0 MHz,440.618,36.788,2.25,6.2,5.2,0.1,0.2,0.977,122.045
100.0 MHz,446.095,36.818,2.25,6.2,5.3,0.1,0.2,0.977,121.443
100.0 MHz,379.632,53.236,2.25,6.2,5.3,0.2,0.1,0.986,128.989
100.0 MHz,451.562,36.845,2.25,6.2,5.4,0.1,0.2,0.977,120.846
100.0 MHz,384.498,53.31,2.25,6.2,5.4,0.2,0.1,0.985,128.42
100.0 MHz,389.368,53.383,2.25,6.2,5.5,0.2,0.1,0.985,127.852
100.0 MHz,394.222,53.459,2.25,6.2,5.6,0.2,0.1,0.985,127.29
100.0 MHz,399.189,53.591,2.25,6.2,5.7,0.2,0.1,0.985,126.717
100.0 MHz,404.053,53.678,2.25,6.2,5.8,0.2,0.1,0.985,126.158
100.0 MHz,408.925,53.753,2.25,6.2,5.9,0.2,0.1,0.985,125.602
100.0 MHz,490.602,39.303,2.25,6.3,5.0,0.1,0.1,0.978,116.683
100.0 MHz,433.59,36.722,2.25,6.3,5.0,0.1,0.2,0.977,122.823
100.0 MHz,439.065,36.75,2.25,6.3,5.1,0.1,0.2,0.977,122.217
100.0 MHz,502.763,39.385,2.25,6.3,5.2,0.1,0.1,0.977,115.422
100.0 MHz,444.581,36.825,2.25,6.3,5.2,0.1,0.2,0.977,121.609
100.0 MHz,450.061,36.853,2.25,6.3,5.3,0.1,0.2,0.977,121.009
100.0 MHz,383.146,53.249,2.25,6.3,5.3,0.2,0.1,0.985,128.578
100.0 MHz,455.522,36.884,2.25,6.3,5.4,0.1,0.2,0.977,120.415
100.0 MHz,388.015,53.323,2.25,6.3,5.4,0.2,0.1,0.985,128.01
100.0 MHz,392.889,53.396,2.25,6.3,5.5,0.2,0.1,0.985,127.444
100.0 MHz,397.74,53.473,2.25,6.3,5.6,0.2,0.1,0.985,126.884
100.0 MHz,402.716,53.6,2.25,6.3,5.7,0.2,0.1,0.985,126.312
100.0 MHz,407.588,53.686,2.25,6.3,5.8,0.2,0.1,0.985,125.754
100.0 MHz,412.472,53.759,2.25,6.3,5.9,0.2,0.1,0.985,125.199
100.0 MHz,494.833,39.298,2.25,6.4,5.0,0.1,0.1,0.977,116.242
100.0 MHz,437.486,36.719,2.25,6.4,5.0,0.1,0.2,0.977,122.391
100.0 MHz,442.946,36.733,2.25,6.4,5.1,0.1,0.2,0.977,121.789
100.0 MHz,507.007,39.378,2.25,6.4,5.2,0.1,0.1,0.977,114.986
100.0 MHz,448.486,36.821,2.25,6.4,5.2,0.1,0.2,0.977,121.182
100.0 MHz,453.973,36.849,2.25,6.4,5.3,0.1,0.2,0.977,120.583
100.0 MHz,386.581,53.265,2.25,6.4,5.3,0.2,0.1,0.985,128.177
100.0 MHz,459.437,36.879,2.25,6.4,5.4,0.1,0.2,0.977,119.991
100.0 MHz,391.454,53.338,2.25,6.4,5.4,0.2,0.1,0.985,127.61
100.0 MHz,396.332,53.411,2.25,6.4,5.5,0.2,0.1,0.985,127.046
100.0 MHz,401.195,53.485,2.25,6.4,5.6,0.2,0.1,0.985,126.486
100.0 MHz,406.166,53.612,2.25,6.4,5.7,0.2,0.1,0.985,125.917
100.0 MHz,411.043,53.698,2.25,6.4,5.8,0.2,0.1,0.985,125.361
100.0 MHz,415.931,53.769,2.25,6.4,5.9,0.2,0.1,0.985,124.807
100.0 MHz,627.399,47.243,2.25,6.5,10.0,0.15,0.2,0.98,103.485
100.0 MHz,499.062,39.286,2.25,6.5,5.0,0.1,0.1,0.977,115.804
100.0 MHz,441.404,36.712,2.25,6.5,5.0,0.1,0.2,0.977,121.959
100.0 MHz,446.861,36.729,2.25,6.5,5.1,0.1,0.2,0.977,121.359
100.0 MHz,511.242,39.367,2.25,6.5,5.2,0.1,0.1,0.977,114.553
100.0 MHz,452.409,36.815,2.25,6.5,5.2,0.1,0.2,0.977,120.753
100.0 MHz,457.898,36.843,2.25,6.5,5.3,0.1,0.2,0.977,120.158
100.0 MHz,389.997,53.303,2.25,6.5,5.3,0.2,0.1,0.985,127.779
100.0 MHz,463.43,36.862,2.25,6.5,5.4,0.1,0.2,0.977,119.561
100.0 MHz,394.882,53.373,2.25,6.5,5.4,0.2,0.1,0.985,127.214
100.0 MHz,399.757,53.445,2.25,6.5,5.5,0.2,0.1,0.985,126.652
100.0 MHz,404.623,53.519,2.25,6.5,5.6,0.2,0.1,0.985,126.093
100.0 MHz,409.598,53.645,2.25,6.5,5.7,0.2,0.1,0.985,125.525
100.0 MHz,414.479,53.73,2.25,6.5,5.8,0.2,0.1,0.985,124.971
100.0 MHz,419.363,53.803,2.25,6.5,5.9,0.2,0.1,0.985,124.419
100.0 MHz,428.88,46.04,2.25,6.5,6.0,0.15,0.2,0.982,123.35
100.0 MHz,382.023,51.599,2.25,6.5,6.0,0.2,0.2,0.985,128.709
100.0 MHz,469.454,46.269,2.25,6.5,6.8,0.15,0.2,0.981,118.918
100.0 MHz,417.905,52.022,2.25,6.5,6.8,0.2,0.2,0.984,124.583
100.0 MHz,508.849,46.556,2.25,6.5,7.6,0.15,0.2,0.981,114.8
100.0 MHz,548.123,46.84,2.25,6.5,8.4,0.15,0.2,0.98,110.875
100.0 MHz,587.799,47.089,2.25,6.5,9.2,0.15,0.2,0.98,107.088
100.0 MHz,503.297,39.279,2.25,6.6,5.0,0.1,0.1,0.977,115.367
100.0 MHz,445.346,36.752,2.25,6.6,5.0,0.1,0.2,0.977,121.525
100.0 MHz,450.842,36.776,2.25,6.6,5.1,0.1,0.2,0.977,120.924
100.0 MHz,515.49,39.359,2.25,6.6,5.2,0.1,0.1,0.977,114.121
100.0 MHz,456.372,36.85,2.25,6.6,5.2,0.1,0.2,0.977,120.323
100.0 MHz,461.865,36.878,2.25,6.6,5.3,0.1,0.2,0.977,119.729
100.0 MHz,393.485,53.309,2.25,6.6,5.3,0.2,0.1,0.985,127.375
100.0 MHz,467.337,36.907,2.25,6.6,5.4,0.1,0.2,0.977,119.141
100.0 MHz,398.367,53.382,2.25,6.6,5.4,0.2,0.1,0.985,126.811
100.0 MHz,403.246,53.455,2.25,6.6,5.5,0.2,0.1,0.985,126.251
100.0 MHz,407.978,53.44,2.25,6.6,5.6,0.2,0.1,0.985,125.71
100.0 MHz,413.102,53.648,2.25,6.6,5.7,0.2,0.1,0.985,125.127
100.0 MHz,417.986,53.731,2.25,6.6,5.8,0.2,0.1,0.985,124.574
100.0 MHz,422.882,53.803,2.25,6.6,5.9,0.2,0.1,0.985,124.023
100.0 MHz,507.538,39.266,2.25,6.7,5.0,0.1,0.1,0.977,114.932
100.0 MHz,449.267,36.746,2.25,6.7,5.0,0.1,0.2,0.977,121.096
100.0 MHz,454.758,36.773,2.25,6.7,5.1,0.1,0.2,0.977,120.498
100.0 MHz,519.736,39.346,2.25,6.7,5.2,0.1,0.1,0.977,113.691
100.0 MHz,460.288,36.847,2.25,6.7,5.2,0.1,0.2,0.977,119.899
100.0 MHz,465.789,36.873,2.25,6.7,5.3,0.1,0.2,0.977,119.307
100.0 MHz,396.921,53.323,2.25,6.7,5.3,0.2,0.1,0.985,126.978
100.0 MHz,471.262,36.903,2.25,6.7,5.4,0.1,0.2,0.977,118.722
100.0 MHz,401.806,53.394,2.25,6.7,5.4,0.2,0.1,0.985,126.416
100.0 MHz,406.622,53.414,2.25,6.7,5.5,0.2,0.1,0.985,125.865
100.0 MHz,411.432,53.448,2.25,6.7,5.6,0.2,0.1,0.985,125.317
100.0 MHz,416.552,53.657,2.25,6.7,5.7,0.2,0.1,0.985,124.736
100.0 MHz,421.44,53.74,2.25,6.7,5.8,0.2,0.1,0.985,124.185
100.0 MHz,426.34,53.811,2.25,6.7,5.9,0.2,0.1,0.985,123.636
100.0 MHz,511.797,39.29,2.25,6.8,5.0,0.1,0.1,0.977,114.497
100.0 MHz,453.202,36.776,2.25,6.8,5.0,0.1,0.2,0.977,120.667
100.0 MHz,458.695,36.803,2.25,6.8,5.1,0.1,0.2,0.977,120.071
100.0 MHz,524.003,39.369,2.25,6.8,5.2,0.1,0.1,0.977,113.261
100.0 MHz,464.232,36.876,2.25,6.8,5.2,0.1,0.2,0.977,119.475
100.0 MHz,469.733,36.902,2.25,6.8,5.3,0.1,0.2,0.977,118.885
100.0 MHz,400.346,53.356,2.25,6.8,5.3,0.2,0.1,0.985,126.584
100.0 MHz,475.269,36.923,2.25,6.8,5.4,0.1,0.2,0.976,118.296
100.0 MHz,405.243,53.426,2.25,6.8,5.4,0.2,0.1,0.985,126.022
100.0 MHz,410.129,53.496,2.25,6.8,5.5,0.2,0.1,0.985,125.465
100.0 MHz,415.007,53.567,2.25,6.8,5.6,0.2,0.1,0.985,124.911
100.0 MHz,419.999,53.693,2.25,6.8,5.7,0.2,0.1,0.985,124.347
100.0 MHz,424.89,53.773,2.25,6.8,5.8,0.2,0.1,0.985,123.798
100.0 MHz,429.785,53.845,2.25,6.8,5.9,0.2,0.1,0.985,123.251
100.0 MHz,516.038,39.278,2.25,6.9,5.0,0.1,0.1,0.977,114.065
100.0 MHz,457.102,36.776,2.25,6.9,5.0,0.1,0.2,0.977,120.244
100.0 MHz,462.61,36.799,2.25,6.9,5.1,0.1,0.2,0.977,119.649
100.0 MHz,528.254,39.357,2.25,6.9,5.2,0.1,0.1,0.977,112.835
100.0 MHz,468.152,36.871,2.25,6.9,5.2,0.1,0.2,0.977,119.054
100.0 MHz,473.657,36.898,2.25,6.9,5.3,0.1,0.2,0.976,118.467
100.0 MHz,403.783,53.361,2.25,6.9,5.3,0.2,0.1,0.985,126.189
100.0 MHz,479.142,36.926,2.25,6.9,5.4,0.1,0.2,0.976,117.885
100.0 MHz,408.676,53.43,2.25,6.9,5.4,0.2,0.1,0.985,125.63
100.0 MHz,413.568,53.503,2.25,6.9,5.5,0.2,0.1,0.985,125.074
100.0 MHz,418.385,53.535,2.25,6.9,5.6,0.2,0.1,0.985,124.529
100.0 MHz,423.451,53.693,2.25,6.9,5.7,0.2,0.1,0.985,123.959
100.0 MHz,428.347,53.774,2.25,6.9,5.8,0.2,0.1,0.985,123.411
100.0 MHz,433.254,53.843,2.25,6.9,5.9,0.2,0.1,0.985,122.865
100.0 MHz,645.846,47.21,2.25,7.0,10.0,0.15,0.2,0.979,101.865
100.0 MHz,520.296,39.307,2.25,7.0,5.0,0.1,0.1,0.977,113.635
100.0 MHz,461.021,36.771,2.25,7.0,5.0,0.1,0.2,0.977,119.82
100.0 MHz,466.533,36.795,2.25,7.0,5.1,0.1,0.2,0.977,119.228
100.0 MHz,532.528,39.382,2.25,7.0,5.2,0.1,0.1,0.977,112.409
100.0 MHz,472.075,36.867,2.25,7.0,5.2,0.1,0.2,0.976,118.635
100.0 MHz,477.587,36.893,2.25,7.0,5.3,0.1,0.2,0.976,118.05
100.0 MHz,407.219,53.373,2.25,7.0,5.3,0.2,0.1,0.985,125.797
100.0 MHz,483.073,36.923,2.25,7.0,5.4,0.1,0.2,0.976,117.47
100.0 MHz,412.116,53.441,2.25,7.0,5.4,0.2,0.1,0.985,125.239
100.0 MHz,417.018,53.509,2.25,7.0,5.5,0.2,0.1,0.985,124.684
100.0 MHz,421.84,53.543,2.25,7.0,5.6,0.2,0.1,0.985,124.14
100.0 MHz,426.902,53.701,2.25,7.0,5.7,0.2,0.1,0.985,123.573
100.0 MHz,431.801,53.782,2.25,7.0,5.8,0.2,0.1,0.985,123.026
100.0 MHz,436.713,53.851,2.25,7.0,5.9,0.2,0.1,0.984,122.481
100.0 MHz,446.308,46.156,2.25,7.0,6.0,0.15,0.2,0.982,121.423
100.0 MHz,398.241,51.705,2.25,7.0,6.0,0.2,0.2,0.985,126.826
100.0 MHz,486.789,46.321,2.25,7.0,6.8,0.15,0.2,0.981,117.084
100.0 MHz,434.267,52.106,2.25,7.0,6.8,0.2,0.2,0.984,122.752
100.0 MHz,526.792,46.587,2.25,7.0,7.6,0.15,0.2,0.98,112.985
100.0 MHz,566.319,46.839,2.25,7.0,8.4,0.15,0.2,0.98,109.116
100.0 MHz,606.032,47.092,2.25,7.0,9.2,0.15,0.2,0.98,105.408
100.0 MHz,524.543,39.293,2.25,7.1,5.0,0.1,0.1,0.977,113.207
100.0 MHz,464.953,36.803,2.25,7.1,5.0,0.1,0.2,0.977,119.397
100.0 MHz,470.471,36.826,2.25,7.1,5.1,0.1,0.2,0.976,118.806
100.0 MHz,536.776,39.37,2.25,7.1,5.2,0.1,0.1,0.977,111.987
100.0 MHz,476.021,36.896,2.25,7.1,5.2,0.1,0.2,0.976,118.216
100.0 MHz,481.534,36.922,2.25,7.1,5.3,0.1,0.2,0.976,117.633
100.0 MHz,410.651,53.404,2.25,7.1,5.3,0.2,0.1,0.985,125.406
100.0 MHz,487.085,36.942,2.25,7.1,5.4,0.1,0.2,0.976,117.049
100.0 MHz,415.561,53.471,2.25,7.1,5.4,0.2,0.1,0.985,124.849
100.0 MHz,420.459,53.539,2.25,7.1,5.5,0.2,0.1,0.985,124.296
100.0 MHz,425.349,53.608,2.25,7.1,5.6,0.2,0.1,0.985,123.747
100.0 MHz,430.352,53.73,2.25,7.1,5.7,0.2,0.1,0.985,123.188
100.0 MHz,435.258,53.809,2.25,7.1,5.8,0.2,0.1,0.984,122.642
100.0 MHz,440.161,53.878,2.25,7.1,5.9,0.2,0.1,0.984,122.1
100.0 MHz,528.816,39.323,2.25,7.2,5.0,0.1,0.1,0.977,112.779
100.0 MHz,468.861,36.795,2.25,7.2,5.0,0.1,0.2,0.977,118.978
100.0 MHz,474.355,36.807,2.25,7.2,5.1,0.1,0.2,0.976,118.393
100.0 MHz,541.065,39.397,2.25,7.2,5.2,0.1,0.1,0.977,111.564
100.0 MHz,479.932,36.888,2.25,7.2,5.2,0.1,0.2,0.976,117.802
100.0 MHz,485.449,36.914,2.25,7.2,5.3,0.1,0.2,0.976,117.221
100.0 MHz,414.083,53.424,2.25,7.2,5.3,0.2,0.1,0.985,125.016
100.0 MHz,490.945,36.942,2.25,7.2,5.4,0.1,0.2,0.976,116.645
100.0 MHz,418.989,53.491,2.25,7.2,5.4,0.2,0.1,0.985,124.461
100.0 MHz,423.893,53.561,2.25,7.2,5.5,0.2,0.1,0.985,123.91
100.0 MHz,428.797,53.624,2.25,7.2,5.6,0.2,0.1,0.985,123.361
100.0 MHz,433.803,53.744,2.25,7.2,5.7,0.2,0.1,0.984,122.804
100.0 MHz,438.71,53.823,2.25,7.2,5.8,0.2,0.1,0.984,122.26
100.0 MHz,443.629,53.89,2.25,7.2,5.9,0.2,0.1,0.984,121.718
100.0 MHz,472.782,36.789,2.25,7.3,5.0,0.1,0.2,0.976,118.56
100.0 MHz,478.287,36.799,2.25,7.3,5.1,0.1,0.2,0.976,117.976
100.0 MHz,545.384,39.377,2.25,7.3,5.2,0.1,0.1,0.977,111.139
100.0 MHz,483.918,36.874,2.25,7.3,5.2,0.1,0.2,0.976,117.382
100.0 MHz,489.381,36.908,2.25,7.3,5.3,0.1,0.2,0.976,116.809
100.0 MHz,417.531,53.431,2.25,7.3,5.3,0.2,0.1,0.985,124.626
100.0 MHz,494.879,36.936,2.25,7.3,5.4,0.1,0.2,0.976,116.236
100.0 MHz,422.441,53.498,2.25,7.3,5.4,0.2,0.1,0.985,124.073
100.0 MHz,427.355,53.565,2.25,7.3,5.5,0.2,0.1,0.985,123.522
100.0 MHz,432.252,53.632,2.25,7.3,5.6,0.2,0.1,0.984,122.976
100.0 MHz,437.261,53.751,2.25,7.3,5.7,0.2,0.1,0.984,122.42
100.0 MHz,442.172,53.829,2.25,7.3,5.8,0.2,0.1,0.984,121.879
100.0 MHz,447.095,53.896,2.25,7.3,5.9,0.2,0.1,0.984,121.338
100.0 MHz,476.726,36.823,2.25,7.4,5.0,0.1,0.2,0.976,118.141
100.0 MHz,482.256,36.845,2.25,7.4,5.1,0.1,0.2,0.976,117.556
100.0 MHz,549.614,39.414,2.25,7.4,5.2,0.1,0.1,0.977,110.726
100.0 MHz,487.818,36.914,2.25,7.4,5.2,0.1,0.2,0.976,116.972
100.0 MHz,493.355,36.936,2.25,7.4,5.3,0.1,0.2,0.976,116.394
100.0 MHz,421.026,53.448,2.25,7.4,5.3,0.2,0.1,0.985,124.232
100.0 MHz,498.91,36.958,2.25,7.4,5.4,0.1,0.2,0.976,115.818
100.0 MHz,425.943,53.513,2.25,7.4,5.4,0.2,0.1,0.985,123.68
100.0 MHz,430.852,53.58,2.25,7.4,5.5,0.2,0.1,0.984,123.132
100.0 MHz,435.754,53.648,2.25,7.4,5.6,0.2,0.1,0.984,122.587
100.0 MHz,440.765,53.765,2.25,7.4,5.7,0.2,0.1,0.984,122.034
100.0 MHz,445.683,53.842,2.25,7.4,5.8,0.2,0.1,0.984,121.493
100.0 MHz,450.61,53.906,2.25,7.4,5.9,0.2,0.1,0.984,120.954
100.0 MHz,664.599,47.015,2.25,7.5,10.0,0.15,0.2,0.979,100.255
100.0 MHz,480.639,36.814,2.25,7.5,5.0,0.1,0.2,0.976,117.727
100.0 MHz,486.146,36.826,2.25,7.5,5.1,0.1,0.2,0.976,117.148
100.0 MHz,553.932,39.395,2.25,7.5,5.2,0.1,0.1,0.976,110.306
100.0 MHz,491.734,36.905,2.25,7.5,5.2,0.1,0.2,0.976,116.563
100.0 MHz,497.264,36.931,2.25,7.5,5.3,0.1,0.2,0.976,115.989
100.0 MHz,424.455,53.467,2.25,7.5,5.3,0.2,0.1,0.985,123.847
100.0 MHz,502.772,36.958,2.25,7.5,5.4,0.1,0.2,0.976,115.42
100.0 MHz,429.371,53.532,2.25,7.5,5.4,0.2,0.1,0.985,123.297
100.0 MHz,434.286,53.599,2.25,7.5,5.5,0.2,0.1,0.984,122.75
100.0 MHz,439.198,53.664,2.25,7.5,5.6,0.2,0.1,0.984,122.206
100.0 MHz,444.212,53.778,2.25,7.5,5.7,0.2,0.1,0.984,121.654
100.0 MHz,449.13,53.855,2.25,7.5,5.8,0.2,0.1,0.984,121.116
100.0 MHz,454.061,53.921,2.25,7.5,5.9,0.2,0.1,0.984,120.579
100.0 MHz,464.154,46.058,2.25,7.5,6.0,0.15,0.2,0.981,119.486
100.0 MHz,414.461,51.769,2.25,7.5,6.0,0.2,0.2,0.984,124.973
100.0 MHz,503.381,46.374,2.25,7.5,6.8,0.15,0.2,0.981,115.361
100.0 MHz,450.62,52.151,2.25,7.5,6.8,0.2,0.2,0.984,120.953
100.0 MHz,544.996,46.406,2.25,7.5,7.6,0.15,0.2,0.98,111.181
100.0 MHz,584.682,46.647,2.25,7.5,8.4,0.15,0.2,0.98,107.379
100.0 MHz,624.509,46.865,2.25,7.5,9.2,0.15,0.2,0.979,103.742
100.0 MHz,484.559,36.808,2.25,7.6,5.0,0.1,0.2,0.976,117.314
100.0 MHz,490.076,36.818,2.25,7.6,5.1,0.1,0.2,0.976,116.736
100.0 MHz,558.122,39.393,2.25,7.6,5.2,0.1,0.1,0.976,109.9
100.0 MHz,495.727,36.89,2.25,7.6,5.2,0.1,0.2,0.976,116.148
100.0 MHz,501.196,36.924,2.25,7.6,5.3,0.1,0.2,0.976,115.582
100.0 MHz,427.883,53.473,2.25,7.6,5.3,0.2,0.1,0.985,123.463
100.0 MHz,506.705,36.951,2.25,7.6,5.4,0.1,0.2,0.976,115.016
100.0 MHz,432.804,53.537,2.25,7.6,5.4,0.2,0.1,0.984,122.915
100.0 MHz,437.729,53.601,2.25,7.6,5.5,0.2,0.1,0.984,122.369
100.0 MHz,442.638,53.668,2.25,7.6,5.6,0.2,0.1,0.984,121.827
100.0 MHz,447.655,53.782,2.25,7.6,5.7,0.2,0.1,0.984,121.277
100.0 MHz,452.577,53.858,2.25,7.6,5.8,0.2,0.1,0.984,120.74
100.0 MHz,457.511,53.923,2.25,7.6,5.9,0.2,0.1,0.984,120.204
100.0 MHz,488.491,36.845,2.25,7.7,5.0,0.1,0.2,0.976,116.902
100.0 MHz,494.048,36.862,2.25,7.7,5.1,0.1,0.2,0.976,116.322
100.0 MHz,499.623,36.929,2.25,7.7,5.2,0.1,0.2,0.976,115.744
100.0 MHz,505.172,36.95,2.25,7.7,5.3,0.1,0.2,0.976,115.173
100.0 MHz,431.368,53.484,2.25,7.7,5.3,0.2,0.1,0.984,123.074
100.0 MHz,510.675,36.98,2.25,7.7,5.4,0.1,0.2,0.976,114.61
100.0 MHz,436.29,53.55,2.25,7.7,5.4,0.2,0.1,0.984,122.528
100.0 MHz,441.218,53.613,2.25,7.7,5.5,0.2,0.1,0.984,121.984
100.0 MHz,445.992,53.598,2.25,7.7,5.6,0.2,0.1,0.984,121.459
100.0 MHz,451.15,53.79,2.25,7.7,5.7,0.2,0.1,0.984,120.895
100.0 MHz,456.078,53.866,2.25,7.7,5.8,0.2,0.1,0.984,120.36
100.0 MHz,461.017,53.929,2.25,7.7,5.9,0.2,0.1,0.984,119.826
100.0 MHz,492.428,36.83,2.25,7.8,5.0,0.1,0.2,0.976,116.491
100.0 MHz,497.961,36.855,2.25,7.8,5.1,0.1,0.2,0.976,115.916
100.0 MHz,503.539,36.921,2.25,7.8,5.2,0.1,0.2,0.976,115.341
100.0 MHz,509.08,36.946,2.25,7.8,5.3,0.1,0.2,0.976,114.772
100.0 MHz,434.804,53.505,2.25,7.8,5.3,0.2,0.1,0.984,122.693
100.0 MHz,514.586,36.975,2.25,7.8,5.4,0.1,0.2,0.976,114.211
100.0 MHz,439.734,53.569,2.25,7.8,5.4,0.2,0.1,0.984,122.147
100.0 MHz,444.593,53.587,2.25,7.8,5.5,0.2,0.1,0.984,121.612
100.0 MHz,449.445,53.617,2.25,7.8,5.6,0.2,0.1,0.984,121.081
100.0 MHz,454.606,53.807,2.25,7.8,5.7,0.2,0.1,0.984,120.519
100.0 MHz,459.534,53.882,2.25,7.8,5.8,0.2,0.1,0.984,119.986
100.0 MHz,464.476,53.947,2.25,7.8,5.9,0.2,0.1,0.984,119.453
100.0 MHz,496.377,36.859,2.25,7.9,5.0,0.1,0.2,0.976,116.08
100.0 MHz,501.928,36.879,2.25,7.9,5.1,0.1,0.2,0.976,115.507
100.0 MHz,507.573,36.938,2.25,7.9,5.2,0.1,0.2,0.976,114.927
100.0 MHz,513.048,36.971,2.25,7.9,5.3,0.1,0.2,0.976,114.368
100.0 MHz,438.223,53.5,2.25,7.9,5.3,0.2,0.1,0.984,122.314
100.0 MHz,518.571,36.997,2.25,7.9,5.4,0.1,0.2,0.976,113.808
100.0 MHz,443.155,53.563,2.25,7.9,5.4,0.2,0.1,0.984,121.77
100.0 MHz,447.954,53.545,2.25,7.9,5.5,0.2,0.1,0.984,121.244
100.0 MHz,452.874,53.61,2.25,7.9,5.6,0.2,0.1,0.984,120.708
100.0 MHz,458.038,53.799,2.25,7.9,5.7,0.2,0.1,0.984,120.147
100.0 MHz,462.971,53.874,2.25,7.9,5.8,0.2,0.1,0.984,119.615
100.0 MHz,467.915,53.937,2.25,7.9,5.9,0.2,0.1,0.984,119.085
100.0 MHz,681.055,47.33,2.25,8.0,10.0,0.15,0.2,0.979,98.873
100.0 MHz,500.26,36.863,2.25,8.0,5.0,0.1,0.2,0.976,115.679
100.0 MHz,505.842,36.876,2.25,8.0,5.1,0.1,0.2,0.976,115.104
100.0 MHz,511.427,36.941,2.25,8.0,5.2,0.1,0.2,0.976,114.533
100.0 MHz,516.988,36.962,2.25,8.0,5.3,0.1,0.2,0.976,113.968
100.0 MHz,441.692,53.514,2.25,8.0,5.3,0.2,0.1,0.984,121.931
100.0 MHz,522.503,36.99,2.25,8.0,5.4,0.1,0.2,0.975,113.411
100.0 MHz,446.624,53.578,2.25,8.0,5.4,0.2,0.1,0.984,121.39
100.0 MHz,451.565,53.641,2.25,8.0,5.5,0.2,0.1,0.984,120.85
100.0 MHz,456.424,53.67,2.25,8.0,5.6,0.2,0.1,0.984,120.322
100.0 MHz,461.523,53.815,2.25,8.0,5.7,0.2,0.1,0.984,119.771
