freq,L,Q,N,L1,L2,W,S,"mag(S(1,1))","phase(S(1,1))"
300.0 MHz,828.822,76.184,2.75,10.0,5.7,0.2,0.1,0.992,35.489
300.0 MHz,839.141,75.997,2.75,10.0,5.8,0.2,0.1,0.992,35.079
300.0 MHz,844.402,65.735,2.75,10.0,6.0,0.15,0.2,0.991,34.872
300.0 MHz,741.424,74.32,2.75,10.0,6.0,0.2,0.2,0.992,39.365
300.0 MHz,928.13,64.382,2.75,10.0,6.8,0.15,0.2,0.992,31.893
300.0 MHz,1017.927,62.701,2.75,10.0,7.6,0.15,0.2,0.992,29.205
300.0 MHz,1115.372,60.882,2.75,10.0,8.4,0.15,0.2,0.993,26.749
300.0 MHz,1221.478,58.857,2.75,10.0,9.2,0.15,0.2,0.993,24.498
300.0 MHz,157.89,54.661,2.75,2.0,2.0,0.1,0.1,,
300.0 MHz,163.94,55.169,2.75,2.1,2.0,0.1,0.1,,
300.0 MHz,171.344,55.647,2.75,2.1,2.1,0.1,0.1,0.984,114.274
300.0 MHz,71.139,50.943,2.75,2.1,2.1,0.2,0.2,0.99,149.974
300.0 MHz,79.052,51.723,2.75,2.1,2.3,0.2,0.2,0.989,146.809
300.0 MHz,82.987,51.686,2.75,2.1,2.4,0.2,0.2,0.989,145.254
300.0 MHz,170.028,56.021,2.75,2.2,2.0,0.1,0.1,,
300.0 MHz,177.538,56.541,2.75,2.2,2.1,0.1,0.1,0.984,112.406
300.0 MHz,75.505,52.756,2.75,2.2,2.1,0.2,0.2,0.99,148.221
300.0 MHz,184.991,56.788,2.75,2.2,2.2,0.1,0.1,0.984,110.211
300.0 MHz,192.79,57.943,2.75,2.2,2.3,0.1,0.1,0.984,107.975
300.0 MHz,84.184,54.47,2.75,2.2,2.3,0.2,0.2,0.989,144.784
300.0 MHz,88.468,54.92,2.75,2.2,2.4,0.2,0.2,0.989,143.11
300.0 MHz,176.03,56.69,2.75,2.3,2.0,0.1,0.1,,
300.0 MHz,183.639,57.219,2.75,2.3,2.1,0.1,0.1,0.984,110.605
300.0 MHz,79.716,54.125,2.75,2.3,2.1,0.2,0.2,0.99,146.546
300.0 MHz,191.254,57.573,2.75,2.3,2.2,0.1,0.1,0.984,108.41
300.0 MHz,199.02,58.457,2.75,2.3,2.3,0.1,0.1,0.984,106.233
300.0 MHz,88.931,56.331,2.75,2.3,2.3,0.2,0.2,0.989,142.93
300.0 MHz,93.423,56.98,2.75,2.3,2.4,0.2,0.2,0.989,141.194
300.0 MHz,181.928,56.972,2.75,2.4,2.0,0.1,0.1,,
300.0 MHz,189.635,57.491,2.75,2.4,2.1,0.1,0.1,0.984,108.872
300.0 MHz,83.732,55.286,2.75,2.4,2.1,0.2,0.2,0.99,144.961
300.0 MHz,197.287,57.764,2.75,2.4,2.2,0.1,0.1,0.984,106.714
300.0 MHz,205.186,58.757,2.75,2.4,2.3,0.1,0.1,0.984,104.548
300.0 MHz,93.39,57.831,2.75,2.4,2.3,0.2,0.2,0.989,141.207
300.0 MHz,98.096,58.604,2.75,2.4,2.4,0.2,0.2,0.989,139.409
300.0 MHz,187.83,57.466,2.75,2.5,2.0,0.1,0.1,,
300.0 MHz,195.624,57.985,2.75,2.5,2.1,0.1,0.1,0.984,107.178
300.0 MHz,87.716,56.271,2.75,2.5,2.1,0.2,0.2,0.989,143.403
300.0 MHz,203.318,58.203,2.75,2.5,2.2,0.1,0.1,0.984,105.054
300.0 MHz,211.325,59.209,2.75,2.5,2.3,0.1,0.1,0.984,102.907
300.0 MHz,97.724,59.009,2.75,2.5,2.3,0.2,0.2,0.989,139.55
300.0 MHz,102.643,59.916,2.75,2.5,2.4,0.2,0.2,0.989,137.69
300.0 MHz,226.845,60.149,2.75,2.5,2.5,0.1,0.1,0.984,98.92
300.0 MHz,95.514,57.951,2.75,2.5,2.5,0.2,0.25,0.989,140.393
300.0 MHz,83.836,58.992,2.75,2.5,2.5,0.25,0.2,0.99,144.92
300.0 MHz,99.906,58.429,2.75,2.5,2.6,0.2,0.25,0.989,138.722
300.0 MHz,87.885,59.498,2.75,2.5,2.6,0.25,0.2,0.99,143.337
300.0 MHz,104.283,58.983,2.75,2.5,2.7,0.2,0.25,0.989,137.075
300.0 MHz,91.96,59.939,2.75,2.5,2.7,0.25,0.2,0.99,141.758
300.0 MHz,108.831,59.378,2.75,2.5,2.8,0.2,0.25,0.988,135.383
300.0 MHz,95.994,60.461,2.75,2.5,2.8,0.25,0.2,0.989,140.209
300.0 MHz,113.187,59.802,2.75,2.5,2.9,0.2,0.25,0.988,133.782
300.0 MHz,100.027,60.828,2.75,2.5,2.9,0.25,0.2,0.989,138.677
300.0 MHz,265.448,61.519,2.75,2.5,3.0,0.1,0.1,0.984,89.951
300.0 MHz,117.451,60.21,2.75,2.5,3.0,0.2,0.25,0.988,132.232
300.0 MHz,104.05,61.158,2.75,2.5,3.0,0.25,0.2,0.989,137.162
300.0 MHz,121.82,60.568,2.75,2.5,3.1,0.2,0.25,0.988,130.664
300.0 MHz,108.074,61.456,2.75,2.5,3.1,0.25,0.2,0.989,135.664
300.0 MHz,126.298,60.931,2.75,2.5,3.2,0.2,0.25,0.987,129.077
300.0 MHz,112.158,61.785,2.75,2.5,3.2,0.25,0.2,0.988,134.159
300.0 MHz,130.623,61.156,2.75,2.5,3.3,0.2,0.25,0.987,127.563
300.0 MHz,116.18,62.016,2.75,2.5,3.3,0.25,0.2,0.988,132.692
300.0 MHz,134.99,61.485,2.75,2.5,3.4,0.2,0.25,0.987,126.055
300.0 MHz,120.181,62.209,2.75,2.5,3.4,0.25,0.2,0.988,131.25
300.0 MHz,304.289,62.76,2.75,2.5,3.5,0.1,0.1,0.984,82.151
300.0 MHz,139.5,61.695,2.75,2.5,3.5,0.2,0.25,0.987,124.517
300.0 MHz,124.193,62.689,2.75,2.5,3.5,0.25,0.2,0.988,129.82
300.0 MHz,143.774,61.947,2.75,2.5,3.6,0.2,0.25,0.987,123.08
300.0 MHz,128.242,62.856,2.75,2.5,3.6,0.25,0.2,0.988,128.394
300.0 MHz,148.268,62.276,2.75,2.5,3.7,0.2,0.25,0.986,121.59
300.0 MHz,132.277,62.985,2.75,2.5,3.7,0.25,0.2,0.987,126.989
300.0 MHz,152.621,62.402,2.75,2.5,3.8,0.2,0.25,0.986,120.167
300.0 MHz,136.279,63.133,2.75,2.5,3.8,0.25,0.2,0.987,125.613
300.0 MHz,157.025,62.592,2.75,2.5,3.9,0.2,0.25,0.986,118.748
300.0 MHz,343.5,63.36,2.75,2.5,4.0,0.1,0.1,0.985,75.344
300.0 MHz,161.413,62.757,2.75,2.5,4.0,0.2,0.25,0.986,117.354
300.0 MHz,165.812,62.896,2.75,2.5,4.1,0.2,0.25,0.986,115.978
300.0 MHz,170.282,63.123,2.75,2.5,4.2,0.2,0.25,0.986,114.599
300.0 MHz,174.698,63.2,2.75,2.5,4.3,0.2,0.25,0.986,113.259
300.0 MHz,179.2,63.487,2.75,2.5,4.4,0.2,0.25,0.985,111.913
300.0 MHz,183.621,63.55,2.75,2.5,4.5,0.2,0.25,0.985,110.611
300.0 MHz,188.136,63.714,2.75,2.5,4.6,0.2,0.25,0.985,109.303
300.0 MHz,192.575,63.752,2.75,2.5,4.7,0.2,0.25,0.985,108.037
300.0 MHz,196.984,63.844,2.75,2.5,4.8,0.2,0.25,0.985,106.799
300.0 MHz,176.8,55.534,2.75,2.5,4.9,0.2,0.3,0.984,112.626
300.0 MHz,180.636,55.478,2.75,2.5,5.0,0.2,0.3,0.983,111.486
300.0 MHz,193.656,57.668,2.75,2.6,2.0,0.1,0.1,,
300.0 MHz,201.538,58.192,2.75,2.6,2.1,0.1,0.1,0.984,105.54
300.0 MHz,91.688,57.115,2.75,2.6,2.1,0.2,0.2,0.989,141.863
300.0 MHz,209.311,58.406,2.75,2.6,2.2,0.1,0.1,0.983,103.441
300.0 MHz,217.374,59.42,2.75,2.6,2.3,0.1,0.1,0.984,101.326
300.0 MHz,102.072,60.139,2.75,2.6,2.3,0.2,0.2,0.989,137.905
300.0 MHz,107.148,61.092,2.75,2.6,2.4,0.2,0.2,0.989,136.007
300.0 MHz,99.876,59.181,2.75,2.6,2.5,0.2,0.25,0.989,138.734
300.0 MHz,88.029,60.612,2.75,2.6,2.5,0.25,0.2,0.99,143.281
300.0 MHz,104.463,59.772,2.75,2.6,2.6,0.2,0.25,0.989,137.008
300.0 MHz,92.31,61.348,2.75,2.6,2.6,0.25,0.2,0.99,141.623
300.0 MHz,109.027,60.433,2.75,2.6,2.7,0.2,0.25,0.988,135.311
300.0 MHz,96.606,61.993,2.75,2.6,2.7,0.25,0.2,0.99,139.976
300.0 MHz,113.751,60.923,2.75,2.6,2.8,0.2,0.25,0.988,133.576
300.0 MHz,100.874,62.688,2.75,2.6,2.8,0.25,0.2,0.989,138.356
300.0 MHz,118.203,61.451,2.75,2.6,2.9,0.2,0.25,0.988,131.961
300.0 MHz,105.125,63.223,2.75,2.6,2.9,0.25,0.2,0.989,136.761
300.0 MHz,122.744,61.923,2.75,2.6,3.0,0.2,0.25,0.988,130.335
300.0 MHz,109.366,63.71,2.75,2.6,3.0,0.25,0.2,0.989,135.186
300.0 MHz,127.293,62.354,2.75,2.6,3.1,0.2,0.25,0.988,128.727
300.0 MHz,113.598,64.142,2.75,2.6,3.1,0.25,0.2,0.989,133.632
300.0 MHz,131.946,62.768,2.75,2.6,3.2,0.2,0.25,0.987,127.104
300.0 MHz,117.886,64.596,2.75,2.6,3.2,0.25,0.2,0.989,132.076
300.0 MHz,136.449,63.073,2.75,2.6,3.3,0.2,0.25,0.987,125.555
300.0 MHz,122.121,64.968,2.75,2.6,3.3,0.25,0.2,0.988,130.557
300.0 MHz,140.956,63.392,2.75,2.6,3.4,0.2,0.25,0.987,124.026
300.0 MHz,126.334,65.287,2.75,2.6,3.4,0.25,0.2,0.988,129.064
300.0 MHz,145.574,63.699,2.75,2.6,3.5,0.2,0.25,0.987,122.481
300.0 MHz,130.702,65.74,2.75,2.6,3.5,0.25,0.2,0.988,127.536
300.0 MHz,150.114,64.006,2.75,2.6,3.6,0.2,0.25,0.987,120.984
300.0 MHz,134.833,66.071,2.75,2.6,3.6,0.25,0.2,0.988,126.108
300.0 MHz,154.788,64.383,2.75,2.6,3.7,0.2,0.25,0.987,119.467
300.0 MHz,139.062,66.355,2.75,2.6,3.7,0.25,0.2,0.988,124.666
300.0 MHz,159.316,64.551,2.75,2.6,3.8,0.2,0.25,0.986,118.018
300.0 MHz,143.329,66.523,2.75,2.6,3.8,0.25,0.2,0.988,123.23
300.0 MHz,163.99,64.755,2.75,2.6,3.9,0.2,0.25,0.986,116.546
300.0 MHz,168.494,64.94,2.75,2.6,4.0,0.2,0.25,0.986,115.149
300.0 MHz,173.06,65.134,2.75,2.6,4.1,0.2,0.25,0.986,113.754
300.0 MHz,177.639,65.312,2.75,2.6,4.2,0.2,0.25,0.986,112.377
300.0 MHz,182.214,65.435,2.75,2.6,4.3,0.2,0.25,0.986,111.023
300.0 MHz,186.857,65.77,2.75,2.6,4.4,0.2,0.25,0.986,109.671
300.0 MHz,191.46,65.895,2.75,2.6,4.5,0.2,0.25,0.986,108.353
300.0 MHz,196.162,66.041,2.75,2.6,4.6,0.2,0.25,0.986,107.029
300.0 MHz,200.778,66.103,2.75,2.6,4.7,0.2,0.25,0.986,105.75
300.0 MHz,205.463,66.283,2.75,2.6,4.8,0.2,0.25,0.985,104.474
300.0 MHz,187.794,60.662,2.75,2.6,4.9,0.2,0.3,0.985,109.401
300.0 MHz,191.922,60.68,2.75,2.6,5.0,0.2,0.3,0.984,108.221
300.0 MHz,199.516,58.055,2.75,2.7,2.0,0.1,0.1,,
300.0 MHz,95.578,57.899,2.75,2.7,2.1,0.2,0.2,0.989,140.368
300.0 MHz,215.364,58.81,2.75,2.7,2.2,0.1,0.1,0.983,101.847
300.0 MHz,223.497,59.811,2.75,2.7,2.3,0.1,0.1,0.984,99.761
300.0 MHz,106.306,61.037,2.75,2.7,2.3,0.2,0.2,0.989,136.32
300.0 MHz,111.52,62.044,2.75,2.7,2.4,0.2,0.2,0.989,134.393
300.0 MHz,104.078,60.176,2.75,2.7,2.5,0.2,0.25,0.989,137.152
300.0 MHz,91.711,61.753,2.75,2.7,2.5,0.25,0.2,0.99,141.854
300.0 MHz,108.833,60.956,2.75,2.7,2.6,0.2,0.25,0.989,135.383
300.0 MHz,96.163,62.638,2.75,2.7,2.6,0.25,0.2,0.99,140.145
300.0 MHz,113.569,61.598,2.75,2.7,2.7,0.2,0.25,0.988,133.643
300.0 MHz,100.622,63.419,2.75,2.7,2.7,0.25,0.2,0.99,138.452
300.0 MHz,118.445,62.178,2.75,2.7,2.8,0.2,0.25,0.988,131.874
300.0 MHz,105.086,64.212,2.75,2.7,2.8,0.25,0.2,0.989,136.775
300.0 MHz,123.059,62.751,2.75,2.7,2.9,0.2,0.25,0.988,130.223
300.0 MHz,109.497,64.917,2.75,2.7,2.9,0.25,0.2,0.989,135.138
300.0 MHz,127.735,63.33,2.75,2.7,3.0,0.2,0.25,0.988,128.572
300.0 MHz,113.905,65.522,2.75,2.7,3.0,0.25,0.2,0.989,133.52
300.0 MHz,132.437,63.733,2.75,2.7,3.1,0.2,0.25,0.988,126.934
300.0 MHz,118.284,66.045,2.75,2.7,3.1,0.25,0.2,0.989,131.932
300.0 MHz,137.244,64.22,2.75,2.7,3.2,0.2,0.25,0.987,125.284
300.0 MHz,122.632,66.539,2.75,2.7,3.2,0.25,0.2,0.989,130.375
300.0 MHz,141.869,64.556,2.75,2.7,3.3,0.2,0.25,0.987,123.719
300.0 MHz,127.019,66.943,2.75,2.7,3.3,0.25,0.2,0.988,128.823
300.0 MHz,146.447,64.787,2.75,2.7,3.4,0.2,0.25,0.987,122.192
300.0 MHz,131.404,67.357,2.75,2.7,3.4,0.25,0.2,0.988,127.292
300.0 MHz,151.296,65.257,2.75,2.7,3.5,0.2,0.25,0.987,120.599
300.0 MHz,135.899,67.767,2.75,2.7,3.5,0.25,0.2,0.988,125.743
300.0 MHz,155.974,65.588,2.75,2.7,3.6,0.2,0.25,0.987,119.085
300.0 MHz,140.219,68.087,2.75,2.7,3.6,0.25,0.2,0.988,124.275
300.0 MHz,160.799,66.009,2.75,2.7,3.7,0.2,0.25,0.987,117.548
300.0 MHz,144.689,68.647,2.75,2.7,3.7,0.25,0.2,0.988,122.776
300.0 MHz,165.472,66.205,2.75,2.7,3.8,0.2,0.25,0.987,116.084
300.0 MHz,149.098,68.905,2.75,2.7,3.8,0.25,0.2,0.988,121.318
300.0 MHz,170.216,66.413,2.75,2.7,3.9,0.2,0.25,0.986,114.62
300.0 MHz,174.932,66.643,2.75,2.7,4.0,0.2,0.25,0.986,113.188
300.0 MHz,179.642,66.867,2.75,2.7,4.1,0.2,0.25,0.986,111.782
300.0 MHz,184.359,67.075,2.75,2.7,4.2,0.2,0.25,0.986,110.396
300.0 MHz,189.087,67.222,2.75,2.7,4.3,0.2,0.25,0.986,109.03
300.0 MHz,193.878,67.532,2.75,2.7,4.4,0.2,0.25,0.986,107.67
300.0 MHz,198.562,67.6,2.75,2.7,4.5,0.2,0.25,0.986,106.362
300.0 MHz,203.473,67.845,2.75,2.7,4.6,0.2,0.25,0.986,105.014
300.0 MHz,208.249,67.932,2.75,2.7,4.7,0.2,0.25,0.986,103.726
300.0 MHz,213.082,68.153,2.75,2.7,4.8,0.2,0.25,0.986,102.445
300.0 MHz,196.806,63.656,2.75,2.7,4.9,0.2,0.3,0.985,106.849
300.0 MHz,201.146,63.715,2.75,2.7,5.0,0.2,0.3,0.985,105.649
300.0 MHz,205.31,58.156,2.75,2.8,2.0,0.1,0.1,,
300.0 MHz,99.417,58.601,2.75,2.8,2.1,0.2,0.2,0.989,138.907
300.0 MHz,221.289,58.945,2.75,2.8,2.2,0.1,0.1,0.983,100.321
300.0 MHz,229.467,59.862,2.75,2.8,2.3,0.1,0.1,0.984,98.269
300.0 MHz,115.759,62.95,2.75,2.8,2.4,0.2,0.2,0.988,132.845
300.0 MHz,108.342,61.223,2.75,2.8,2.5,0.2,0.25,0.989,135.565
300.0 MHz,96.034,63.115,2.75,2.8,2.5,0.25,0.2,0.99,140.194
300.0 MHz,113.26,61.964,2.75,2.8,2.6,0.2,0.25,0.988,133.755
300.0 MHz,100.653,64.13,2.75,2.8,2.6,0.25,0.2,0.99,138.44
300.0 MHz,118.131,62.656,2.75,2.8,2.7,0.2,0.25,0.988,131.987
300.0 MHz,105.283,65.013,2.75,2.8,2.7,0.25,0.2,0.99,136.702
300.0 MHz,123.053,63.37,2.75,2.8,2.8,0.2,0.25,0.988,130.225
300.0 MHz,109.91,65.851,2.75,2.8,2.8,0.25,0.2,0.989,134.985
300.0 MHz,127.857,64.02,2.75,2.8,2.9,0.2,0.25,0.988,128.529
300.0 MHz,114.484,66.585,2.75,2.8,2.9,0.25,0.2,0.989,133.309
300.0 MHz,132.669,64.555,2.75,2.8,3.0,0.2,0.25,0.988,126.854
300.0 MHz,119.036,67.22,2.75,2.8,3.0,0.25,0.2,0.989,131.662
300.0 MHz,137.504,65.019,2.75,2.8,3.1,0.2,0.25,0.988,125.195
300.0 MHz,123.582,67.822,2.75,2.8,3.1,0.25,0.2,0.989,130.037
300.0 MHz,142.422,65.512,2.75,2.8,3.2,0.2,0.25,0.987,123.533
300.0 MHz,128.171,68.404,2.75,2.8,3.2,0.25,0.2,0.989,128.419
300.0 MHz,147.224,65.955,2.75,2.8,3.3,0.2,0.25,0.987,121.935
300.0 MHz,132.709,68.924,2.75,2.8,3.3,0.25,0.2,0.988,126.84
300.0 MHz,151.994,66.328,2.75,2.8,3.4,0.2,0.25,0.987,120.372
300.0 MHz,137.223,69.379,2.75,2.8,3.4,0.25,0.2,0.988,125.291
300.0 MHz,156.857,66.649,2.75,2.8,3.5,0.2,0.25,0.987,118.802
300.0 MHz,141.788,69.925,2.75,2.8,3.5,0.25,0.2,0.988,123.746
300.0 MHz,161.655,67.002,2.75,2.8,3.6,0.2,0.25,0.987,117.279
300.0 MHz,146.329,70.352,2.75,2.8,3.6,0.25,0.2,0.988,122.231
300.0 MHz,166.573,67.385,2.75,2.8,3.7,0.2,0.25,0.987,115.742
300.0 MHz,150.84,70.677,2.75,2.8,3.7,0.25,0.2,0.988,120.748
300.0 MHz,171.374,67.641,2.75,2.8,3.8,0.2,0.25,0.987,114.266
300.0 MHz,155.402,70.97,2.75,2.8,3.8,0.25,0.2,0.988,119.269
300.0 MHz,176.248,67.872,2.75,2.8,3.9,0.2,0.25,0.987,112.793
300.0 MHz,181.085,68.111,2.75,2.8,4.0,0.2,0.25,0.986,111.356
300.0 MHz,185.916,68.354,2.75,2.8,4.1,0.2,0.25,0.986,109.944
300.0 MHz,190.765,68.583,2.75,2.8,4.2,0.2,0.25,0.986,108.551
300.0 MHz,195.608,68.75,2.75,2.8,4.3,0.2,0.25,0.986,107.184
300.0 MHz,200.514,69.062,2.75,2.8,4.4,0.2,0.25,0.986,105.823
300.0 MHz,205.384,69.229,2.75,2.8,4.5,0.2,0.25,0.986,104.496
300.0 MHz,210.356,69.405,2.75,2.8,4.6,0.2,0.25,0.986,103.165
300.0 MHz,215.251,69.49,2.75,2.8,4.7,0.2,0.25,0.986,101.878
300.0 MHz,220.212,69.72,2.75,2.8,4.8,0.2,0.25,0.986,100.598
300.0 MHz,204.716,65.831,2.75,2.8,4.9,0.2,0.3,0.985,104.676
300.0 MHz,164.162,60.887,2.75,2.8,4.9,0.25,0.3,0.985,116.491
300.0 MHz,209.23,65.921,2.75,2.8,5.0,0.2,0.3,0.985,103.464
300.0 MHz,167.816,60.785,2.75,2.8,5.0,0.25,0.3,0.985,115.357
300.0 MHz,211.17,58.645,2.75,2.9,2.0,0.1,0.1,,
300.0 MHz,103.218,59.152,2.75,2.9,2.1,0.2,0.2,0.989,137.474
300.0 MHz,227.355,59.548,2.75,2.9,2.2,0.1,0.1,0.984,98.793
300.0 MHz,235.653,60.5,2.75,2.9,2.3,0.1,0.1,0.984,96.758
300.0 MHz,119.962,63.676,2.75,2.9,2.4,0.2,0.2,0.988,131.329
300.0 MHz,112.422,61.993,2.75,2.9,2.5,0.2,0.25,0.988,134.062
300.0 MHz,99.558,64.066,2.75,2.9,2.5,0.25,0.2,0.99,138.854
300.0 MHz,117.463,62.78,2.75,2.9,2.6,0.2,0.25,0.988,132.228
300.0 MHz,104.301,65.152,2.75,2.9,2.6,0.25,0.2,0.99,137.069
300.0 MHz,122.455,63.514,2.75,2.9,2.7,0.2,0.25,0.988,130.438
300.0 MHz,109.004,66.045,2.75,2.9,2.7,0.25,0.2,0.989,135.32
300.0 MHz,127.479,64.338,2.75,2.9,2.8,0.2,0.25,0.988,128.661
300.0 MHz,113.8,66.984,2.75,2.9,2.8,0.25,0.2,0.989,133.558
300.0 MHz,132.406,64.928,2.75,2.9,2.9,0.2,0.25,0.988,126.945
300.0 MHz,118.485,67.732,2.75,2.9,2.9,0.25,0.2,0.989,131.86
300.0 MHz,137.331,65.511,2.75,2.9,3.0,0.2,0.25,0.988,125.254
300.0 MHz,123.16,68.405,2.75,2.9,3.0,0.25,0.2,0.989,130.187
300.0 MHz,142.275,66.005,2.75,2.9,3.1,0.2,0.25,0.987,123.583
300.0 MHz,127.871,69.165,2.75,2.9,3.1,0.25,0.2,0.989,128.524
300.0 MHz,147.298,66.518,2.75,2.9,3.2,0.2,0.25,0.987,121.911
300.0 MHz,132.488,69.695,2.75,2.9,3.2,0.25,0.2,0.989,126.917
300.0 MHz,152.205,66.984,2.75,2.9,3.3,0.2,0.25,0.987,120.303
300.0 MHz,137.138,70.18,2.75,2.9,3.3,0.25,0.2,0.988,125.32
300.0 MHz,157.079,67.377,2.75,2.9,3.4,0.2,0.25,0.987,118.731
300.0 MHz,141.77,70.706,2.75,2.9,3.4,0.25,0.2,0.988,123.752
300.0 MHz,162.043,67.701,2.75,2.9,3.5,0.2,0.25,0.987,117.157
300.0 MHz,146.436,71.203,2.75,2.9,3.5,0.25,0.2,0.988,122.196
300.0 MHz,166.944,68.073,2.75,2.9,3.6,0.2,0.25,0.987,115.627
300.0 MHz,151.094,71.633,2.75,2.9,3.6,0.25,0.2,0.988,120.665
300.0 MHz,171.965,68.469,2.75,2.9,3.7,0.2,0.25,0.987,114.086
300.0 MHz,155.745,72.129,2.75,2.9,3.7,0.25,0.2,0.988,119.159
300.0 MHz,176.871,68.739,2.75,2.9,3.8,0.2,0.25,0.987,112.607
300.0 MHz,160.371,72.447,2.75,2.9,3.8,0.25,0.2,0.988,117.685
300.0 MHz,181.843,68.985,2.75,2.9,3.9,0.2,0.25,0.987,111.133
300.0 MHz,186.783,69.234,2.75,2.9,4.0,0.2,0.25,0.986,109.693
300.0 MHz,191.718,69.491,2.75,2.9,4.1,0.2,0.25,0.986,108.28
300.0 MHz,196.67,69.73,2.75,2.9,4.2,0.2,0.25,0.986,106.887
300.0 MHz,201.616,69.908,2.75,2.9,4.3,0.2,0.25,0.986,105.521
300.0 MHz,206.626,70.226,2.75,2.9,4.4,0.2,0.25,0.986,104.161
300.0 MHz,211.602,70.404,2.75,2.9,4.5,0.2,0.25,0.986,102.835
300.0 MHz,216.677,70.585,2.75,2.9,4.6,0.2,0.25,0.986,101.508
300.0 MHz,221.678,70.675,2.75,2.9,4.7,0.2,0.25,0.986,100.224
300.0 MHz,226.744,70.91,2.75,2.9,4.8,0.2,0.25,0.986,98.947
300.0 MHz,211.83,67.428,2.75,2.9,4.9,0.2,0.3,0.986,102.775
300.0 MHz,172.685,65.889,2.75,2.9,4.9,0.25,0.3,0.986,113.868
300.0 MHz,216.586,67.606,2.75,2.9,5.0,0.2,0.3,0.986,101.531
300.0 MHz,176.58,65.875,2.75,2.9,5.0,0.25,0.3,0.986,112.693
300.0 MHz,216.944,58.736,2.75,3.0,2.0,0.1,0.1,,
300.0 MHz,107.07,59.71,2.75,3.0,2.1,0.2,0.2,0.988,136.036
300.0 MHz,233.188,59.519,2.75,3.0,2.2,0.1,0.1,0.983,97.356
300.0 MHz,241.635,60.586,2.75,3.0,2.3,0.1,0.1,0.984,95.33
300.0 MHz,124.164,64.338,2.75,3.0,2.4,0.2,0.2,0.988,129.831
300.0 MHz,257.727,61.337,2.75,3.0,2.5,0.1,0.1,0.984,91.643
300.0 MHz,116.442,62.708,2.75,3.0,2.5,0.2,0.25,0.988,132.598
300.0 MHz,103.017,64.613,2.75,3.0,2.5,0.25,0.2,0.99,137.55
300.0 MHz,121.597,63.533,2.75,3.0,2.6,0.2,0.25,0.988,130.744
300.0 MHz,107.875,65.771,2.75,3.0,2.6,0.25,0.2,0.989,135.737
300.0 MHz,126.695,64.297,2.75,3.0,2.7,0.2,0.25,0.988,128.937
300.0 MHz,112.734,66.769,2.75,3.0,2.7,0.25,0.2,0.989,133.948
300.0 MHz,131.824,65.126,2.75,3.0,2.8,0.2,0.25,0.988,127.146
300.0 MHz,117.598,67.777,2.75,3.0,2.8,0.25,0.2,0.989,132.18
300.0 MHz,136.853,65.76,2.75,3.0,2.9,0.2,0.25,0.988,125.417
300.0 MHz,122.368,68.579,2.75,3.0,2.9,0.25,0.2,0.989,130.469
300.0 MHz,297.833,62.603,2.75,3.0,3.0,0.1,0.1,0.984,83.37
300.0 MHz,141.878,66.352,2.75,3.0,3.0,0.2,0.25,0.988,123.716
300.0 MHz,127.13,69.338,2.75,3.0,3.0,0.25,0.2,0.989,128.784
300.0 MHz,146.913,66.872,2.75,3.0,3.1,0.2,0.25,0.987,122.038
300.0 MHz,131.941,70.144,2.75,3.0,3.1,0.25,0.2,0.989,127.106
300.0 MHz,152.029,67.392,2.75,3.0,3.2,0.2,0.25,0.987,120.36
300.0 MHz,136.659,70.757,2.75,3.0,3.2,0.25,0.2,0.989,125.484
300.0 MHz,157.029,67.874,2.75,3.0,3.3,0.2,0.25,0.987,118.747
300.0 MHz,141.389,71.325,2.75,3.0,3.3,0.25,0.2,0.988,123.881
300.0 MHz,161.993,68.277,2.75,3.0,3.4,0.2,0.25,0.987,117.172
300.0 MHz,146.114,71.851,2.75,3.0,3.4,0.25,0.2,0.988,122.303
300.0 MHz,338.1,63.748,2.75,3.0,3.5,0.1,0.1,0.985,76.224
300.0 MHz,167.042,68.601,2.75,3.0,3.5,0.2,0.25,0.987,115.597
300.0 MHz,150.893,72.332,2.75,3.0,3.5,0.25,0.2,0.988,120.731
300.0 MHz,172.034,68.987,2.75,3.0,3.6,0.2,0.25,0.987,114.066
300.0 MHz,155.632,72.824,2.75,3.0,3.6,0.25,0.2,0.988,119.196
300.0 MHz,177.144,69.393,2.75,3.0,3.7,0.2,0.25,0.987,112.525
300.0 MHz,160.414,73.376,2.75,3.0,3.7,0.25,0.2,0.988,117.671
300.0 MHz,182.139,69.67,2.75,3.0,3.8,0.2,0.25,0.987,111.046
300.0 MHz,187.198,69.921,2.75,3.0,3.9,0.2,0.25,0.987,109.574
300.0 MHz,378.754,64.289,2.75,3.0,4.0,0.1,0.1,0.985,70.002
300.0 MHz,192.229,70.184,2.75,3.0,4.0,0.2,0.25,0.987,108.136
300.0 MHz,197.252,70.447,2.75,3.0,4.1,0.2,0.25,0.986,106.725
300.0 MHz,202.294,70.694,2.75,3.0,4.2,0.2,0.25,0.986,105.335
300.0 MHz,207.33,70.879,2.75,3.0,4.3,0.2,0.25,0.986,103.972
300.0 MHz,212.428,71.198,2.75,3.0,4.4,0.2,0.25,0.986,102.618
300.0 MHz,217.495,71.382,2.75,3.0,4.5,0.2,0.25,0.986,101.296
300.0 MHz,222.659,71.563,2.75,3.0,4.6,0.2,0.25,0.986,99.975
300.0 MHz,227.755,71.659,2.75,3.0,4.7,0.2,0.25,0.986,98.696
