freq,L,Q,N,L1,L2,W,S,"mag(S(1,1))","phase(S(1,1))"
800.0 MHz,121.67,94.7,2.5,2.5,3.4,0.25,0.2,0.99,78.532
800.0 MHz,295.717,76.949,2.5,2.5,3.5,0.1,0.1,0.992,37.178
800.0 MHz,139.958,89.543,2.5,2.5,3.5,0.2,0.25,0.99,70.8
800.0 MHz,125.851,95.168,2.5,2.5,3.5,0.25,0.2,0.99,76.642
800.0 MHz,144.445,89.711,2.5,2.5,3.6,0.2,0.25,0.99,69.102
800.0 MHz,130.078,95.33,2.5,2.5,3.6,0.25,0.2,0.99,74.807
800.0 MHz,149.095,89.845,2.5,2.5,3.7,0.2,0.25,0.99,67.415
800.0 MHz,134.434,95.591,2.5,2.5,3.7,0.25,0.2,0.99,72.994
800.0 MHz,153.66,89.892,2.5,2.5,3.8,0.2,0.25,0.99,65.829
800.0 MHz,138.755,95.649,2.5,2.5,3.8,0.25,0.2,0.99,71.269
800.0 MHz,158.405,89.932,2.5,2.5,3.9,0.2,0.25,0.99,64.25
800.0 MHz,339.07,75.658,2.5,2.5,4.0,0.1,0.1,0.993,32.695
800.0 MHz,163.101,89.983,2.5,2.5,4.0,0.2,0.25,0.99,62.752
800.0 MHz,167.866,89.894,2.5,2.5,4.1,0.2,0.25,0.99,61.294
800.0 MHz,172.656,89.816,2.5,2.5,4.2,0.2,0.25,0.99,59.89
800.0 MHz,177.512,89.697,2.5,2.5,4.3,0.2,0.25,0.991,58.525
800.0 MHz,182.529,89.564,2.5,2.5,4.4,0.2,0.25,0.991,57.173
800.0 MHz,187.5,89.407,2.5,2.5,4.5,0.2,0.25,0.991,55.889
800.0 MHz,192.616,89.299,2.5,2.5,4.6,0.2,0.25,0.991,54.621
800.0 MHz,197.769,88.963,2.5,2.5,4.7,0.2,0.25,0.991,53.397
800.0 MHz,203.061,88.797,2.5,2.5,4.8,0.2,0.25,0.991,52.192
800.0 MHz,189.199,86.415,2.5,2.5,4.9,0.2,0.3,0.991,55.462
800.0 MHz,156.249,88.731,2.5,2.5,4.9,0.25,0.3,0.99,64.959
800.0 MHz,194.145,86.192,2.5,2.5,5.0,0.2,0.3,0.991,54.252
800.0 MHz,160.3,88.491,2.5,2.5,5.0,0.25,0.3,0.99,63.637
800.0 MHz,188.621,76.668,2.5,2.6,2.0,0.1,0.1,,
800.0 MHz,87.785,81.128,2.5,2.6,2.0,0.2,0.2,0.988,97.139
800.0 MHz,195.9,76.927,2.5,2.6,2.1,0.1,0.1,0.99,53.834
800.0 MHz,92.772,83.285,2.5,2.6,2.1,0.2,0.2,0.988,93.988
800.0 MHz,203.19,76.999,2.5,2.6,2.2,0.1,0.1,0.99,52.162
800.0 MHz,210.648,77.736,2.5,2.6,2.3,0.1,0.1,0.99,50.549
800.0 MHz,102.637,86.574,2.5,2.6,2.3,0.2,0.2,0.989,88.202
800.0 MHz,107.331,88.0,2.5,2.6,2.4,0.2,0.2,0.989,85.644
800.0 MHz,100.834,85.899,2.5,2.6,2.5,0.2,0.25,0.988,89.217
800.0 MHz,89.156,89.789,2.5,2.6,2.5,0.25,0.2,0.989,96.257
800.0 MHz,105.257,86.738,2.5,2.6,2.6,0.2,0.25,0.989,86.759
800.0 MHz,93.329,91.102,2.5,2.6,2.6,0.25,0.2,0.989,93.646
800.0 MHz,109.65,87.479,2.5,2.6,2.7,0.2,0.25,0.989,84.423
800.0 MHz,97.512,92.099,2.5,2.6,2.7,0.25,0.2,0.989,91.137
800.0 MHz,114.124,88.124,2.5,2.6,2.8,0.2,0.25,0.989,82.147
800.0 MHz,101.677,92.996,2.5,2.6,2.8,0.25,0.2,0.989,88.741
800.0 MHz,118.52,88.671,2.5,2.6,2.9,0.2,0.25,0.989,80.008
800.0 MHz,105.841,93.758,2.5,2.6,2.9,0.25,0.2,0.989,86.443
800.0 MHz,122.945,89.253,2.5,2.6,3.0,0.2,0.25,0.989,77.947
800.0 MHz,110.026,94.366,2.5,2.6,3.0,0.25,0.2,0.99,84.229
800.0 MHz,127.422,89.619,2.5,2.6,3.1,0.2,0.25,0.989,75.95
800.0 MHz,114.224,94.914,2.5,2.6,3.1,0.25,0.2,0.99,82.098
800.0 MHz,131.988,89.823,2.5,2.6,3.2,0.2,0.25,0.989,74.002
800.0 MHz,118.476,95.498,2.5,2.6,3.2,0.25,0.2,0.99,80.03
800.0 MHz,136.498,90.049,2.5,2.6,3.3,0.2,0.25,0.989,72.16
800.0 MHz,122.728,95.891,2.5,2.6,3.3,0.25,0.2,0.99,78.046
800.0 MHz,141.04,90.32,2.5,2.6,3.4,0.2,0.25,0.99,70.384
800.0 MHz,127.023,96.097,2.5,2.6,3.4,0.25,0.2,0.99,76.125
800.0 MHz,145.715,90.421,2.5,2.6,3.5,0.2,0.25,0.99,68.634
800.0 MHz,131.335,96.576,2.5,2.6,3.5,0.25,0.2,0.99,74.276
800.0 MHz,150.338,90.58,2.5,2.6,3.6,0.2,0.25,0.99,66.977
800.0 MHz,135.698,96.732,2.5,2.6,3.6,0.25,0.2,0.99,72.482
800.0 MHz,155.101,90.673,2.5,2.6,3.7,0.2,0.25,0.99,65.343
800.0 MHz,140.132,97.059,2.5,2.6,3.7,0.25,0.2,0.99,70.734
800.0 MHz,159.817,90.764,2.5,2.6,3.8,0.2,0.25,0.99,63.793
800.0 MHz,144.597,97.107,2.5,2.6,3.8,0.25,0.2,0.99,69.046
800.0 MHz,164.717,90.768,2.5,2.6,3.9,0.2,0.25,0.99,62.251
800.0 MHz,169.56,90.797,2.5,2.6,4.0,0.2,0.25,0.99,60.791
800.0 MHz,174.474,90.697,2.5,2.6,4.1,0.2,0.25,0.991,59.373
800.0 MHz,179.419,90.601,2.5,2.6,4.2,0.2,0.25,0.991,58.004
800.0 MHz,184.416,90.438,2.5,2.6,4.3,0.2,0.25,0.991,56.679
800.0 MHz,189.607,90.303,2.5,2.6,4.4,0.2,0.25,0.991,55.36
800.0 MHz,194.738,90.139,2.5,2.6,4.5,0.2,0.25,0.991,54.111
800.0 MHz,200.024,90.002,2.5,2.6,4.6,0.2,0.25,0.991,52.878
800.0 MHz,205.358,89.64,2.5,2.6,4.7,0.2,0.25,0.991,51.685
800.0 MHz,210.837,89.451,2.5,2.6,4.8,0.2,0.25,0.991,50.511
800.0 MHz,197.785,87.113,2.5,2.6,4.9,0.2,0.3,0.991,53.393
800.0 MHz,162.83,90.645,2.5,2.6,4.9,0.25,0.3,0.99,62.836
800.0 MHz,202.964,86.911,2.5,2.6,5.0,0.2,0.3,0.991,52.214
800.0 MHz,167.014,90.424,2.5,2.6,5.0,0.25,0.3,0.99,61.551
800.0 MHz,195.351,76.6,2.5,2.7,2.0,0.1,0.1,,
800.0 MHz,91.807,81.735,2.5,2.7,2.0,0.2,0.2,0.988,94.586
800.0 MHz,96.973,83.951,2.5,2.7,2.1,0.2,0.2,0.988,91.454
800.0 MHz,210.215,76.911,2.5,2.7,2.2,0.1,0.1,0.99,50.64
800.0 MHz,217.818,77.613,2.5,2.7,2.3,0.1,0.1,0.99,49.084
800.0 MHz,107.093,87.498,2.5,2.7,2.3,0.2,0.2,0.989,85.77
800.0 MHz,111.978,88.729,2.5,2.7,2.4,0.2,0.2,0.989,83.227
800.0 MHz,105.255,86.63,2.5,2.7,2.5,0.2,0.25,0.989,86.76
800.0 MHz,92.816,90.55,2.5,2.7,2.5,0.25,0.2,0.989,93.962
800.0 MHz,109.806,87.498,2.5,2.7,2.6,0.2,0.25,0.989,84.342
800.0 MHz,97.113,91.908,2.5,2.7,2.6,0.25,0.2,0.989,91.371
800.0 MHz,114.325,88.243,2.5,2.7,2.7,0.2,0.25,0.989,82.048
800.0 MHz,101.42,92.944,2.5,2.7,2.7,0.25,0.2,0.989,88.885
800.0 MHz,118.928,88.774,2.5,2.7,2.8,0.2,0.25,0.989,79.814
800.0 MHz,105.672,93.979,2.5,2.7,2.8,0.25,0.2,0.989,86.534
800.0 MHz,123.437,89.391,2.5,2.7,2.9,0.2,0.25,0.989,77.723
800.0 MHz,109.987,94.694,2.5,2.7,2.9,0.25,0.2,0.99,84.249
800.0 MHz,127.997,90.037,2.5,2.7,3.0,0.2,0.25,0.989,75.7
800.0 MHz,114.289,95.385,2.5,2.7,3.0,0.25,0.2,0.99,82.066
800.0 MHz,132.574,90.317,2.5,2.7,3.1,0.2,0.25,0.989,73.758
800.0 MHz,118.586,95.934,2.5,2.7,3.1,0.25,0.2,0.99,79.977
800.0 MHz,137.276,90.552,2.5,2.7,3.2,0.2,0.25,0.99,71.851
800.0 MHz,122.973,96.535,2.5,2.7,3.2,0.25,0.2,0.99,77.934
800.0 MHz,141.918,90.819,2.5,2.7,3.3,0.2,0.25,0.99,70.05
800.0 MHz,127.34,96.843,2.5,2.7,3.3,0.25,0.2,0.99,75.987
800.0 MHz,146.504,90.901,2.5,2.7,3.4,0.2,0.25,0.99,68.346
800.0 MHz,131.76,97.137,2.5,2.7,3.4,0.25,0.2,0.99,74.098
800.0 MHz,151.367,91.109,2.5,2.7,3.5,0.2,0.25,0.99,66.618
800.0 MHz,136.201,97.507,2.5,2.7,3.5,0.25,0.2,0.99,72.28
800.0 MHz,156.116,91.252,2.5,2.7,3.6,0.2,0.25,0.99,65.003
800.0 MHz,140.691,97.675,2.5,2.7,3.6,0.25,0.2,0.99,70.519
800.0 MHz,161.011,91.362,2.5,2.7,3.7,0.2,0.25,0.99,63.411
800.0 MHz,145.253,98.098,2.5,2.7,3.7,0.25,0.2,0.991,68.804
800.0 MHz,165.858,91.457,2.5,2.7,3.8,0.2,0.25,0.99,61.901
800.0 MHz,149.847,98.139,2.5,2.7,3.8,0.25,0.2,0.991,67.15
800.0 MHz,170.894,91.397,2.5,2.7,3.9,0.2,0.25,0.991,60.4
800.0 MHz,175.877,91.408,2.5,2.7,4.0,0.2,0.25,0.991,58.979
800.0 MHz,180.931,91.282,2.5,2.7,4.1,0.2,0.25,0.991,57.598
800.0 MHz,186.022,91.17,2.5,2.7,4.2,0.2,0.25,0.991,56.265
800.0 MHz,191.18,91.017,2.5,2.7,4.3,0.2,0.25,0.991,54.972
800.0 MHz,196.513,90.833,2.5,2.7,4.4,0.2,0.25,0.991,53.691
800.0 MHz,201.728,90.53,2.5,2.7,4.5,0.2,0.25,0.991,52.491
800.0 MHz,207.245,90.487,2.5,2.7,4.6,0.2,0.25,0.991,51.275
800.0 MHz,212.755,90.107,2.5,2.7,4.7,0.2,0.25,0.992,50.112
800.0 MHz,218.407,89.89,2.5,2.7,4.8,0.2,0.25,0.992,48.969
800.0 MHz,205.346,87.628,2.5,2.7,4.9,0.2,0.3,0.991,51.687
800.0 MHz,169.846,93.199,2.5,2.7,4.9,0.25,0.3,0.991,60.707
800.0 MHz,210.724,87.394,2.5,2.7,5.0,0.2,0.3,0.991,50.534
800.0 MHz,174.277,92.964,2.5,2.7,5.0,0.25,0.3,0.991,59.428
800.0 MHz,202.155,76.431,2.5,2.8,2.0,0.1,0.1,,
800.0 MHz,95.894,82.497,2.5,2.8,2.0,0.2,0.2,0.988,92.095
800.0 MHz,101.16,84.816,2.5,2.8,2.1,0.2,0.2,0.988,89.032
800.0 MHz,217.32,76.711,2.5,2.8,2.2,0.1,0.1,0.99,49.183
800.0 MHz,225.072,77.382,2.5,2.8,2.3,0.1,0.1,0.99,47.681
800.0 MHz,116.665,89.511,2.5,2.8,2.4,0.2,0.2,0.989,80.9
800.0 MHz,109.758,87.372,2.5,2.8,2.5,0.2,0.25,0.989,84.367
800.0 MHz,97.426,91.889,2.5,2.8,2.5,0.25,0.2,0.989,91.187
800.0 MHz,114.439,88.28,2.5,2.8,2.6,0.2,0.25,0.989,81.991
800.0 MHz,101.878,93.282,2.5,2.8,2.6,0.25,0.2,0.989,88.627
800.0 MHz,119.088,89.038,2.5,2.8,2.7,0.2,0.25,0.989,79.739
800.0 MHz,106.329,94.334,2.5,2.8,2.7,0.25,0.2,0.989,86.18
800.0 MHz,123.841,89.681,2.5,2.8,2.8,0.2,0.25,0.989,77.54
800.0 MHz,110.768,95.09,2.5,2.8,2.8,0.25,0.2,0.99,83.846
800.0 MHz,128.479,90.236,2.5,2.8,2.9,0.2,0.25,0.989,75.492
800.0 MHz,115.185,95.863,2.5,2.8,2.9,0.25,0.2,0.99,81.623
800.0 MHz,133.142,90.783,2.5,2.8,3.0,0.2,0.25,0.989,73.523
800.0 MHz,119.613,96.493,2.5,2.8,3.0,0.25,0.2,0.99,79.491
800.0 MHz,137.857,91.125,2.5,2.8,3.1,0.2,0.25,0.99,71.621
800.0 MHz,124.054,97.062,2.5,2.8,3.1,0.25,0.2,0.99,77.445
800.0 MHz,142.694,91.412,2.5,2.8,3.2,0.2,0.25,0.99,69.756
800.0 MHz,128.572,97.626,2.5,2.8,3.2,0.25,0.2,0.99,75.452
800.0 MHz,147.448,91.634,2.5,2.8,3.3,0.2,0.25,0.99,68.005
800.0 MHz,133.067,98.016,2.5,2.8,3.3,0.25,0.2,0.99,73.555
800.0 MHz,152.228,91.828,2.5,2.8,3.4,0.2,0.25,0.99,66.32
800.0 MHz,137.602,98.287,2.5,2.8,3.4,0.25,0.2,0.99,71.722
800.0 MHz,157.157,91.917,2.5,2.8,3.5,0.2,0.25,0.99,64.659
800.0 MHz,142.153,98.681,2.5,2.8,3.5,0.25,0.2,0.991,69.961
800.0 MHz,162.026,92.031,2.5,2.8,3.6,0.2,0.25,0.99,63.089
800.0 MHz,146.768,98.881,2.5,2.8,3.6,0.25,0.2,0.991,68.251
800.0 MHz,167.037,92.069,2.5,2.8,3.7,0.2,0.25,0.99,61.544
800.0 MHz,151.485,99.116,2.5,2.8,3.7,0.25,0.2,0.991,66.578
800.0 MHz,172.008,92.158,2.5,2.8,3.8,0.2,0.25,0.991,60.077
800.0 MHz,156.21,99.142,2.5,2.8,3.8,0.25,0.2,0.991,64.973
800.0 MHz,177.194,92.079,2.5,2.8,3.9,0.2,0.25,0.991,58.613
800.0 MHz,182.31,92.065,2.5,2.8,4.0,0.2,0.25,0.991,57.231
800.0 MHz,187.505,91.923,2.5,2.8,4.1,0.2,0.25,0.991,55.888
800.0 MHz,192.737,91.787,2.5,2.8,4.2,0.2,0.25,0.991,54.592
800.0 MHz,198.04,91.606,2.5,2.8,4.3,0.2,0.25,0.991,53.335
800.0 MHz,203.524,91.368,2.5,2.8,4.4,0.2,0.25,0.991,52.089
800.0 MHz,208.971,91.164,2.5,2.8,4.5,0.2,0.25,0.992,50.905
800.0 MHz,214.569,90.977,2.5,2.8,4.6,0.2,0.25,0.992,49.739
800.0 MHz,220.253,90.585,2.5,2.8,4.7,0.2,0.25,0.992,48.606
800.0 MHz,226.075,90.331,2.5,2.8,4.8,0.2,0.25,0.992,47.494
800.0 MHz,212.777,88.086,2.5,2.8,4.9,0.2,0.3,0.991,50.107
800.0 MHz,175.72,93.472,2.5,2.8,4.9,0.25,0.3,0.991,59.023
800.0 MHz,218.345,87.845,2.5,2.8,5.0,0.2,0.3,0.991,48.981
800.0 MHz,180.259,93.224,2.5,2.8,5.0,0.25,0.3,0.991,57.778
800.0 MHz,209.147,76.819,2.5,2.9,2.0,0.1,0.1,,
800.0 MHz,99.792,83.025,2.5,2.9,2.0,0.2,0.2,0.988,89.812
800.0 MHz,105.332,85.34,2.5,2.9,2.1,0.2,0.2,0.988,86.718
800.0 MHz,224.627,77.052,2.5,2.9,2.2,0.1,0.1,0.99,47.765
800.0 MHz,232.532,77.691,2.5,2.9,2.3,0.1,0.1,0.991,46.314
800.0 MHz,121.298,89.952,2.5,2.9,2.4,0.2,0.2,0.989,78.704
800.0 MHz,114.148,88.113,2.5,2.9,2.5,0.2,0.25,0.989,82.135
800.0 MHz,101.135,92.552,2.5,2.9,2.5,0.25,0.2,0.989,89.047
800.0 MHz,118.967,89.005,2.5,2.9,2.6,0.2,0.25,0.989,79.796
800.0 MHz,105.71,93.986,2.5,2.9,2.6,0.25,0.2,0.989,86.514
800.0 MHz,123.739,89.774,2.5,2.9,2.7,0.2,0.25,0.989,77.586
800.0 MHz,110.274,95.065,2.5,2.9,2.7,0.25,0.2,0.99,84.1
800.0 MHz,128.623,90.291,2.5,2.9,2.8,0.2,0.25,0.989,75.43
800.0 MHz,114.826,95.878,2.5,2.9,2.8,0.25,0.2,0.99,81.8
800.0 MHz,133.373,90.809,2.5,2.9,2.9,0.2,0.25,0.99,73.428
800.0 MHz,119.348,96.644,2.5,2.9,2.9,0.25,0.2,0.99,79.616
800.0 MHz,138.15,91.387,2.5,2.9,3.0,0.2,0.25,0.99,71.506
800.0 MHz,123.883,97.299,2.5,2.9,3.0,0.25,0.2,0.99,77.522
800.0 MHz,142.981,91.721,2.5,2.9,3.1,0.2,0.25,0.99,69.648
800.0 MHz,128.43,97.843,2.5,2.9,3.1,0.25,0.2,0.99,75.514
800.0 MHz,147.93,91.989,2.5,2.9,3.2,0.2,0.25,0.99,67.831
800.0 MHz,133.051,98.391,2.5,2.9,3.2,0.25,0.2,0.99,73.562
800.0 MHz,152.798,92.193,2.5,2.9,3.3,0.2,0.25,0.99,66.124
800.0 MHz,137.65,98.77,2.5,2.9,3.3,0.25,0.2,0.99,71.703
800.0 MHz,157.696,92.366,2.5,2.9,3.4,0.2,0.25,0.99,64.482
800.0 MHz,142.287,99.083,2.5,2.9,3.4,0.25,0.2,0.991,69.911
800.0 MHz,162.739,92.42,2.5,2.9,3.5,0.2,0.25,0.99,62.865
800.0 MHz,146.94,99.452,2.5,2.9,3.5,0.25,0.2,0.991,68.189
800.0 MHz,167.731,92.524,2.5,2.9,3.6,0.2,0.25,0.991,61.335
800.0 MHz,151.664,99.568,2.5,2.9,3.6,0.25,0.2,0.991,66.515
800.0 MHz,172.857,92.531,2.5,2.9,3.7,0.2,0.25,0.991,59.833
800.0 MHz,156.492,99.802,2.5,2.9,3.7,0.25,0.2,0.991,64.879
800.0 MHz,177.952,92.602,2.5,2.9,3.8,0.2,0.25,0.991,58.404
800.0 MHz,161.334,99.736,2.5,2.9,3.8,0.25,0.2,0.991,63.309
800.0 MHz,183.27,92.497,2.5,2.9,3.9,0.2,0.25,0.991,56.978
800.0 MHz,188.517,92.466,2.5,2.9,4.0,0.2,0.25,0.991,55.633
800.0 MHz,193.846,92.297,2.5,2.9,4.1,0.2,0.25,0.991,54.325
800.0 MHz,199.215,92.138,2.5,2.9,4.2,0.2,0.25,0.991,53.063
800.0 MHz,204.66,91.939,2.5,2.9,4.3,0.2,0.25,0.991,51.838
800.0 MHz,210.286,91.679,2.5,2.9,4.4,0.2,0.25,0.992,50.627
800.0 MHz,215.886,91.448,2.5,2.9,4.5,0.2,0.25,0.992,49.473
800.0 MHz,221.63,91.225,2.5,2.9,4.6,0.2,0.25,0.992,48.339
800.0 MHz,227.479,90.805,2.5,2.9,4.7,0.2,0.25,0.992,47.233
800.0 MHz,233.469,90.532,2.5,2.9,4.8,0.2,0.25,0.992,46.15
800.0 MHz,220.143,88.468,2.5,2.9,4.9,0.2,0.3,0.992,48.627
800.0 MHz,183.457,94.869,2.5,2.9,4.9,0.25,0.3,0.991,56.93
800.0 MHz,225.875,88.183,2.5,2.9,5.0,0.2,0.3,0.992,47.531
800.0 MHz,188.229,94.614,2.5,2.9,5.0,0.25,0.3,0.991,55.705
800.0 MHz,216.102,76.526,2.5,3.0,2.0,0.1,0.1,,
800.0 MHz,103.808,83.43,2.5,3.0,2.0,0.2,0.2,0.988,87.552
800.0 MHz,109.531,85.793,2.5,3.0,2.1,0.2,0.2,0.988,84.485
800.0 MHz,231.898,76.743,2.5,3.0,2.2,0.1,0.1,0.991,46.428
800.0 MHz,239.958,77.348,2.5,3.0,2.3,0.1,0.1,0.991,45.026
800.0 MHz,125.944,90.446,2.5,3.0,2.4,0.2,0.2,0.989,76.6
800.0 MHz,256.032,77.437,2.5,3.0,2.5,0.1,0.1,0.991,42.458
800.0 MHz,118.593,88.58,2.5,3.0,2.5,0.2,0.25,0.989,79.973
800.0 MHz,104.851,92.805,2.5,3.0,2.5,0.25,0.2,0.989,86.98
800.0 MHz,123.537,89.481,2.5,3.0,2.6,0.2,0.25,0.989,77.678
800.0 MHz,109.535,94.254,2.5,3.0,2.6,0.25,0.2,0.989,84.483
800.0 MHz,128.428,90.236,2.5,3.0,2.7,0.2,0.25,0.989,75.514
800.0 MHz,114.211,95.353,2.5,3.0,2.7,0.25,0.2,0.99,82.105
800.0 MHz,133.424,90.754,2.5,3.0,2.8,0.2,0.25,0.989,73.407
800.0 MHz,118.855,96.191,2.5,3.0,2.8,0.25,0.2,0.99,79.85
800.0 MHz,138.292,91.279,2.5,3.0,2.9,0.2,0.25,0.99,71.45
800.0 MHz,123.455,96.941,2.5,3.0,2.9,0.25,0.2,0.99,77.716
800.0 MHz,297.712,77.003,2.5,3.0,3.0,0.1,0.1,0.992,36.946
800.0 MHz,143.183,91.829,2.5,3.0,3.0,0.2,0.25,0.99,69.572
800.0 MHz,128.074,97.67,2.5,3.0,3.0,0.25,0.2,0.99,75.668
800.0 MHz,148.128,92.151,2.5,3.0,3.1,0.2,0.25,0.99,67.76
800.0 MHz,132.7,98.293,2.5,3.0,3.1,0.25,0.2,0.99,73.707
800.0 MHz,153.191,92.409,2.5,3.0,3.2,0.2,0.25,0.99,65.99
800.0 MHz,137.438,98.798,2.5,3.0,3.2,0.25,0.2,0.99,71.787
800.0 MHz,158.171,92.587,2.5,3.0,3.3,0.2,0.25,0.99,64.326
800.0 MHz,142.135,99.189,2.5,3.0,3.3,0.25,0.2,0.991,69.968
800.0 MHz,163.182,92.749,2.5,3.0,3.4,0.2,0.25,0.99,62.727
800.0 MHz,146.866,99.486,2.5,3.0,3.4,0.25,0.2,0.991,68.216
800.0 MHz,342.154,75.361,2.5,3.0,3.5,0.1,0.1,0.993,32.416
800.0 MHz,168.337,92.765,2.5,3.0,3.5,0.2,0.25,0.991,61.154
800.0 MHz,151.663,99.669,2.5,3.0,3.5,0.25,0.2,0.991,66.516
800.0 MHz,173.447,92.855,2.5,3.0,3.6,0.2,0.25,0.991,59.664
800.0 MHz,156.485,99.803,2.5,3.0,3.6,0.25,0.2,0.991,64.882
800.0 MHz,178.697,92.846,2.5,3.0,3.7,0.2,0.25,0.991,58.201
800.0 MHz,161.433,100.013,2.5,3.0,3.7,0.25,0.2,0.991,63.277
800.0 MHz,183.913,92.889,2.5,3.0,3.8,0.2,0.25,0.991,56.81
800.0 MHz,189.356,92.763,2.5,3.0,3.9,0.2,0.25,0.991,55.423
800.0 MHz,390.806,73.593,2.5,3.0,4.0,0.1,0.1,0.994,28.556
800.0 MHz,194.73,92.705,2.5,3.0,4.0,0.2,0.25,0.991,54.113
800.0 MHz,200.191,92.512,2.5,3.0,4.1,0.2,0.25,0.991,52.84
800.0 MHz,205.697,92.332,2.5,3.0,4.2,0.2,0.25,0.992,51.611
800.0 MHz,211.281,92.11,2.5,3.0,4.3,0.2,0.25,0.992,50.418
800.0 MHz,217.049,91.823,2.5,3.0,4.4,0.2,0.25,0.992,49.239
800.0 MHz,222.795,91.562,2.5,3.0,4.5,0.2,0.25,0.992,48.115
800.0 MHz,228.687,91.32,2.5,3.0,4.6,0.2,0.25,0.992,47.011
800.0 MHz,234.701,90.871,2.5,3.0,4.7,0.2,0.25,0.992,45.932
800.0 MHz,240.854,90.574,2.5,3.0,4.8,0.2,0.25,0.992,44.877
800.0 MHz,227.345,88.644,2.5,3.0,4.9,0.2,0.3,0.992,47.258
800.0 MHz,189.824,95.625,2.5,3.0,4.9,0.25,0.3,0.991,55.307
800.0 MHz,233.244,88.336,2.5,3.0,5.0,0.2,0.3,0.992,46.189
800.0 MHz,194.768,95.285,2.5,3.0,5.0,0.25,0.3,0.992,54.104
800.0 MHz,223.099,76.409,2.5,3.1,2.0,0.1,0.1,,
800.0 MHz,107.789,83.677,2.5,3.1,2.0,0.2,0.2,0.988,85.4
800.0 MHz,113.663,86.064,2.5,3.1,2.1,0.2,0.2,0.989,82.377
800.0 MHz,239.208,76.581,2.5,3.1,2.2,0.1,0.1,0.991,45.153
800.0 MHz,247.43,77.159,2.5,3.1,2.3,0.1,0.1,0.991,43.796
800.0 MHz,130.611,90.924,2.5,3.1,2.4,0.2,0.2,0.989,74.581
800.0 MHz,123.059,88.909,2.5,3.1,2.5,0.2,0.25,0.989,77.895
800.0 MHz,109.88,93.878,2.5,3.1,2.5,0.25,0.2,0.989,84.304
800.0 MHz,128.131,89.814,2.5,3.1,2.6,0.2,0.25,0.989,75.642
800.0 MHz,114.734,95.382,2.5,3.1,2.6,0.25,0.2,0.99,81.845
800.0 MHz,133.136,90.538,2.5,3.1,2.7,0.2,0.25,0.989,73.526
800.0 MHz,119.56,96.386,2.5,3.1,2.7,0.25,0.2,0.99,79.516
800.0 MHz,138.256,91.092,2.5,3.1,2.8,0.2,0.25,0.99,71.464
800.0 MHz,124.371,97.303,2.5,3.1,2.8,0.25,0.2,0.99,77.302
800.0 MHz,143.237,91.601,2.5,3.1,2.9,0.2,0.25,0.99,69.552
800.0 MHz,129.138,98.045,2.5,3.1,2.9,0.25,0.2,0.99,75.209
800.0 MHz,148.243,92.146,2.5,3.1,3.0,0.2,0.25,0.99,67.719
800.0 MHz,133.913,98.62,2.5,3.1,3.0,0.25,0.2,0.99,73.207
800.0 MHz,153.299,92.444,2.5,3.1,3.1,0.2,0.25,0.99,65.953
800.0 MHz,138.69,99.26,2.5,3.1,3.1,0.25,0.2,0.991,71.294
800.0 MHz,158.475,92.691,2.5,3.1,3.2,0.2,0.25,0.99,64.227
800.0 MHz,143.554,99.759,2.5,3.1,3.2,0.25,0.2,0.991,69.434
800.0 MHz,163.569,92.856,2.5,3.1,3.3,0.2,0.25,0.99,62.606
800.0 MHz,148.39,100.084,2.5,3.1,3.3,0.25,0.2,0.991,67.668
800.0 MHz,168.691,92.985,2.5,3.1,3.4,0.2,0.25,0.991,61.049
800.0 MHz,153.174,100.133,2.5,3.1,3.4,0.25,0.2,0.991,65.996
800.0 MHz,173.96,92.984,2.5,3.1,3.5,0.2,0.25,0.991,59.518
800.0 MHz,158.143,100.559,2.5,3.1,3.5,0.25,0.2,0.991,64.336
800.0 MHz,179.185,93.046,2.5,3.1,3.6,0.2,0.25,0.991,58.068
800.0 MHz,163.112,100.628,2.5,3.1,3.6,0.25,0.2,0.991,62.749
800.0 MHz,184.552,93.019,2.5,3.1,3.7,0.2,0.25,0.991,56.644
800.0 MHz,168.197,100.721,2.5,3.1,3.7,0.25,0.2,0.991,61.196
800.0 MHz,189.889,93.037,2.5,3.1,3.8,0.2,0.25,0.991,55.291
800.0 MHz,195.458,92.884,2.5,3.1,3.9,0.2,0.25,0.991,53.94
800.0 MHz,200.961,92.808,2.5,3.1,4.0,0.2,0.25,0.991,52.665
800.0 MHz,206.555,92.594,2.5,3.1,4.1,0.2,0.25,0.992,51.424
800.0 MHz,212.196,92.391,2.5,3.1,4.2,0.2,0.25,0.992,50.228
800.0 MHz,217.919,92.149,2.5,3.1,4.3,0.2,0.25,0.992,49.066
800.0 MHz,223.826,91.825,2.5,3.1,4.4,0.2,0.25,0.992,47.918
800.0 MHz,229.721,91.54,2.5,3.1,4.5,0.2,0.25,0.992,46.822
800.0 MHz,235.76,91.276,2.5,3.1,4.6,0.2,0.25,0.992,45.747
800.0 MHz,241.939,90.803,2.5,3.1,4.7,0.2,0.25,0.992,44.695
800.0 MHz,248.254,90.481,2.5,3.1,4.8,0.2,0.25,0.992,43.666
800.0 MHz,234.482,88.768,2.5,3.1,4.9,0.2,0.3,0.992,45.971
800.0 MHz,196.648,95.981,2.5,3.1,4.9,0.25,0.3,0.992,53.66
800.0 MHz,240.551,88.424,2.5,3.1,5.0,0.2,0.3,0.992,44.927
800.0 MHz,201.699,95.697,2.5,3.1,5.0,0.25,0.3,0.992,52.498
