freq,L,Q,N,L1,L2,W,S,"mag(S(1,1))","phase(S(1,1))"
700.0 MHz,3506.159,16.046,2.25,7.0,10.0,0.15,0.2,0.996,3.7
700.0 MHz,848.766,50.708,2.25,7.0,5.0,0.1,0.1,0.995,15.252
700.0 MHz,690.46,52.319,2.25,7.0,5.0,0.1,0.2,0.994,18.693
700.0 MHz,706.934,51.654,2.25,7.0,5.1,0.1,0.2,0.994,18.265
700.0 MHz,894.229,49.168,2.25,7.0,5.2,0.1,0.1,0.995,14.484
700.0 MHz,724.043,51.105,2.25,7.0,5.2,0.1,0.2,0.994,17.84
700.0 MHz,741.543,50.427,2.25,7.0,5.3,0.1,0.2,0.994,17.425
700.0 MHz,653.334,68.264,2.25,7.0,5.3,0.2,0.1,0.995,19.738
700.0 MHz,759.496,49.751,2.25,7.0,5.4,0.1,0.2,0.994,17.019
700.0 MHz,670.332,67.282,2.25,7.0,5.4,0.2,0.1,0.995,19.246
700.0 MHz,687.948,66.283,2.25,7.0,5.5,0.2,0.1,0.995,18.762
700.0 MHz,705.959,65.246,2.25,7.0,5.6,0.2,0.1,0.995,18.292
700.0 MHz,725.382,64.357,2.25,7.0,5.7,0.2,0.1,0.995,17.81
700.0 MHz,745.006,63.33,2.25,7.0,5.8,0.2,0.1,0.995,17.348
700.0 MHz,765.401,62.279,2.25,7.0,5.9,0.2,0.1,0.995,16.892
700.0 MHz,737.883,57.991,2.25,7.0,6.0,0.15,0.2,0.995,17.512
700.0 MHz,646.941,65.325,2.25,7.0,6.0,0.2,0.2,0.995,19.928
700.0 MHz,911.651,50.537,2.25,7.0,6.8,0.15,0.2,0.995,14.211
700.0 MHz,795.792,57.372,2.25,7.0,6.8,0.2,0.2,0.995,16.255
700.0 MHz,1155.295,42.593,2.25,7.0,7.6,0.15,0.2,0.995,11.234
700.0 MHz,1519.657,34.208,2.25,7.0,8.4,0.15,0.2,0.996,8.549
700.0 MHz,2147.497,25.35,2.25,7.0,9.2,0.15,0.2,0.996,6.051
700.0 MHz,865.244,50.058,2.25,7.1,5.0,0.1,0.1,0.995,14.964
700.0 MHz,702.716,51.867,2.25,7.1,5.0,0.1,0.2,0.994,18.372
700.0 MHz,719.578,51.19,2.25,7.1,5.1,0.1,0.2,0.994,17.949
700.0 MHz,911.943,48.508,2.25,7.1,5.2,0.1,0.1,0.995,14.206
700.0 MHz,737.109,50.63,2.25,7.1,5.2,0.1,0.2,0.994,17.528
700.0 MHz,755.033,49.945,2.25,7.1,5.3,0.1,0.2,0.994,17.118
700.0 MHz,665.875,67.495,2.25,7.1,5.3,0.2,0.1,0.995,19.373
700.0 MHz,778.65,48.881,2.25,7.1,5.4,0.1,0.2,0.994,16.606
700.0 MHz,683.988,66.431,2.25,7.1,5.4,0.2,0.1,0.995,18.869
700.0 MHz,701.588,65.48,2.25,7.1,5.5,0.2,0.1,0.995,18.404
700.0 MHz,720.315,64.469,2.25,7.1,5.6,0.2,0.1,0.995,17.933
700.0 MHz,740.109,63.528,2.25,7.1,5.7,0.2,0.1,0.995,17.461
700.0 MHz,760.331,62.488,2.25,7.1,5.8,0.2,0.1,0.995,17.003
700.0 MHz,781.301,61.432,2.25,7.1,5.9,0.2,0.1,0.995,16.553
700.0 MHz,882.275,49.502,2.25,7.2,5.0,0.1,0.1,0.995,14.679
700.0 MHz,715.157,51.316,2.25,7.2,5.0,0.1,0.2,0.994,18.058
700.0 MHz,732.336,50.621,2.25,7.2,5.1,0.1,0.2,0.994,17.641
700.0 MHz,930.37,47.929,2.25,7.2,5.2,0.1,0.1,0.995,13.927
700.0 MHz,750.363,50.067,2.25,7.2,5.2,0.1,0.2,0.994,17.223
700.0 MHz,768.733,49.376,2.25,7.2,5.3,0.1,0.2,0.994,16.817
700.0 MHz,678.884,66.682,2.25,7.2,5.3,0.2,0.1,0.995,19.008
700.0 MHz,787.614,48.684,2.25,7.2,5.4,0.1,0.2,0.994,16.42
700.0 MHz,696.977,65.662,2.25,7.2,5.4,0.2,0.1,0.995,18.523
700.0 MHz,715.58,64.651,2.25,7.2,5.5,0.2,0.1,0.995,18.05
700.0 MHz,734.893,63.619,2.25,7.2,5.6,0.2,0.1,0.995,17.583
700.0 MHz,755.272,62.664,2.25,7.2,5.7,0.2,0.1,0.995,17.115
700.0 MHz,776.103,61.615,2.25,7.2,5.8,0.2,0.1,0.995,16.662
700.0 MHz,797.785,60.542,2.25,7.2,5.9,0.2,0.1,0.995,16.216
700.0 MHz,727.925,50.761,2.25,7.3,5.0,0.1,0.2,0.994,17.746
700.0 MHz,745.548,50.056,2.25,7.3,5.1,0.1,0.2,0.994,17.333
700.0 MHz,956.186,46.868,2.25,7.3,5.2,0.1,0.1,0.995,13.554
700.0 MHz,769.388,49.104,2.25,7.3,5.2,0.1,0.2,0.994,16.803
700.0 MHz,782.836,48.802,2.25,7.3,5.3,0.1,0.2,0.994,16.519
700.0 MHz,692.432,65.835,2.25,7.3,5.3,0.2,0.1,0.995,18.643
700.0 MHz,802.199,48.106,2.25,7.3,5.4,0.1,0.2,0.994,16.125
700.0 MHz,710.889,64.821,2.25,7.3,5.4,0.2,0.1,0.995,18.167
700.0 MHz,730.058,63.791,2.25,7.3,5.5,0.2,0.1,0.995,17.697
700.0 MHz,749.904,62.758,2.25,7.3,5.6,0.2,0.1,0.995,17.236
700.0 MHz,770.9,61.791,2.25,7.3,5.7,0.2,0.1,0.995,16.773
700.0 MHz,792.379,60.732,2.25,7.3,5.8,0.2,0.1,0.995,16.325
700.0 MHz,814.754,59.65,2.25,7.3,5.9,0.2,0.1,0.995,15.882
700.0 MHz,741.117,50.306,2.25,7.4,5.0,0.1,0.2,0.994,17.435
700.0 MHz,759.24,49.608,2.25,7.4,5.1,0.1,0.2,0.994,17.025
700.0 MHz,968.755,46.671,2.25,7.4,5.2,0.1,0.1,0.995,13.38
700.0 MHz,778.114,49.022,2.25,7.4,5.2,0.1,0.2,0.994,16.617
700.0 MHz,797.497,48.311,2.25,7.4,5.3,0.1,0.2,0.994,16.219
700.0 MHz,706.372,65.0,2.25,7.4,5.3,0.2,0.1,0.995,18.281
700.0 MHz,823.441,47.205,2.25,7.4,5.4,0.1,0.2,0.994,15.714
700.0 MHz,726.049,63.905,2.25,7.4,5.4,0.2,0.1,0.995,17.794
700.0 MHz,745.078,62.936,2.25,7.4,5.5,0.2,0.1,0.995,17.346
700.0 MHz,765.533,61.895,2.25,7.4,5.6,0.2,0.1,0.995,16.889
700.0 MHz,787.176,60.914,2.25,7.4,5.7,0.2,0.1,0.995,16.431
700.0 MHz,809.357,59.844,2.25,7.4,5.8,0.2,0.1,0.995,15.987
700.0 MHz,832.478,58.748,2.25,7.4,5.9,0.2,0.1,0.995,15.548
700.0 MHz,5270.719,10.664,2.25,7.5,10.0,0.15,0.2,0.996,2.45
700.0 MHz,754.498,49.741,2.25,7.5,5.0,0.1,0.2,0.994,17.13
700.0 MHz,772.981,49.026,2.25,7.5,5.1,0.1,0.2,0.994,16.726
700.0 MHz,996.612,45.585,2.25,7.5,5.2,0.1,0.1,0.995,13.009
700.0 MHz,792.414,48.444,2.25,7.5,5.2,0.1,0.2,0.994,16.322
700.0 MHz,812.248,47.734,2.25,7.5,5.3,0.1,0.2,0.994,15.928
700.0 MHz,720.488,64.175,2.25,7.5,5.3,0.2,0.1,0.995,17.929
700.0 MHz,832.665,47.022,2.25,7.5,5.4,0.1,0.2,0.994,15.542
700.0 MHz,740.034,63.138,2.25,7.5,5.4,0.2,0.1,0.995,17.462
700.0 MHz,760.338,62.093,2.25,7.5,5.5,0.2,0.1,0.995,17.003
700.0 MHz,781.447,61.035,2.25,7.5,5.6,0.2,0.1,0.995,16.55
700.0 MHz,803.765,60.041,2.25,7.5,5.7,0.2,0.1,0.995,16.096
700.0 MHz,826.65,58.961,2.25,7.5,5.8,0.2,0.1,0.995,15.656
700.0 MHz,850.524,57.859,2.25,7.5,5.9,0.2,0.1,0.995,15.222
700.0 MHz,818.035,53.834,2.25,7.5,6.0,0.15,0.2,0.995,15.818
700.0 MHz,712.14,61.396,2.25,7.5,6.0,0.2,0.2,0.995,18.135
700.0 MHz,1020.009,46.334,2.25,7.5,6.8,0.15,0.2,0.995,12.713
700.0 MHz,885.628,53.07,2.25,7.5,6.8,0.2,0.2,0.995,14.624
700.0 MHz,1326.314,37.753,2.25,7.5,7.6,0.15,0.2,0.996,9.791
700.0 MHz,1808.524,29.101,2.25,7.5,8.4,0.15,0.2,0.996,7.185
700.0 MHz,2685.133,20.44,2.25,7.5,9.2,0.15,0.2,0.996,4.837
700.0 MHz,768.238,49.174,2.25,7.6,5.0,0.1,0.2,0.994,16.828
700.0 MHz,787.211,48.449,2.25,7.6,5.1,0.1,0.2,0.994,16.428
700.0 MHz,1009.353,45.318,2.25,7.6,5.2,0.1,0.1,0.995,12.846
700.0 MHz,813.497,47.437,2.25,7.6,5.2,0.1,0.2,0.994,15.904
700.0 MHz,827.495,47.149,2.25,7.6,5.3,0.1,0.2,0.994,15.638
700.0 MHz,735.05,63.326,2.25,7.6,5.3,0.2,0.1,0.995,17.579
700.0 MHz,848.458,46.432,2.25,7.6,5.4,0.1,0.2,0.994,15.256
700.0 MHz,755.18,62.28,2.25,7.6,5.4,0.2,0.1,0.995,17.117
700.0 MHz,776.13,61.218,2.25,7.6,5.5,0.2,0.1,0.995,16.662
700.0 MHz,797.876,60.156,2.25,7.6,5.6,0.2,0.1,0.995,16.214
700.0 MHz,820.909,59.15,2.25,7.6,5.7,0.2,0.1,0.995,15.764
700.0 MHz,844.545,58.06,2.25,7.6,5.8,0.2,0.1,0.995,15.328
700.0 MHz,869.23,56.949,2.25,7.6,5.9,0.2,0.1,0.995,14.898
700.0 MHz,782.388,48.709,2.25,7.7,5.0,0.1,0.2,0.994,16.528
700.0 MHz,802.003,47.984,2.25,7.7,5.1,0.1,0.2,0.994,16.129
700.0 MHz,822.401,47.372,2.25,7.7,5.2,0.1,0.2,0.994,15.734
700.0 MHz,843.381,46.638,2.25,7.7,5.3,0.1,0.2,0.994,15.347
700.0 MHz,750.261,62.468,2.25,7.7,5.3,0.2,0.1,0.995,17.228
700.0 MHz,864.882,45.92,2.25,7.7,5.4,0.1,0.2,0.994,14.969
700.0 MHz,770.99,61.416,2.25,7.7,5.4,0.2,0.1,0.995,16.771
700.0 MHz,792.598,60.343,2.25,7.7,5.5,0.2,0.1,0.995,16.32
700.0 MHz,814.655,59.204,2.25,7.7,5.6,0.2,0.1,0.995,15.884
700.0 MHz,838.834,58.251,2.25,7.7,5.7,0.2,0.1,0.995,15.431
700.0 MHz,863.287,57.15,2.25,7.7,5.8,0.2,0.1,0.995,14.999
700.0 MHz,888.846,56.025,2.25,7.7,5.9,0.2,0.1,0.996,14.572
700.0 MHz,796.916,48.12,2.25,7.8,5.0,0.1,0.2,0.994,16.23
700.0 MHz,816.937,47.406,2.25,7.8,5.1,0.1,0.2,0.994,15.838
700.0 MHz,837.88,46.785,2.25,7.8,5.2,0.1,0.2,0.994,15.446
700.0 MHz,859.379,46.054,2.25,7.8,5.3,0.1,0.2,0.994,15.064
700.0 MHz,765.727,61.623,2.25,7.8,5.3,0.2,0.1,0.995,16.885
700.0 MHz,881.495,45.329,2.25,7.8,5.4,0.1,0.2,0.994,14.69
700.0 MHz,787.124,60.558,2.25,7.8,5.4,0.2,0.1,0.995,16.432
700.0 MHz,809.239,59.439,2.25,7.8,5.5,0.2,0.1,0.995,15.989
700.0 MHz,832.201,58.327,2.25,7.8,5.6,0.2,0.1,0.995,15.553
700.0 MHz,857.181,57.36,2.25,7.8,5.7,0.2,0.1,0.995,15.105
700.0 MHz,882.46,56.25,2.25,7.8,5.8,0.2,0.1,0.996,14.677
700.0 MHz,908.809,55.126,2.25,7.8,5.9,0.2,0.1,0.996,14.256
700.0 MHz,811.797,47.592,2.25,7.9,5.0,0.1,0.2,0.994,15.937
700.0 MHz,832.4,46.861,2.25,7.9,5.1,0.1,0.2,0.994,15.547
700.0 MHz,861.421,45.773,2.25,7.9,5.2,0.1,0.2,0.994,15.029
700.0 MHz,876.002,45.497,2.25,7.9,5.3,0.1,0.2,0.994,14.781
700.0 MHz,781.644,60.739,2.25,7.9,5.3,0.2,0.1,0.995,16.546
700.0 MHz,898.81,44.757,2.25,7.9,5.4,0.1,0.2,0.994,14.41
700.0 MHz,803.71,59.662,2.25,7.9,5.4,0.2,0.1,0.995,16.097
700.0 MHz,826.335,58.505,2.25,7.9,5.5,0.2,0.1,0.995,15.662
700.0 MHz,850.27,57.415,2.25,7.9,5.6,0.2,0.1,0.995,15.226
700.0 MHz,876.096,56.435,2.25,7.9,5.7,0.2,0.1,0.995,14.782
700.0 MHz,902.26,55.316,2.25,7.9,5.8,0.2,0.1,0.996,14.358
700.0 MHz,929.649,54.175,2.25,7.9,5.9,0.2,0.1,0.996,13.939
700.0 MHz,10008.806,5.536,2.25,8.0,10.0,0.15,0.2,0.996,1.26
700.0 MHz,826.852,47.032,2.25,8.0,5.0,0.1,0.2,0.994,15.65
700.0 MHz,848.148,46.279,2.25,8.0,5.1,0.1,0.2,0.994,15.261
700.0 MHz,870.271,45.642,2.25,8.0,5.2,0.1,0.2,0.994,14.878
700.0 MHz,893.053,44.89,2.25,8.0,5.3,0.1,0.2,0.994,14.502
700.0 MHz,798.208,59.858,2.25,8.0,5.3,0.2,0.1,0.995,16.207
700.0 MHz,916.478,44.151,2.25,8.0,5.4,0.1,0.2,0.994,14.135
700.0 MHz,820.972,58.775,2.25,8.0,5.4,0.2,0.1,0.995,15.763
700.0 MHz,844.756,57.675,2.25,8.0,5.5,0.2,0.1,0.995,15.324
700.0 MHz,869.258,56.541,2.25,8.0,5.6,0.2,0.1,0.995,14.897
700.0 MHz,895.835,55.518,2.25,8.0,5.7,0.2,0.1,0.996,14.46
700.0 MHz,922.957,54.388,2.25,8.0,5.8,0.2,0.1,0.996,14.039
700.0 MHz,951.364,53.235,2.25,8.0,5.9,0.2,0.1,0.996,13.624
700.0 MHz,905.936,50.097,2.25,8.0,6.0,0.15,0.2,0.995,14.299
700.0 MHz,787.654,57.326,2.25,8.0,6.0,0.2,0.2,0.995,16.421
700.0 MHz,1146.26,42.351,2.25,8.0,6.8,0.15,0.2,0.995,11.322
700.0 MHz,993.052,48.638,2.25,8.0,6.8,0.2,0.2,0.995,13.056
700.0 MHz,1515.617,33.955,2.25,8.0,7.6,0.15,0.2,0.996,8.572
700.0 MHz,2195.099,24.437,2.25,8.0,8.4,0.15,0.2,0.996,5.919
700.0 MHz,3679.539,15.085,2.25,8.0,9.2,0.15,0.2,0.996,3.524
700.0 MHz,842.653,46.42,2.25,8.1,5.0,0.1,0.2,0.994,15.36
700.0 MHz,864.361,45.687,2.25,8.1,5.1,0.1,0.2,0.994,14.978
700.0 MHz,887.109,45.041,2.25,8.1,5.2,0.1,0.2,0.994,14.598
700.0 MHz,910.506,44.291,2.25,8.1,5.3,0.1,0.2,0.994,14.227
700.0 MHz,815.182,58.983,2.25,8.1,5.3,0.2,0.1,0.995,15.874
700.0 MHz,934.621,43.547,2.25,8.1,5.4,0.1,0.2,0.995,13.863
700.0 MHz,838.709,57.886,2.25,8.1,5.4,0.2,0.1,0.995,15.434
700.0 MHz,863.294,56.776,2.25,8.1,5.5,0.2,0.1,0.995,14.999
700.0 MHz,888.644,55.634,2.25,8.1,5.6,0.2,0.1,0.995,14.576
700.0 MHz,916.165,54.6,2.25,8.1,5.7,0.2,0.1,0.996,14.142
700.0 MHz,944.233,53.463,2.25,8.1,5.8,0.2,0.1,0.996,13.726
700.0 MHz,973.727,52.302,2.25,8.1,5.9,0.2,0.1,0.996,13.313
700.0 MHz,858.87,45.893,2.25,8.2,5.0,0.1,0.2,0.994,15.073
700.0 MHz,881.214,45.148,2.25,8.2,5.1,0.1,0.2,0.994,14.695
700.0 MHz,913.476,44.003,2.25,8.2,5.2,0.1,0.2,0.994,14.181
700.0 MHz,928.698,43.738,2.25,8.2,5.3,0.1,0.2,0.995,13.951
700.0 MHz,832.716,58.094,2.25,8.2,5.3,0.2,0.1,0.995,15.543
700.0 MHz,953.611,42.98,2.25,8.2,5.4,0.1,0.2,0.995,13.589
700.0 MHz,857.031,56.988,2.25,8.2,5.4,0.2,0.1,0.995,15.107
700.0 MHz,882.197,55.839,2.25,8.2,5.5,0.2,0.1,0.995,14.681
700.0 MHz,908.707,54.718,2.25,8.2,5.6,0.2,0.1,0.996,14.257
700.0 MHz,937.219,53.671,2.25,8.2,5.7,0.2,0.1,0.996,13.827
700.0 MHz,966.361,52.523,2.25,8.2,5.8,0.2,0.1,0.996,13.414
700.0 MHz,875.268,45.316,2.25,8.3,5.0,0.1,0.2,0.994,14.794
700.0 MHz,898.258,44.541,2.25,8.3,5.1,0.1,0.2,0.994,14.419
700.0 MHz,922.499,43.885,2.25,8.3,5.2,0.1,0.2,0.994,14.043
700.0 MHz,947.318,43.117,2.25,8.3,5.3,0.1,0.2,0.995,13.679
700.0 MHz,851.052,57.204,2.25,8.3,5.3,0.2,0.1,0.995,15.212
700.0 MHz,972.952,42.36,2.25,8.3,5.4,0.1,0.2,0.995,13.321
700.0 MHz,876.186,56.091,2.25,8.3,5.4,0.2,0.1,0.995,14.781
700.0 MHz,902.514,54.96,2.25,8.3,5.5,0.2,0.1,0.995,14.354
700.0 MHz,930.001,53.828,2.25,8.3,5.6,0.2,0.1,0.996,13.934
700.0 MHz,959.302,52.743,2.25,8.3,5.7,0.2,0.1,0.996,13.512
700.0 MHz,989.523,51.588,2.25,8.3,5.8,0.2,0.1,0.996,13.103
700.0 MHz,892.379,44.7,2.25,8.4,5.0,0.1,0.2,0.994,14.513
700.0 MHz,915.926,43.936,2.25,8.4,5.1,0.1,0.2,0.994,14.143
700.0 MHz,940.839,43.277,2.25,8.4,5.2,0.1,0.2,0.995,13.772
700.0 MHz,966.424,42.507,2.25,8.4,5.3,0.1,0.2,0.995,13.411
700.0 MHz,869.906,56.292,2.25,8.4,5.3,0.2,0.1,0.995,14.886
700.0 MHz,992.853,41.745,2.25,8.4,5.4,0.1,0.2,0.995,13.057
700.0 MHz,895.944,55.168,2.25,8.4,5.4,0.2,0.1,0.995,14.458
700.0 MHz,923.215,54.027,2.25,8.4,5.5,0.2,0.1,0.996,14.035
700.0 MHz,951.724,52.887,2.25,8.4,5.6,0.2,0.1,0.996,13.618
700.0 MHz,982.128,51.79,2.25,8.4,5.7,0.2,0.1,0.996,13.2
700.0 MHz,1013.546,50.625,2.25,8.4,5.8,0.2,0.1,0.996,12.795
700.0 MHz,28104.746,0.812,2.25,8.5,10.0,0.15,0.2,0.996,0.184
700.0 MHz,910.102,44.166,2.25,8.5,5.0,0.1,0.2,0.994,14.233
700.0 MHz,934.45,43.404,2.25,8.5,5.1,0.1,0.2,0.994,13.865
700.0 MHz,960.043,42.725,2.25,8.5,5.2,0.1,0.2,0.995,13.499
700.0 MHz,997.41,41.421,2.25,8.5,5.3,0.1,0.2,0.995,12.997
700.0 MHz,892.536,55.165,2.25,8.5,5.3,0.2,0.1,0.995,14.513
700.0 MHz,1013.788,41.169,2.25,8.5,5.4,0.1,0.2,0.995,12.789
700.0 MHz,916.271,54.259,2.25,8.5,5.4,0.2,0.1,0.996,14.14
700.0 MHz,944.544,53.11,2.25,8.5,5.5,0.2,0.1,0.996,13.721
700.0 MHz,974.126,51.961,2.25,8.5,5.6,0.2,0.1,0.996,13.308
700.0 MHz,1005.699,50.852,2.25,8.5,5.7,0.2,0.1,0.996,12.894
700.0 MHz,1038.395,49.676,2.25,8.5,5.8,0.2,0.1,0.996,12.491
700.0 MHz,1014.528,45.935,2.25,8.5,6.0,0.15,0.2,0.995,12.781
700.0 MHz,876.125,53.052,2.25,8.5,6.0,0.2,0.2,0.995,14.781
700.0 MHz,1310.184,37.849,2.25,8.5,6.8,0.15,0.2,0.995,9.911
700.0 MHz,1123.752,44.034,2.25,8.5,6.8,0.2,0.2,0.995,11.547
700.0 MHz,1789.267,29.202,2.25,8.5,7.6,0.15,0.2,0.996,7.262
700.0 MHz,2744.684,19.755,2.25,8.5,8.4,0.15,0.2,0.996,4.731
700.0 MHz,5372.025,10.357,2.25,8.5,9.2,0.15,0.2,0.996,2.402
700.0 MHz,928.016,43.578,2.25,8.6,5.0,0.1,0.2,0.994,13.961
700.0 MHz,953.105,42.782,2.25,8.6,5.1,0.1,0.2,0.995,13.596
700.0 MHz,979.651,42.1,2.25,8.6,5.2,0.1,0.2,0.995,13.231
700.0 MHz,1006.838,41.323,2.25,8.6,5.3,0.1,0.2,0.995,12.877
700.0 MHz,909.678,54.482,2.25,8.6,5.3,0.2,0.1,0.995,14.242
700.0 MHz,1035.08,40.539,2.25,8.6,5.4,0.1,0.2,0.995,12.528
700.0 MHz,937.629,53.338,2.25,8.6,5.4,0.2,0.1,0.996,13.821
700.0 MHz,966.964,52.179,2.25,8.6,5.5,0.2,0.1,0.996,13.406
700.0 MHz,997.691,51.02,2.25,8.6,5.6,0.2,0.1,0.996,12.996
700.0 MHz,1030.521,49.9,2.25,8.6,5.7,0.2,0.1,0.996,12.585
700.0 MHz,1064.517,48.719,2.25,8.6,5.8,0.2,0.1,0.996,12.186
700.0 MHz,946.692,42.949,2.25,8.7,5.0,0.1,0.2,0.995,13.688
700.0 MHz,972.449,42.165,2.25,8.7,5.1,0.1,0.2,0.995,13.328
700.0 MHz,999.784,41.482,2.25,8.7,5.2,0.1,0.2,0.995,12.967
700.0 MHz,1027.91,40.693,2.25,8.7,5.3,0.1,0.2,0.995,12.615
700.0 MHz,930.654,53.55,2.25,8.7,5.3,0.2,0.1,0.996,13.924
700.0 MHz,1057.028,39.911,2.25,8.7,5.4,0.1,0.2,0.995,12.269
700.0 MHz,959.644,52.397,2.25,8.7,5.4,0.2,0.1,0.996,13.507
700.0 MHz,990.114,51.231,2.25,8.7,5.5,0.2,0.1,0.996,13.095
700.0 MHz,1022.052,50.062,2.25,8.7,5.6,0.2,0.1,0.996,12.689
700.0 MHz,1056.204,48.931,2.25,8.7,5.7,0.2,0.1,0.996,12.281
700.0 MHz,1091.653,47.741,2.25,8.7,5.8,0.2,0.1,0.996,11.885
700.0 MHz,965.952,42.41,2.25,8.8,5.0,0.1,0.2,0.995,13.417
700.0 MHz,992.772,41.621,2.25,8.8,5.1,0.1,0.2,0.995,13.058
700.0 MHz,1020.895,40.917,2.25,8.8,5.2,0.1,0.2,0.995,12.701
700.0 MHz,1063.056,39.558,2.25,8.8,5.3,0.1,0.2,0.995,12.2
700.0 MHz,956.201,52.389,2.25,8.8,5.3,0.2,0.1,0.996,13.555
700.0 MHz,1080.157,39.324,2.25,8.8,5.4,0.1,0.2,0.995,12.008
700.0 MHz,982.402,51.471,2.25,8.8,5.4,0.2,0.1,0.996,13.197
700.0 MHz,1011.258,50.453,2.25,8.8,5.5,0.2,0.1,0.996,12.823
700.0 MHz,1046.766,49.071,2.25,8.8,5.6,0.2,0.1,0.996,12.391
700.0 MHz,1082.846,47.976,2.25,8.8,5.7,0.2,0.1,0.996,11.981
700.0 MHz,1119.833,46.774,2.25,8.8,5.8,0.2,0.1,0.996,11.588
700.0 MHz,985.813,41.79,2.25,8.9,5.0,0.1,0.2,0.995,13.149
700.0 MHz,1013.409,40.997,2.25,8.9,5.1,0.1,0.2,0.995,12.794
700.0 MHz,1042.502,40.281,2.25,8.9,5.2,0.1,0.2,0.995,12.439
700.0 MHz,1072.52,39.484,2.25,8.9,5.3,0.1,0.2,0.995,12.093
700.0 MHz,975.062,51.698,2.25,8.9,5.3,0.2,0.1,0.996,13.295
700.0 MHz,1103.76,38.682,2.25,8.9,5.4,0.1,0.2,0.995,11.753
700.0 MHz,1006.339,50.529,2.25,8.9,5.4,0.2,0.1,0.996,12.885
700.0 MHz,1039.032,49.318,2.25,8.9,5.5,0.2,0.1,0.996,12.483
700.0 MHz,1073.339,48.113,2.25,8.9,5.6,0.2,0.1,0.996,12.087
700.0 MHz,1110.962,47.004,2.25,8.9,5.7,0.2,0.1,0.996,11.68
700.0 MHz,1149.553,45.797,2.25,8.9,5.8,0.2,0.1,0.996,11.29
700.0 MHz,1006.284,41.158,2.25,9.0,5.0,0.1,0.2,0.995,12.884
700.0 MHz,1034.735,40.367,2.25,9.0,5.1,0.1,0.2,0.995,12.532
700.0 MHz,1064.766,39.649,2.25,9.0,5.2,0.1,0.2,0.995,12.181
700.0 MHz,1095.866,38.842,2.25,9.0,5.3,0.1,0.2,0.995,11.837
700.0 MHz,998.533,50.743,2.25,9.0,5.3,0.2,0.1,0.996,12.985
700.0 MHz,1128.211,38.033,2.25,9.0,5.4,0.1,0.2,0.995,11.5
700.0 MHz,1031.058,49.565,2.25,9.0,5.4,0.2,0.1,0.996,12.579
700.0 MHz,1064.824,48.329,2.25,9.0,5.5,0.2,0.1,0.996,12.183
700.0 MHz,1100.874,47.136,2.25,9.0,5.6,0.2,0.1,0.996,11.786
700.0 MHz,1140.12,46.015,2.25,9.0,5.7,0.2,0.1,0.996,11.383
700.0 MHz,1180.446,44.8,2.25,9.0,5.8,0.2,0.1,0.996,10.996
700.0 MHz,1126.719,42.69,2.25,9.0,6.0,0.15,0.2,0.995,11.517
700.0 MHz,981.705,48.64,2.25,9.0,6.0,0.2,0.2,0.995,13.205
700.0 MHz,1482.67,34.392,2.25,9.0,6.8,0.15,0.2,0.996,8.762
700.0 MHz,1287.019,39.312,2.25,9.0,6.8,0.2,0.2,0.996,10.089
700.0 MHz,2097.227,25.502,2.25,9.0,7.6,0.15,0.2,0.996,6.196
700.0 MHz,3407.449,16.279,2.25,9.0,8.4,0.15,0.2,0.996,3.807
700.0 MHz,8406.956,6.645,2.25,9.0,9.2,0.15,0.2,0.996,1.515
700.0 MHz,1027.289,40.575,2.25,9.1,5.0,0.1,0.2,0.995,12.622
700.0 MHz,1056.831,39.764,2.25,9.1,5.1,0.1,0.2,0.995,12.272
700.0 MHz,1087.891,39.037,2.25,9.1,5.2,0.1,0.2,0.995,11.924
700.0 MHz,1135.757,37.623,2.25,9.1,5.3,0.1,0.2,0.995,11.424
700.0 MHz,1027.67,49.544,2.25,9.1,5.3,0.2,0.1,0.996,12.62
700.0 MHz,1153.607,37.409,2.25,9.1,5.4,0.1,0.2,0.995,11.248
700.0 MHz,1056.789,48.616,2.25,9.1,5.4,0.2,0.1,0.996,12.275
700.0 MHz,1089.104,47.583,2.25,9.1,5.5,0.2,0.1,0.996,11.913
700.0 MHz,1129.772,46.192,2.25,9.1,5.6,0.2,0.1,0.996,11.487
700.0 MHz,1170.601,45.041,2.25,9.1,5.7,0.2,0.1,0.996,11.088
700.0 MHz,1212.749,43.82,2.25,9.1,5.8,0.2,0.1,0.996,10.705
700.0 MHz,1049.199,39.929,2.25,9.2,5.0,0.1,0.2,0.995,12.36
700.0 MHz,1094.907,38.503,2.25,9.2,5.1,0.1,0.2,0.995,11.847
700.0 MHz,1111.796,38.386,2.25,9.2,5.2,0.1,0.2,0.995,11.669
700.0 MHz,1145.105,37.572,2.25,9.2,5.3,0.1,0.2,0.995,11.331
700.0 MHz,1048.342,48.849,2.25,9.2,5.3,0.2,0.1,0.996,12.373
700.0 MHz,1179.862,36.752,2.25,9.2,5.4,0.1,0.2,0.995,10.999
700.0 MHz,1083.593,47.653,2.25,9.2,5.4,0.2,0.1,0.996,11.973
700.0 MHz,1120.856,46.444,2.25,9.2,5.5,0.2,0.1,0.996,11.577
700.0 MHz,1159.774,45.214,2.25,9.2,5.6,0.2,0.1,0.996,11.191
700.0 MHz,1202.462,44.053,2.25,9.2,5.7,0.2,0.1,0.996,10.796
700.0 MHz,1246.664,42.822,2.25,9.2,5.8,0.2,0.1,0.996,10.415
700.0 MHz,1071.767,39.289,2.25,9.3,5.0,0.1,0.2,0.995,12.102
