freq,L,Q,N,L1,L2,W,S,"mag(S(1,1))","phase(S(1,1))"
900.0 MHz,107.239,100.764,2.25,3.2,2.5,0.25,0.2,0.99,79.008
900.0 MHz,124.549,94.489,2.25,3.2,2.6,0.2,0.25,0.99,70.739
900.0 MHz,111.96,101.648,2.25,3.2,2.6,0.25,0.2,0.99,76.596
900.0 MHz,129.571,94.902,2.25,3.2,2.7,0.2,0.25,0.99,68.615
900.0 MHz,116.65,102.42,2.25,3.2,2.7,0.25,0.2,0.991,74.32
900.0 MHz,134.692,95.244,2.25,3.2,2.8,0.2,0.25,0.99,66.562
900.0 MHz,121.422,102.842,2.25,3.2,2.8,0.25,0.2,0.991,72.121
900.0 MHz,139.835,95.579,2.25,3.2,2.9,0.2,0.25,0.991,64.607
900.0 MHz,126.152,103.45,2.25,3.2,2.9,0.25,0.2,0.991,70.049
900.0 MHz,145.423,95.775,2.25,3.2,3.0,0.2,0.25,0.991,62.596
900.0 MHz,131.03,103.743,2.25,3.2,3.0,0.25,0.2,0.991,68.02
900.0 MHz,150.653,95.913,2.25,3.2,3.1,0.2,0.25,0.991,60.814
900.0 MHz,136.016,103.997,2.25,3.2,3.1,0.25,0.2,0.991,66.05
900.0 MHz,155.672,96.092,2.25,3.2,3.2,0.2,0.25,0.991,59.188
900.0 MHz,141.057,104.423,2.25,3.2,3.2,0.25,0.2,0.991,64.158
900.0 MHz,161.039,96.042,2.25,3.2,3.3,0.2,0.25,0.991,57.534
900.0 MHz,146.069,104.645,2.25,3.2,3.3,0.25,0.2,0.992,62.372
900.0 MHz,166.477,95.898,2.25,3.2,3.4,0.2,0.25,0.991,55.943
900.0 MHz,151.12,104.722,2.25,3.2,3.4,0.25,0.2,0.992,60.66
900.0 MHz,172.063,95.673,2.25,3.2,3.5,0.2,0.25,0.992,54.391
900.0 MHz,156.306,104.875,2.25,3.2,3.5,0.25,0.2,0.992,58.989
900.0 MHz,177.654,95.492,2.25,3.2,3.6,0.2,0.25,0.992,52.916
900.0 MHz,161.545,104.711,2.25,3.2,3.6,0.25,0.2,0.992,57.383
900.0 MHz,183.332,95.269,2.25,3.2,3.7,0.2,0.25,0.992,51.491
900.0 MHz,166.872,104.462,2.25,3.2,3.7,0.25,0.2,0.992,55.831
900.0 MHz,189.123,95.031,2.25,3.2,3.8,0.2,0.25,0.992,50.11
900.0 MHz,195.066,94.619,2.25,3.2,3.9,0.2,0.25,0.992,48.764
900.0 MHz,201.043,94.283,2.25,3.2,4.0,0.2,0.25,0.992,47.476
900.0 MHz,207.164,93.831,2.25,3.2,4.1,0.2,0.25,0.992,46.223
900.0 MHz,213.384,93.379,2.25,3.2,4.2,0.2,0.25,0.992,45.011
900.0 MHz,219.703,92.83,2.25,3.2,4.3,0.2,0.25,0.993,43.841
900.0 MHz,226.27,92.279,2.25,3.2,4.4,0.2,0.25,0.993,42.684
900.0 MHz,232.848,91.739,2.25,3.2,4.5,0.2,0.25,0.993,41.583
900.0 MHz,239.599,91.219,2.25,3.2,4.6,0.2,0.25,0.993,40.507
900.0 MHz,246.54,90.533,2.25,3.2,4.7,0.2,0.25,0.993,39.456
900.0 MHz,253.59,89.888,2.25,3.2,4.8,0.2,0.25,0.993,38.44
900.0 MHz,242.573,88.26,2.25,3.2,4.9,0.2,0.3,0.993,40.05
900.0 MHz,205.325,97.397,2.25,3.2,4.9,0.25,0.3,0.993,46.593
900.0 MHz,249.392,87.625,2.25,3.2,5.0,0.2,0.3,0.993,39.039
900.0 MHz,211.123,96.844,2.25,3.2,5.0,0.25,0.3,0.993,45.445
900.0 MHz,198.676,76.174,2.25,3.3,2.0,0.1,0.1,,
900.0 MHz,106.197,91.675,2.25,3.3,2.0,0.2,0.2,0.989,79.557
900.0 MHz,111.598,93.039,2.25,3.3,2.1,0.2,0.2,0.99,76.776
900.0 MHz,214.87,76.8,2.25,3.3,2.2,0.1,0.1,0.991,44.729
900.0 MHz,117.086,94.195,2.25,3.3,2.2,0.2,0.2,0.99,74.114
900.0 MHz,223.147,77.511,2.25,3.3,2.3,0.1,0.1,0.991,43.225
900.0 MHz,127.873,95.896,2.25,3.3,2.4,0.2,0.2,0.99,69.321
900.0 MHz,123.063,94.195,2.25,3.3,2.5,0.2,0.25,0.99,71.389
900.0 MHz,110.217,101.033,2.25,3.3,2.5,0.25,0.2,0.99,77.472
900.0 MHz,128.183,94.63,2.25,3.3,2.6,0.2,0.25,0.99,69.191
900.0 MHz,115.014,101.94,2.25,3.3,2.6,0.25,0.2,0.991,75.101
900.0 MHz,133.296,95.028,2.25,3.3,2.7,0.2,0.25,0.99,67.111
900.0 MHz,119.804,102.713,2.25,3.3,2.7,0.25,0.2,0.991,72.854
900.0 MHz,138.508,95.349,2.25,3.3,2.8,0.2,0.25,0.991,65.102
900.0 MHz,124.668,103.148,2.25,3.3,2.8,0.25,0.2,0.991,70.688
900.0 MHz,143.744,95.664,2.25,3.3,2.9,0.2,0.25,0.991,63.189
900.0 MHz,129.453,103.716,2.25,3.3,2.9,0.25,0.2,0.991,68.665
900.0 MHz,149.034,96.012,2.25,3.3,3.0,0.2,0.25,0.991,61.356
900.0 MHz,134.394,104.044,2.25,3.3,3.0,0.25,0.2,0.991,66.68
900.0 MHz,154.758,95.961,2.25,3.3,3.1,0.2,0.25,0.991,59.478
900.0 MHz,139.453,104.256,2.25,3.3,3.1,0.25,0.2,0.991,64.75
900.0 MHz,159.872,96.097,2.25,3.3,3.2,0.2,0.25,0.991,57.887
900.0 MHz,144.579,104.638,2.25,3.3,3.2,0.25,0.2,0.992,62.894
900.0 MHz,165.341,96.05,2.25,3.3,3.3,0.2,0.25,0.991,56.269
900.0 MHz,149.667,104.866,2.25,3.3,3.3,0.25,0.2,0.992,61.144
900.0 MHz,170.806,95.736,2.25,3.3,3.4,0.2,0.25,0.992,54.734
900.0 MHz,154.684,104.797,2.25,3.3,3.4,0.25,0.2,0.992,59.502
900.0 MHz,176.573,95.63,2.25,3.3,3.5,0.2,0.25,0.992,53.195
900.0 MHz,160.079,105.014,2.25,3.3,3.5,0.25,0.2,0.992,57.825
900.0 MHz,182.275,95.424,2.25,3.3,3.6,0.2,0.25,0.992,51.751
900.0 MHz,165.393,104.866,2.25,3.3,3.6,0.25,0.2,0.992,56.255
900.0 MHz,170.833,104.6,2.25,3.3,3.7,0.25,0.2,0.992,54.727
900.0 MHz,193.978,94.918,2.25,3.3,3.8,0.2,0.25,0.992,49.005
900.0 MHz,200.043,94.48,2.25,3.3,3.9,0.2,0.25,0.992,47.687
900.0 MHz,206.149,94.13,2.25,3.3,4.0,0.2,0.25,0.992,46.426
900.0 MHz,212.403,93.651,2.25,3.3,4.1,0.2,0.25,0.992,45.198
900.0 MHz,218.762,93.178,2.25,3.3,4.2,0.2,0.25,0.993,44.011
900.0 MHz,225.226,92.611,2.25,3.3,4.3,0.2,0.25,0.993,42.864
900.0 MHz,231.939,92.025,2.25,3.3,4.4,0.2,0.25,0.993,41.732
900.0 MHz,238.599,91.365,2.25,3.3,4.5,0.2,0.25,0.993,40.663
900.0 MHz,245.581,90.916,2.25,3.3,4.6,0.2,0.25,0.993,39.598
900.0 MHz,252.701,90.205,2.25,3.3,4.7,0.2,0.25,0.993,38.566
900.0 MHz,259.931,89.539,2.25,3.3,4.8,0.2,0.25,0.993,37.569
900.0 MHz,248.916,88.048,2.25,3.3,4.9,0.2,0.3,0.993,39.108
900.0 MHz,209.999,96.933,2.25,3.3,4.9,0.25,0.3,0.993,45.663
900.0 MHz,255.921,87.39,2.25,3.3,5.0,0.2,0.3,0.993,38.115
900.0 MHz,215.932,96.352,2.25,3.3,5.0,0.25,0.3,0.993,44.532
900.0 MHz,203.925,76.175,2.25,3.4,2.0,0.1,0.1,,
900.0 MHz,109.466,91.825,2.25,3.4,2.0,0.2,0.2,0.989,77.854
900.0 MHz,114.976,93.186,2.25,3.4,2.1,0.2,0.2,0.99,75.118
900.0 MHz,220.36,76.683,2.25,3.4,2.2,0.1,0.1,0.991,43.72
900.0 MHz,228.803,77.395,2.25,3.4,2.3,0.1,0.1,0.991,42.252
900.0 MHz,131.545,95.958,2.25,3.4,2.4,0.2,0.2,0.99,67.811
900.0 MHz,126.595,94.405,2.25,3.4,2.5,0.2,0.25,0.99,69.86
900.0 MHz,113.856,101.278,2.25,3.4,2.5,0.25,0.2,0.99,75.662
900.0 MHz,131.808,94.828,2.25,3.4,2.6,0.2,0.25,0.99,67.705
900.0 MHz,118.764,102.171,2.25,3.4,2.6,0.25,0.2,0.991,73.332
900.0 MHz,137.012,95.193,2.25,3.4,2.7,0.2,0.25,0.99,65.668
900.0 MHz,123.657,102.902,2.25,3.4,2.7,0.25,0.2,0.991,71.129
900.0 MHz,142.313,95.476,2.25,3.4,2.8,0.2,0.25,0.991,63.701
900.0 MHz,128.611,103.301,2.25,3.4,2.8,0.25,0.2,0.991,69.013
900.0 MHz,147.641,95.757,2.25,3.4,2.9,0.2,0.25,0.991,61.829
900.0 MHz,133.522,103.846,2.25,3.4,2.9,0.25,0.2,0.991,67.022
900.0 MHz,153.028,96.07,2.25,3.4,3.0,0.2,0.25,0.991,60.034
900.0 MHz,138.585,104.09,2.25,3.4,3.0,0.25,0.2,0.991,65.074
900.0 MHz,158.43,96.153,2.25,3.4,3.1,0.2,0.25,0.991,58.327
900.0 MHz,143.759,104.316,2.25,3.4,3.1,0.25,0.2,0.991,63.184
900.0 MHz,164.06,96.096,2.25,3.4,3.2,0.2,0.25,0.991,56.641
900.0 MHz,148.993,104.671,2.25,3.4,3.2,0.25,0.2,0.992,61.371
900.0 MHz,169.493,95.742,2.25,3.4,3.3,0.2,0.25,0.991,55.095
900.0 MHz,154.028,104.518,2.25,3.4,3.3,0.25,0.2,0.992,59.712
900.0 MHz,175.199,95.69,2.25,3.4,3.4,0.2,0.25,0.992,53.554
900.0 MHz,159.355,104.697,2.25,3.4,3.4,0.25,0.2,0.992,58.045
900.0 MHz,181.071,95.549,2.25,3.4,3.5,0.2,0.25,0.992,52.05
900.0 MHz,164.851,104.942,2.25,3.4,3.5,0.25,0.2,0.992,56.411
900.0 MHz,186.882,95.319,2.25,3.4,3.6,0.2,0.25,0.992,50.636
900.0 MHz,170.297,104.748,2.25,3.4,3.6,0.25,0.2,0.992,54.874
900.0 MHz,192.79,95.05,2.25,3.4,3.7,0.2,0.25,0.992,49.271
900.0 MHz,175.848,104.454,2.25,3.4,3.7,0.25,0.2,0.992,53.385
900.0 MHz,198.819,94.764,2.25,3.4,3.8,0.2,0.25,0.992,47.948
900.0 MHz,205.01,94.321,2.25,3.4,3.9,0.2,0.25,0.992,46.656
900.0 MHz,211.241,93.94,2.25,3.4,4.0,0.2,0.25,0.992,45.422
900.0 MHz,217.63,93.444,2.25,3.4,4.1,0.2,0.25,0.993,44.218
900.0 MHz,224.128,92.944,2.25,3.4,4.2,0.2,0.25,0.993,43.055
900.0 MHz,230.737,92.347,2.25,3.4,4.3,0.2,0.25,0.993,41.93
900.0 MHz,237.455,91.551,2.25,3.4,4.4,0.2,0.25,0.993,40.843
900.0 MHz,244.348,90.978,2.25,3.4,4.5,0.2,0.25,0.993,39.782
900.0 MHz,251.554,90.579,2.25,3.4,4.6,0.2,0.25,0.993,38.729
900.0 MHz,258.853,89.838,2.25,3.4,4.7,0.2,0.25,0.993,37.715
900.0 MHz,266.264,89.149,2.25,3.4,4.8,0.2,0.25,0.993,36.736
900.0 MHz,255.13,87.705,2.25,3.4,4.9,0.2,0.3,0.993,38.225
900.0 MHz,216.018,97.507,2.25,3.4,4.9,0.25,0.3,0.993,44.517
900.0 MHz,262.319,87.024,2.25,3.4,5.0,0.2,0.3,0.993,37.251
900.0 MHz,222.085,96.914,2.25,3.4,5.0,0.25,0.3,0.993,43.415
900.0 MHz,209.136,75.908,2.25,3.5,2.0,0.1,0.1,,
900.0 MHz,112.871,92.092,2.25,3.5,2.0,0.2,0.2,0.99,76.144
900.0 MHz,118.485,93.415,2.25,3.5,2.1,0.2,0.2,0.99,73.46
900.0 MHz,225.837,76.293,2.25,3.5,2.2,0.1,0.1,0.991,42.757
900.0 MHz,234.462,76.999,2.25,3.5,2.3,0.1,0.1,0.991,41.319
900.0 MHz,135.361,96.098,2.25,3.5,2.4,0.2,0.2,0.991,66.302
900.0 MHz,251.55,76.551,2.25,3.5,2.5,0.1,0.1,0.992,38.728
900.0 MHz,130.265,94.444,2.25,3.5,2.5,0.2,0.25,0.99,68.331
900.0 MHz,117.209,101.658,2.25,3.5,2.5,0.25,0.2,0.991,74.057
900.0 MHz,135.566,94.836,2.25,3.5,2.6,0.2,0.25,0.99,66.223
900.0 MHz,122.203,102.51,2.25,3.5,2.6,0.25,0.2,0.991,71.772
900.0 MHz,140.859,95.184,2.25,3.5,2.7,0.2,0.25,0.991,64.23
900.0 MHz,127.181,103.189,2.25,3.5,2.7,0.25,0.2,0.991,69.613
900.0 MHz,146.249,95.432,2.25,3.5,2.8,0.2,0.25,0.991,62.308
900.0 MHz,132.222,103.564,2.25,3.5,2.8,0.25,0.2,0.991,67.539
900.0 MHz,151.668,95.679,2.25,3.5,2.9,0.2,0.25,0.991,60.479
900.0 MHz,137.217,104.083,2.25,3.5,2.9,0.25,0.2,0.991,65.59
900.0 MHz,297.07,75.346,2.25,3.5,3.0,0.1,0.1,0.993,33.145
900.0 MHz,157.147,95.951,2.25,3.5,3.0,0.2,0.25,0.991,58.725
900.0 MHz,142.369,104.299,2.25,3.5,3.0,0.25,0.2,0.991,63.682
900.0 MHz,162.644,96.008,2.25,3.5,3.1,0.2,0.25,0.991,57.056
900.0 MHz,147.63,104.475,2.25,3.5,3.1,0.25,0.2,0.992,61.833
900.0 MHz,168.371,95.926,2.25,3.5,3.2,0.2,0.25,0.991,55.408
900.0 MHz,152.959,104.779,2.25,3.5,3.2,0.25,0.2,0.992,60.058
900.0 MHz,174.04,95.821,2.25,3.5,3.3,0.2,0.25,0.992,53.861
900.0 MHz,158.264,104.908,2.25,3.5,3.3,0.25,0.2,0.992,58.379
900.0 MHz,179.802,95.633,2.25,3.5,3.4,0.2,0.25,0.992,52.368
900.0 MHz,163.63,104.925,2.25,3.5,3.4,0.25,0.2,0.992,56.767
900.0 MHz,347.304,72.689,2.25,3.5,3.5,0.1,0.1,0.993,28.562
900.0 MHz,185.721,95.356,2.25,3.5,3.5,0.2,0.25,0.992,50.913
900.0 MHz,169.149,104.982,2.25,3.5,3.5,0.25,0.2,0.992,55.192
900.0 MHz,191.642,95.1,2.25,3.5,3.6,0.2,0.25,0.992,49.531
900.0 MHz,174.7,104.752,2.25,3.5,3.6,0.25,0.2,0.992,53.687
900.0 MHz,197.662,94.8,2.25,3.5,3.7,0.2,0.25,0.992,48.196
900.0 MHz,180.359,104.427,2.25,3.5,3.7,0.25,0.2,0.992,52.229
900.0 MHz,203.811,94.495,2.25,3.5,3.8,0.2,0.25,0.992,46.901
900.0 MHz,210.124,94.021,2.25,3.5,3.9,0.2,0.25,0.992,45.638
900.0 MHz,216.484,93.617,2.25,3.5,4.0,0.2,0.25,0.993,44.43
900.0 MHz,223.009,93.104,2.25,3.5,4.1,0.2,0.25,0.993,43.251
900.0 MHz,229.646,92.577,2.25,3.5,4.2,0.2,0.25,0.993,42.112
900.0 MHz,236.4,91.961,2.25,3.5,4.3,0.2,0.25,0.993,41.01
900.0 MHz,243.411,91.319,2.25,3.5,4.4,0.2,0.25,0.993,39.923
900.0 MHz,250.464,90.713,2.25,3.5,4.5,0.2,0.25,0.993,38.884
900.0 MHz,257.701,90.13,2.25,3.5,4.6,0.2,0.25,0.993,37.871
900.0 MHz,265.186,89.371,2.25,3.5,4.7,0.2,0.25,0.993,36.875
900.0 MHz,272.78,88.659,2.25,3.5,4.8,0.2,0.25,0.993,35.915
900.0 MHz,261.438,87.303,2.25,3.5,4.9,0.2,0.3,0.993,37.367
900.0 MHz,222.352,97.18,2.25,3.5,4.9,0.25,0.3,0.993,43.367
900.0 MHz,268.813,86.599,2.25,3.5,5.0,0.2,0.3,0.993,36.411
900.0 MHz,228.647,96.539,2.25,3.5,5.0,0.25,0.3,0.993,42.28
900.0 MHz,214.512,75.91,2.25,3.6,2.0,0.1,0.1,,
900.0 MHz,116.208,92.087,2.25,3.6,2.0,0.2,0.2,0.99,74.529
900.0 MHz,121.928,93.39,2.25,3.6,2.1,0.2,0.2,0.99,71.893
900.0 MHz,231.516,76.257,2.25,3.6,2.2,0.1,0.1,0.991,41.799
900.0 MHz,240.222,76.802,2.25,3.6,2.3,0.1,0.1,0.992,40.409
900.0 MHz,139.11,96.049,2.25,3.6,2.4,0.2,0.2,0.991,64.877
900.0 MHz,133.86,94.539,2.25,3.6,2.5,0.2,0.25,0.99,66.888
900.0 MHz,120.592,101.785,2.25,3.6,2.5,0.25,0.2,0.991,72.495
900.0 MHz,139.255,94.919,2.25,3.6,2.6,0.2,0.25,0.991,64.823
900.0 MHz,125.681,102.616,2.25,3.6,2.6,0.25,0.2,0.991,70.251
900.0 MHz,144.639,95.236,2.25,3.6,2.7,0.2,0.25,0.991,62.872
900.0 MHz,130.744,103.263,2.25,3.6,2.7,0.25,0.2,0.991,68.136
900.0 MHz,150.12,95.459,2.25,3.6,2.8,0.2,0.25,0.991,60.991
900.0 MHz,135.876,103.615,2.25,3.6,2.8,0.25,0.2,0.991,66.103
900.0 MHz,155.633,95.679,2.25,3.6,2.9,0.2,0.25,0.991,59.2
900.0 MHz,140.96,104.109,2.25,3.6,2.9,0.25,0.2,0.991,64.194
900.0 MHz,161.211,95.937,2.25,3.6,3.0,0.2,0.25,0.991,57.483
900.0 MHz,146.205,104.305,2.25,3.6,3.0,0.25,0.2,0.992,62.325
900.0 MHz,166.804,95.965,2.25,3.6,3.1,0.2,0.25,0.991,55.85
900.0 MHz,151.568,104.454,2.25,3.6,3.1,0.25,0.2,0.992,60.512
900.0 MHz,172.63,95.854,2.25,3.6,3.2,0.2,0.25,0.992,54.238
900.0 MHz,156.99,104.729,2.25,3.6,3.2,0.25,0.2,0.992,58.775
900.0 MHz,178.404,95.739,2.25,3.6,3.3,0.2,0.25,0.992,52.723
900.0 MHz,162.394,104.83,2.25,3.6,3.3,0.25,0.2,0.992,57.131
900.0 MHz,184.268,95.519,2.25,3.6,3.4,0.2,0.25,0.992,51.263
900.0 MHz,167.861,104.816,2.25,3.6,3.4,0.25,0.2,0.992,55.552
900.0 MHz,190.293,95.211,2.25,3.6,3.5,0.2,0.25,0.992,49.84
900.0 MHz,173.482,104.837,2.25,3.6,3.5,0.25,0.2,0.992,54.01
900.0 MHz,196.327,94.929,2.25,3.6,3.6,0.2,0.25,0.992,48.486
900.0 MHz,179.134,104.584,2.25,3.6,3.6,0.25,0.2,0.992,52.538
900.0 MHz,202.466,94.61,2.25,3.6,3.7,0.2,0.25,0.992,47.179
900.0 MHz,184.913,104.231,2.25,3.6,3.7,0.25,0.2,0.993,51.108
900.0 MHz,208.736,94.278,2.25,3.6,3.8,0.2,0.25,0.992,45.911
900.0 MHz,215.175,93.786,2.25,3.6,3.9,0.2,0.25,0.993,44.673
900.0 MHz,221.666,93.356,2.25,3.6,4.0,0.2,0.25,0.993,43.489
900.0 MHz,228.327,92.818,2.25,3.6,4.1,0.2,0.25,0.993,42.334
900.0 MHz,235.108,92.275,2.25,3.6,4.2,0.2,0.25,0.993,41.217
900.0 MHz,241.884,91.425,2.25,3.6,4.3,0.2,0.25,0.993,40.155
900.0 MHz,249.173,90.964,2.25,3.6,4.4,0.2,0.25,0.993,39.071
900.0 MHz,256.388,90.333,2.25,3.6,4.5,0.2,0.25,0.993,38.051
900.0 MHz,263.785,89.729,2.25,3.6,4.6,0.2,0.25,0.993,37.058
900.0 MHz,271.456,88.943,2.25,3.6,4.7,0.2,0.25,0.993,36.079
900.0 MHz,279.237,88.205,2.25,3.6,4.8,0.2,0.25,0.993,35.137
900.0 MHz,267.699,86.936,2.25,3.6,4.9,0.2,0.3,0.993,36.552
900.0 MHz,228.014,96.809,2.25,3.6,4.9,0.25,0.3,0.993,42.387
900.0 MHz,275.262,86.209,2.25,3.6,5.0,0.2,0.3,0.993,35.612
900.0 MHz,234.476,96.143,2.25,3.6,5.0,0.25,0.3,0.993,41.319
900.0 MHz,219.884,75.551,2.25,3.7,2.0,0.1,0.1,,
900.0 MHz,119.554,92.113,2.25,3.7,2.0,0.2,0.2,0.99,72.967
900.0 MHz,125.385,93.398,2.25,3.7,2.1,0.2,0.2,0.99,70.378
900.0 MHz,237.176,75.86,2.25,3.7,2.2,0.1,0.1,0.991,40.885
900.0 MHz,246.029,76.375,2.25,3.7,2.3,0.1,0.1,0.992,39.53
900.0 MHz,142.87,95.984,2.25,3.7,2.4,0.2,0.2,0.991,63.501
900.0 MHz,137.581,94.582,2.25,3.7,2.5,0.2,0.25,0.99,65.451
900.0 MHz,123.995,102.051,2.25,3.7,2.5,0.25,0.2,0.991,70.981
900.0 MHz,143.07,94.926,2.25,3.7,2.6,0.2,0.25,0.991,63.429
900.0 MHz,129.173,102.833,2.25,3.7,2.6,0.25,0.2,0.991,68.78
900.0 MHz,148.548,95.216,2.25,3.7,2.7,0.2,0.25,0.991,61.52
900.0 MHz,134.33,103.42,2.25,3.7,2.7,0.25,0.2,0.991,66.705
900.0 MHz,154.123,95.413,2.25,3.7,2.8,0.2,0.25,0.991,59.681
900.0 MHz,139.556,103.71,2.25,3.7,2.8,0.25,0.2,0.991,64.711
900.0 MHz,159.713,95.544,2.25,3.7,2.9,0.2,0.25,0.991,57.935
900.0 MHz,144.776,104.106,2.25,3.7,2.9,0.25,0.2,0.991,62.824
900.0 MHz,165.416,95.815,2.25,3.7,3.0,0.2,0.25,0.991,56.247
900.0 MHz,150.114,104.27,2.25,3.7,3.0,0.25,0.2,0.992,60.994
900.0 MHz,171.105,95.816,2.25,3.7,3.1,0.2,0.25,0.992,54.652
900.0 MHz,155.6,104.364,2.25,3.7,3.1,0.25,0.2,0.992,59.211
900.0 MHz,177.039,95.69,2.25,3.7,3.2,0.2,0.25,0.992,53.074
900.0 MHz,161.126,104.619,2.25,3.7,3.2,0.25,0.2,0.992,57.509
900.0 MHz,182.917,95.544,2.25,3.7,3.3,0.2,0.25,0.992,51.593
900.0 MHz,166.631,104.681,2.25,3.7,3.3,0.25,0.2,0.992,55.9
900.0 MHz,188.889,95.3,2.25,3.7,3.4,0.2,0.25,0.992,50.165
900.0 MHz,172.199,104.632,2.25,3.7,3.4,0.25,0.2,0.992,54.355
900.0 MHz,195.023,94.965,2.25,3.7,3.5,0.2,0.25,0.992,48.773
900.0 MHz,177.924,104.614,2.25,3.7,3.5,0.25,0.2,0.992,52.847
900.0 MHz,201.173,94.656,2.25,3.7,3.6,0.2,0.25,0.992,47.449
900.0 MHz,183.692,104.327,2.25,3.7,3.6,0.25,0.2,0.993,51.404
900.0 MHz,207.43,94.313,2.25,3.7,3.7,0.2,0.25,0.992,46.169
900.0 MHz,189.579,103.941,2.25,3.7,3.7,0.25,0.2,0.993,50.005
900.0 MHz,213.828,93.963,2.25,3.7,3.8,0.2,0.25,0.993,44.927
900.0 MHz,220.388,93.4,2.25,3.7,3.9,0.2,0.25,0.993,43.717
900.0 MHz,227.012,92.94,2.25,3.7,4.0,0.2,0.25,0.993,42.557
900.0 MHz,233.817,92.387,2.25,3.7,4.1,0.2,0.25,0.993,41.425
900.0 MHz,240.742,91.814,2.25,3.7,4.2,0.2,0.25,0.993,40.331
900.0 MHz,247.798,91.159,2.25,3.7,4.3,0.2,0.25,0.993,39.271
900.0 MHz,255.136,90.486,2.25,3.7,4.4,0.2,0.25,0.993,38.224
900.0 MHz,262.518,89.831,2.25,3.7,4.5,0.2,0.25,0.993,37.225
900.0 MHz,270.079,89.205,2.25,3.7,4.6,0.2,0.25,0.993,36.251
900.0 MHz,277.946,88.398,2.25,3.7,4.7,0.2,0.25,0.993,35.29
900.0 MHz,274.09,86.39,2.25,3.7,4.9,0.2,0.3,0.993,35.755
900.0 MHz,232.945,96.536,2.25,3.7,4.9,0.25,0.3,0.993,41.567
900.0 MHz,281.846,85.642,2.25,3.7,5.0,0.2,0.3,0.993,34.831
900.0 MHz,239.505,95.865,2.25,3.7,5.0,0.25,0.3,0.993,40.522
900.0 MHz,225.611,75.74,2.25,3.8,2.0,0.1,0.1,,
900.0 MHz,122.905,92.16,2.25,3.8,2.0,0.2,0.2,0.99,71.459
900.0 MHz,243.158,75.963,2.25,3.8,2.2,0.1,0.1,0.992,39.96
900.0 MHz,252.134,76.393,2.25,3.8,2.3,0.1,0.1,0.992,38.644
900.0 MHz,146.641,95.95,2.25,3.8,2.4,0.2,0.2,0.991,62.173
900.0 MHz,141.245,94.508,2.25,3.8,2.5,0.2,0.25,0.991,64.089
900.0 MHz,126.822,101.464,2.25,3.8,2.5,0.25,0.2,0.991,69.764
900.0 MHz,146.828,94.831,2.25,3.8,2.6,0.2,0.25,0.991,62.108
900.0 MHz,132.092,102.03,2.25,3.8,2.6,0.25,0.2,0.991,67.591
900.0 MHz,152.402,95.106,2.25,3.8,2.7,0.2,0.25,0.991,60.238
900.0 MHz,137.298,102.589,2.25,3.8,2.7,0.25,0.2,0.991,65.559
900.0 MHz,158.073,95.249,2.25,3.8,2.8,0.2,0.25,0.991,58.437
900.0 MHz,142.604,103.135,2.25,3.8,2.8,0.25,0.2,0.991,63.597
900.0 MHz,163.758,95.378,2.25,3.8,2.9,0.2,0.25,0.991,56.729
900.0 MHz,147.912,103.498,2.25,3.8,2.9,0.25,0.2,0.992,61.737
900.0 MHz,169.56,95.615,2.25,3.8,3.0,0.2,0.25,0.991,55.077
900.0 MHz,153.323,103.657,2.25,3.8,3.0,0.25,0.2,0.992,59.939
900.0 MHz,175.351,95.605,2.25,3.8,3.1,0.2,0.25,0.992,53.514
900.0 MHz,158.866,103.836,2.25,3.8,3.1,0.25,0.2,0.992,58.194
900.0 MHz,181.387,95.449,2.25,3.8,3.2,0.2,0.25,0.992,51.971
900.0 MHz,164.199,104.062,2.25,3.8,3.2,0.25,0.2,0.992,56.6
900.0 MHz,187.37,95.283,2.25,3.8,3.3,0.2,0.25,0.992,50.521
900.0 MHz,169.784,104.098,2.25,3.8,3.3,0.25,0.2,0.992,55.015
900.0 MHz,193.378,94.902,2.25,3.8,3.4,0.2,0.25,0.992,49.139
900.0 MHz,175.418,104.035,2.25,3.8,3.4,0.25,0.2,0.992,53.497
900.0 MHz,199.695,94.658,2.25,3.8,3.5,0.2,0.25,0.992,47.761
900.0 MHz,181.261,103.83,2.25,3.8,3.5,0.25,0.2,0.992,52.003
900.0 MHz,205.96,94.326,2.25,3.8,3.6,0.2,0.25,0.992,46.464
900.0 MHz,187.108,103.558,2.25,3.8,3.6,0.25,0.2,0.993,50.583
900.0 MHz,212.341,93.968,2.25,3.8,3.7,0.2,0.25,0.992,45.21
900.0 MHz,193.07,103.201,2.25,3.8,3.7,0.25,0.2,0.993,49.209
900.0 MHz,218.863,93.59,2.25,3.8,3.8,0.2,0.25,0.993,43.993
900.0 MHz,225.554,93.007,2.25,3.8,3.9,0.2,0.25,0.993,42.807
900.0 MHz,232.314,92.526,2.25,3.8,4.0,0.2,0.25,0.993,41.67
900.0 MHz,239.261,91.95,2.25,3.8,4.1,0.2,0.25,0.993,40.56
900.0 MHz,246.335,91.36,2.25,3.8,4.2,0.2,0.25,0.993,39.486
900.0 MHz,253.543,90.672,2.25,3.8,4.3,0.2,0.25,0.993,38.447
900.0 MHz,261.041,89.976,2.25,3.8,4.4,0.2,0.25,0.993,37.421
900.0 MHz,268.515,89.224,2.25,3.8,4.5,0.2,0.25,0.993,36.449
900.0 MHz,276.322,88.657,2.25,3.8,4.6,0.2,0.25,0.993,35.484
900.0 MHz,284.385,87.825,2.25,3.8,4.7,0.2,0.25,0.994,34.539
