freq,L,Q,N,L1,L2,W,S,"mag(S(1,1))","phase(S(1,1))"
600.0 MHz,99.829,80.994,2.0,3.2,2.1,0.2,0.2,0.988,106.06
600.0 MHz,174.533,67.144,2.0,3.2,2.2,0.1,0.1,0.986,74.455
600.0 MHz,179.43,67.809,2.0,3.2,2.3,0.1,0.1,0.986,72.934
600.0 MHz,110.878,83.609,2.0,3.2,2.4,0.2,0.2,0.988,100.205
600.0 MHz,107.6,82.562,2.0,3.2,2.5,0.2,0.25,0.988,101.893
600.0 MHz,97.059,88.885,2.0,3.2,2.5,0.25,0.2,0.989,107.603
600.0 MHz,111.03,83.137,2.0,3.2,2.6,0.2,0.25,0.988,100.128
600.0 MHz,100.324,89.681,2.0,3.2,2.6,0.25,0.2,0.989,105.788
600.0 MHz,114.408,83.661,2.0,3.2,2.7,0.2,0.25,0.988,98.433
600.0 MHz,103.563,90.446,2.0,3.2,2.7,0.25,0.2,0.989,104.029
600.0 MHz,117.838,84.138,2.0,3.2,2.8,0.2,0.25,0.988,96.756
600.0 MHz,106.841,91.064,2.0,3.2,2.8,0.25,0.2,0.989,102.29
600.0 MHz,121.179,84.56,2.0,3.2,2.9,0.2,0.25,0.988,95.162
600.0 MHz,110.049,91.582,2.0,3.2,2.9,0.25,0.2,0.989,100.629
600.0 MHz,124.518,84.973,2.0,3.2,3.0,0.2,0.25,0.988,93.61
600.0 MHz,113.247,92.034,2.0,3.2,3.0,0.25,0.2,0.989,99.012
600.0 MHz,127.872,85.301,2.0,3.2,3.1,0.2,0.25,0.988,92.088
600.0 MHz,116.426,92.447,2.0,3.2,3.1,0.25,0.2,0.989,97.442
600.0 MHz,131.297,85.538,2.0,3.2,3.2,0.2,0.25,0.988,90.574
600.0 MHz,119.663,92.864,2.0,3.2,3.2,0.25,0.2,0.989,95.881
600.0 MHz,134.64,85.745,2.0,3.2,3.3,0.2,0.25,0.988,89.134
600.0 MHz,122.853,93.204,2.0,3.2,3.3,0.25,0.2,0.989,94.38
600.0 MHz,137.991,85.945,2.0,3.2,3.4,0.2,0.25,0.988,87.726
600.0 MHz,126.029,93.509,2.0,3.2,3.4,0.25,0.2,0.989,92.92
600.0 MHz,141.426,86.101,2.0,3.2,3.5,0.2,0.25,0.988,86.319
600.0 MHz,129.282,93.97,2.0,3.2,3.5,0.25,0.2,0.989,91.461
600.0 MHz,144.78,86.335,2.0,3.2,3.6,0.2,0.25,0.989,84.98
600.0 MHz,132.488,94.172,2.0,3.2,3.6,0.25,0.2,0.989,90.058
600.0 MHz,148.168,86.469,2.0,3.2,3.7,0.2,0.25,0.989,83.661
600.0 MHz,135.619,94.28,2.0,3.2,3.7,0.25,0.2,0.989,88.719
600.0 MHz,151.536,86.555,2.0,3.2,3.8,0.2,0.25,0.989,82.383
600.0 MHz,154.995,86.715,2.0,3.2,3.9,0.2,0.25,0.989,81.103
600.0 MHz,158.407,86.84,2.0,3.2,4.0,0.2,0.25,0.989,79.872
600.0 MHz,161.857,86.876,2.0,3.2,4.1,0.2,0.25,0.989,78.659
600.0 MHz,165.3,86.942,2.0,3.2,4.2,0.2,0.25,0.989,77.479
600.0 MHz,168.767,86.946,2.0,3.2,4.3,0.2,0.25,0.989,76.321
600.0 MHz,172.328,86.976,2.0,3.2,4.4,0.2,0.25,0.989,75.162
600.0 MHz,175.817,86.971,2.0,3.2,4.5,0.2,0.25,0.989,74.054
600.0 MHz,179.382,87.08,2.0,3.2,4.6,0.2,0.25,0.989,72.951
600.0 MHz,182.948,86.961,2.0,3.2,4.7,0.2,0.25,0.989,71.876
600.0 MHz,186.497,86.966,2.0,3.2,4.8,0.2,0.25,0.989,70.833
600.0 MHz,181.131,84.739,2.0,3.2,4.9,0.2,0.3,0.989,72.42
600.0 MHz,158.14,92.347,2.0,3.2,4.9,0.25,0.3,0.989,79.968
600.0 MHz,184.616,84.726,2.0,3.2,5.0,0.2,0.3,0.989,71.382
600.0 MHz,161.288,92.354,2.0,3.2,5.0,0.25,0.3,0.989,78.858
600.0 MHz,169.221,66.653,2.0,3.3,2.0,0.1,0.1,,
600.0 MHz,98.979,79.892,2.0,3.3,2.0,0.2,0.2,0.988,106.53
600.0 MHz,102.859,81.178,2.0,3.3,2.1,0.2,0.2,0.988,104.407
600.0 MHz,178.969,66.999,2.0,3.3,2.2,0.1,0.1,0.986,73.074
600.0 MHz,183.91,67.689,2.0,3.3,2.3,0.1,0.1,0.986,71.588
600.0 MHz,114.068,83.791,2.0,3.3,2.4,0.2,0.2,0.988,98.602
600.0 MHz,110.746,82.546,2.0,3.3,2.5,0.2,0.25,0.988,100.273
600.0 MHz,99.724,89.362,2.0,3.3,2.5,0.25,0.2,0.989,106.119
600.0 MHz,114.217,83.135,2.0,3.3,2.6,0.2,0.25,0.988,98.528
600.0 MHz,103.024,90.191,2.0,3.3,2.6,0.25,0.2,0.989,104.319
600.0 MHz,117.639,83.669,2.0,3.3,2.7,0.2,0.25,0.988,96.852
600.0 MHz,106.293,90.966,2.0,3.3,2.7,0.25,0.2,0.989,102.578
600.0 MHz,121.108,84.141,2.0,3.3,2.8,0.2,0.25,0.988,95.196
600.0 MHz,109.618,91.608,2.0,3.3,2.8,0.25,0.2,0.989,100.85
600.0 MHz,124.487,84.557,2.0,3.3,2.9,0.2,0.25,0.988,93.624
600.0 MHz,112.828,92.106,2.0,3.3,2.9,0.25,0.2,0.989,99.221
600.0 MHz,127.863,84.967,2.0,3.3,3.0,0.2,0.25,0.988,92.093
600.0 MHz,116.043,92.575,2.0,3.3,3.0,0.25,0.2,0.989,97.629
600.0 MHz,131.254,85.294,2.0,3.3,3.1,0.2,0.25,0.988,90.593
600.0 MHz,119.247,92.959,2.0,3.3,3.1,0.25,0.2,0.989,96.08
600.0 MHz,134.714,85.511,2.0,3.3,3.2,0.2,0.25,0.988,89.102
600.0 MHz,122.514,93.326,2.0,3.3,3.2,0.25,0.2,0.989,94.537
600.0 MHz,138.091,85.732,2.0,3.3,3.3,0.2,0.25,0.988,87.685
600.0 MHz,125.723,93.68,2.0,3.3,3.3,0.25,0.2,0.989,93.059
600.0 MHz,141.413,85.796,2.0,3.3,3.4,0.2,0.25,0.988,86.324
600.0 MHz,128.827,93.864,2.0,3.3,3.4,0.25,0.2,0.989,91.663
600.0 MHz,144.943,86.077,2.0,3.3,3.5,0.2,0.25,0.988,84.916
600.0 MHz,132.201,94.429,2.0,3.3,3.5,0.25,0.2,0.989,90.182
600.0 MHz,148.331,86.307,2.0,3.3,3.6,0.2,0.25,0.989,83.598
600.0 MHz,135.423,94.633,2.0,3.3,3.6,0.25,0.2,0.989,88.803
600.0 MHz,151.753,86.438,2.0,3.3,3.7,0.2,0.25,0.989,82.301
600.0 MHz,138.592,94.737,2.0,3.3,3.7,0.25,0.2,0.99,87.478
600.0 MHz,155.155,86.523,2.0,3.3,3.8,0.2,0.25,0.989,81.045
600.0 MHz,158.646,86.673,2.0,3.3,3.9,0.2,0.25,0.989,79.787
600.0 MHz,162.092,86.796,2.0,3.3,4.0,0.2,0.25,0.989,78.578
600.0 MHz,165.577,86.827,2.0,3.3,4.1,0.2,0.25,0.989,77.386
600.0 MHz,169.055,86.889,2.0,3.3,4.2,0.2,0.25,0.989,76.226
600.0 MHz,172.557,86.889,2.0,3.3,4.3,0.2,0.25,0.989,75.088
600.0 MHz,176.152,86.907,2.0,3.3,4.4,0.2,0.25,0.989,73.949
600.0 MHz,179.616,86.781,2.0,3.3,4.5,0.2,0.25,0.989,72.88
600.0 MHz,183.277,86.997,2.0,3.3,4.6,0.2,0.25,0.989,71.778
600.0 MHz,186.882,86.875,2.0,3.3,4.7,0.2,0.25,0.989,70.721
600.0 MHz,190.469,86.877,2.0,3.3,4.8,0.2,0.25,0.989,69.696
600.0 MHz,185.015,85.615,2.0,3.3,4.9,0.2,0.3,0.989,71.265
600.0 MHz,161.133,92.254,2.0,3.3,4.9,0.25,0.3,0.989,78.912
600.0 MHz,188.538,85.586,2.0,3.3,5.0,0.2,0.3,0.989,70.245
600.0 MHz,164.304,92.24,2.0,3.3,5.0,0.25,0.3,0.989,77.818
600.0 MHz,173.633,66.899,2.0,3.4,2.0,0.1,0.1,,
600.0 MHz,101.947,80.094,2.0,3.4,2.0,0.2,0.2,0.988,104.901
600.0 MHz,105.893,81.386,2.0,3.4,2.1,0.2,0.2,0.988,102.788
600.0 MHz,183.486,67.238,2.0,3.4,2.2,0.1,0.1,0.986,71.713
600.0 MHz,109.744,82.257,2.0,3.4,2.2,0.2,0.2,0.988,100.785
600.0 MHz,188.487,67.872,2.0,3.4,2.3,0.1,0.1,0.986,70.257
600.0 MHz,117.259,83.976,2.0,3.4,2.4,0.2,0.2,0.988,97.036
600.0 MHz,113.847,82.712,2.0,3.4,2.5,0.2,0.25,0.988,98.712
600.0 MHz,102.917,89.737,2.0,3.4,2.5,0.25,0.2,0.989,104.376
600.0 MHz,117.365,83.306,2.0,3.4,2.6,0.2,0.25,0.988,96.984
600.0 MHz,106.275,90.558,2.0,3.4,2.6,0.25,0.2,0.989,102.587
600.0 MHz,120.826,83.82,2.0,3.4,2.7,0.2,0.25,0.988,95.329
600.0 MHz,109.6,91.322,2.0,3.4,2.7,0.25,0.2,0.989,100.859
600.0 MHz,124.333,84.292,2.0,3.4,2.8,0.2,0.25,0.988,93.695
600.0 MHz,112.956,91.921,2.0,3.4,2.8,0.25,0.2,0.989,99.157
600.0 MHz,127.75,84.701,2.0,3.4,2.9,0.2,0.25,0.988,92.143
600.0 MHz,116.24,92.447,2.0,3.4,2.9,0.25,0.2,0.989,97.532
600.0 MHz,131.162,85.105,2.0,3.4,3.0,0.2,0.25,0.988,90.633
600.0 MHz,119.515,92.856,2.0,3.4,3.0,0.25,0.2,0.989,95.952
600.0 MHz,134.588,85.426,2.0,3.4,3.1,0.2,0.25,0.988,89.156
600.0 MHz,122.768,93.256,2.0,3.4,3.1,0.25,0.2,0.989,94.419
600.0 MHz,138.083,85.637,2.0,3.4,3.2,0.2,0.25,0.988,87.688
600.0 MHz,126.075,93.614,2.0,3.4,3.2,0.25,0.2,0.989,92.899
600.0 MHz,141.379,85.597,2.0,3.4,3.3,0.2,0.25,0.988,86.338
600.0 MHz,129.187,93.622,2.0,3.4,3.3,0.25,0.2,0.989,91.503
600.0 MHz,144.85,85.913,2.0,3.4,3.4,0.2,0.25,0.988,84.952
600.0 MHz,132.497,94.062,2.0,3.4,3.4,0.25,0.2,0.989,90.054
600.0 MHz,148.412,86.179,2.0,3.4,3.5,0.2,0.25,0.989,83.567
600.0 MHz,135.903,94.675,2.0,3.4,3.5,0.25,0.2,0.989,88.6
600.0 MHz,151.833,86.403,2.0,3.4,3.6,0.2,0.25,0.989,82.271
600.0 MHz,139.176,94.85,2.0,3.4,3.6,0.25,0.2,0.99,87.237
600.0 MHz,155.289,86.527,2.0,3.4,3.7,0.2,0.25,0.989,80.996
600.0 MHz,142.365,94.939,2.0,3.4,3.7,0.25,0.2,0.99,85.941
600.0 MHz,158.724,86.605,2.0,3.4,3.8,0.2,0.25,0.989,79.76
600.0 MHz,162.248,86.745,2.0,3.4,3.9,0.2,0.25,0.989,78.524
600.0 MHz,165.728,86.861,2.0,3.4,4.0,0.2,0.25,0.989,77.335
600.0 MHz,169.246,86.887,2.0,3.4,4.1,0.2,0.25,0.989,76.163
600.0 MHz,172.759,86.941,2.0,3.4,4.2,0.2,0.25,0.989,75.023
600.0 MHz,176.295,86.934,2.0,3.4,4.3,0.2,0.25,0.989,73.905
600.0 MHz,179.807,86.73,2.0,3.4,4.4,0.2,0.25,0.989,72.822
600.0 MHz,183.369,86.717,2.0,3.4,4.5,0.2,0.25,0.989,71.751
600.0 MHz,187.118,87.018,2.0,3.4,4.6,0.2,0.25,0.989,70.653
600.0 MHz,190.761,86.892,2.0,3.4,4.7,0.2,0.25,0.989,69.614
600.0 MHz,194.385,86.886,2.0,3.4,4.8,0.2,0.25,0.989,68.607
600.0 MHz,188.876,85.662,2.0,3.4,4.9,0.2,0.3,0.989,70.148
600.0 MHz,164.807,92.86,2.0,3.4,4.9,0.25,0.3,0.99,77.647
600.0 MHz,192.436,85.628,2.0,3.4,5.0,0.2,0.3,0.989,69.145
600.0 MHz,167.986,92.86,2.0,3.4,5.0,0.25,0.3,0.99,76.58
600.0 MHz,178.003,66.845,2.0,3.5,2.0,0.1,0.1,,
600.0 MHz,104.983,80.237,2.0,3.5,2.0,0.2,0.2,0.988,103.27
600.0 MHz,108.99,81.518,2.0,3.5,2.1,0.2,0.2,0.988,101.172
600.0 MHz,187.963,67.172,2.0,3.5,2.2,0.1,0.1,0.986,70.407
600.0 MHz,193.008,67.821,2.0,3.5,2.3,0.1,0.1,0.986,68.983
600.0 MHz,120.531,84.14,2.0,3.5,2.4,0.2,0.2,0.988,95.468
600.0 MHz,202.937,68.29,2.0,3.5,2.5,0.1,0.1,0.987,66.325
600.0 MHz,117.041,82.892,2.0,3.5,2.5,0.2,0.25,0.988,97.141
600.0 MHz,105.834,90.22,2.0,3.5,2.5,0.25,0.2,0.989,102.819
600.0 MHz,120.601,83.474,2.0,3.5,2.6,0.2,0.25,0.988,95.435
600.0 MHz,109.235,91.029,2.0,3.5,2.6,0.25,0.2,0.989,101.047
600.0 MHz,124.1,83.981,2.0,3.5,2.7,0.2,0.25,0.988,93.802
600.0 MHz,112.598,91.769,2.0,3.5,2.7,0.25,0.2,0.989,99.337
600.0 MHz,127.646,84.414,2.0,3.5,2.8,0.2,0.25,0.988,92.19
600.0 MHz,115.99,92.343,2.0,3.5,2.8,0.25,0.2,0.989,97.655
600.0 MHz,131.095,84.83,2.0,3.5,2.9,0.2,0.25,0.988,90.663
600.0 MHz,119.309,92.852,2.0,3.5,2.9,0.25,0.2,0.989,96.05
600.0 MHz,227.574,68.653,2.0,3.5,3.0,0.1,0.1,0.987,60.459
600.0 MHz,134.541,85.221,2.0,3.5,3.0,0.2,0.25,0.988,89.176
600.0 MHz,122.617,93.245,2.0,3.5,3.0,0.25,0.2,0.989,94.49
600.0 MHz,138.0,85.527,2.0,3.5,3.1,0.2,0.25,0.988,87.722
600.0 MHz,125.902,93.63,2.0,3.5,3.1,0.25,0.2,0.989,92.978
600.0 MHz,141.526,85.727,2.0,3.5,3.2,0.2,0.25,0.988,86.278
600.0 MHz,129.24,93.967,2.0,3.5,3.2,0.25,0.2,0.989,91.48
600.0 MHz,144.969,85.93,2.0,3.5,3.3,0.2,0.25,0.988,84.905
600.0 MHz,132.53,94.282,2.0,3.5,3.3,0.25,0.2,0.989,90.04
600.0 MHz,148.429,86.13,2.0,3.5,3.4,0.2,0.25,0.989,83.561
600.0 MHz,135.817,94.578,2.0,3.5,3.4,0.25,0.2,0.989,88.636
600.0 MHz,252.566,68.659,2.0,3.5,3.5,0.1,0.1,0.988,55.402
600.0 MHz,151.972,86.286,2.0,3.5,3.5,0.2,0.25,0.989,82.219
600.0 MHz,139.19,95.024,2.0,3.5,3.5,0.25,0.2,0.99,87.231
600.0 MHz,155.424,86.491,2.0,3.5,3.6,0.2,0.25,0.989,80.947
600.0 MHz,142.494,95.185,2.0,3.5,3.6,0.25,0.2,0.99,85.89
600.0 MHz,158.91,86.6,2.0,3.5,3.7,0.2,0.25,0.989,79.694
600.0 MHz,145.71,95.26,2.0,3.5,3.7,0.25,0.2,0.99,84.615
600.0 MHz,162.376,86.668,2.0,3.5,3.8,0.2,0.25,0.989,78.48
600.0 MHz,165.93,86.793,2.0,3.5,3.9,0.2,0.25,0.989,77.267
600.0 MHz,169.442,86.898,2.0,3.5,4.0,0.2,0.25,0.989,76.099
600.0 MHz,172.993,86.914,2.0,3.5,4.1,0.2,0.25,0.989,74.948
600.0 MHz,176.538,86.957,2.0,3.5,4.2,0.2,0.25,0.989,73.829
600.0 MHz,180.106,86.942,2.0,3.5,4.3,0.2,0.25,0.989,72.731
600.0 MHz,183.766,86.939,2.0,3.5,4.4,0.2,0.25,0.989,71.633
600.0 MHz,187.363,86.913,2.0,3.5,4.5,0.2,0.25,0.989,70.583
600.0 MHz,191.044,87.023,2.0,3.5,4.6,0.2,0.25,0.989,69.535
600.0 MHz,194.724,86.887,2.0,3.5,4.7,0.2,0.25,0.989,68.514
600.0 MHz,198.383,86.87,2.0,3.5,4.8,0.2,0.25,0.989,67.525
600.0 MHz,192.811,85.5,2.0,3.5,4.9,0.2,0.3,0.989,69.041
600.0 MHz,168.83,93.289,2.0,3.5,4.9,0.25,0.3,0.99,76.301
600.0 MHz,196.406,85.461,2.0,3.5,5.0,0.2,0.3,0.989,68.056
600.0 MHz,172.083,93.261,2.0,3.5,5.0,0.25,0.3,0.99,75.241
600.0 MHz,182.38,66.775,2.0,3.6,2.0,0.1,0.1,,
600.0 MHz,107.974,80.383,2.0,3.6,2.0,0.2,0.2,0.988,101.698
600.0 MHz,112.032,81.605,2.0,3.6,2.1,0.2,0.2,0.988,99.621
600.0 MHz,192.453,67.109,2.0,3.6,2.2,0.1,0.1,0.986,69.137
600.0 MHz,197.549,67.748,2.0,3.6,2.3,0.1,0.1,0.986,67.745
600.0 MHz,123.749,84.293,2.0,3.6,2.4,0.2,0.2,0.988,93.964
600.0 MHz,120.177,83.052,2.0,3.6,2.5,0.2,0.25,0.988,95.636
600.0 MHz,108.779,90.489,2.0,3.6,2.5,0.25,0.2,0.989,101.282
600.0 MHz,123.781,83.632,2.0,3.6,2.6,0.2,0.25,0.988,93.949
600.0 MHz,112.225,91.295,2.0,3.6,2.6,0.25,0.2,0.989,99.524
600.0 MHz,127.321,84.133,2.0,3.6,2.7,0.2,0.25,0.988,92.336
600.0 MHz,115.632,92.03,2.0,3.6,2.7,0.25,0.2,0.989,97.83
600.0 MHz,130.902,84.578,2.0,3.6,2.8,0.2,0.25,0.988,90.747
600.0 MHz,119.062,92.595,2.0,3.6,2.8,0.25,0.2,0.989,96.168
600.0 MHz,134.391,84.965,2.0,3.6,2.9,0.2,0.25,0.988,89.24
600.0 MHz,122.421,93.098,2.0,3.6,2.9,0.25,0.2,0.989,94.581
600.0 MHz,137.874,85.351,2.0,3.6,3.0,0.2,0.25,0.988,87.774
600.0 MHz,125.765,93.485,2.0,3.6,3.0,0.25,0.2,0.989,93.04
600.0 MHz,141.369,85.651,2.0,3.6,3.1,0.2,0.25,0.988,86.342
600.0 MHz,129.086,93.863,2.0,3.6,3.1,0.25,0.2,0.989,91.548
600.0 MHz,144.928,85.841,2.0,3.6,3.2,0.2,0.25,0.988,84.921
600.0 MHz,132.458,94.189,2.0,3.6,3.2,0.25,0.2,0.989,90.071
600.0 MHz,148.405,86.037,2.0,3.6,3.3,0.2,0.25,0.989,83.57
600.0 MHz,135.782,94.497,2.0,3.6,3.3,0.25,0.2,0.989,88.651
600.0 MHz,151.897,86.228,2.0,3.6,3.4,0.2,0.25,0.989,82.247
600.0 MHz,139.102,94.779,2.0,3.6,3.4,0.25,0.2,0.99,87.267
600.0 MHz,155.472,86.374,2.0,3.6,3.5,0.2,0.25,0.989,80.929
600.0 MHz,142.512,95.212,2.0,3.6,3.5,0.25,0.2,0.99,85.882
600.0 MHz,158.958,86.57,2.0,3.6,3.6,0.2,0.25,0.989,79.677
600.0 MHz,145.848,95.365,2.0,3.6,3.6,0.25,0.2,0.99,84.561
600.0 MHz,162.477,86.674,2.0,3.6,3.7,0.2,0.25,0.989,78.445
600.0 MHz,149.093,95.431,2.0,3.6,3.7,0.25,0.2,0.99,83.307
600.0 MHz,165.977,86.736,2.0,3.6,3.8,0.2,0.25,0.989,77.251
600.0 MHz,169.563,86.849,2.0,3.6,3.9,0.2,0.25,0.989,76.059
600.0 MHz,173.108,86.945,2.0,3.6,4.0,0.2,0.25,0.989,74.912
600.0 MHz,176.693,86.956,2.0,3.6,4.1,0.2,0.25,0.989,73.781
600.0 MHz,180.271,86.993,2.0,3.6,4.2,0.2,0.25,0.989,72.681
600.0 MHz,183.874,86.971,2.0,3.6,4.3,0.2,0.25,0.989,71.601
600.0 MHz,187.568,86.96,2.0,3.6,4.4,0.2,0.25,0.989,70.523
600.0 MHz,191.199,86.928,2.0,3.6,4.5,0.2,0.25,0.989,69.491
600.0 MHz,194.913,87.024,2.0,3.6,4.6,0.2,0.25,0.989,68.462
600.0 MHz,198.631,86.882,2.0,3.6,4.7,0.2,0.25,0.989,67.458
600.0 MHz,202.327,86.86,2.0,3.6,4.8,0.2,0.25,0.989,66.486
600.0 MHz,196.655,85.504,2.0,3.6,4.9,0.2,0.3,0.989,67.988
600.0 MHz,172.399,93.422,2.0,3.6,4.9,0.25,0.3,0.99,75.139
600.0 MHz,200.286,85.456,2.0,3.6,5.0,0.2,0.3,0.989,67.02
600.0 MHz,175.685,93.388,2.0,3.6,5.0,0.25,0.3,0.99,74.096
600.0 MHz,186.806,66.633,2.0,3.7,2.0,0.1,0.1,,
600.0 MHz,110.981,80.572,2.0,3.7,2.0,0.2,0.2,0.988,100.153
600.0 MHz,115.107,81.799,2.0,3.7,2.1,0.2,0.2,0.988,98.088
600.0 MHz,196.986,66.967,2.0,3.7,2.2,0.1,0.1,0.986,67.896
600.0 MHz,202.135,67.587,2.0,3.7,2.3,0.1,0.1,0.987,66.533
600.0 MHz,126.983,84.47,2.0,3.7,2.4,0.2,0.2,0.988,92.488
600.0 MHz,123.313,83.266,2.0,3.7,2.5,0.2,0.25,0.988,94.165
600.0 MHz,111.726,90.639,2.0,3.7,2.5,0.25,0.2,0.989,99.776
600.0 MHz,126.964,83.79,2.0,3.7,2.6,0.2,0.25,0.988,92.496
600.0 MHz,115.218,91.443,2.0,3.7,2.6,0.25,0.2,0.989,98.034
600.0 MHz,130.546,84.286,2.0,3.7,2.7,0.2,0.25,0.988,90.903
600.0 MHz,118.667,92.175,2.0,3.7,2.7,0.25,0.2,0.989,96.357
600.0 MHz,134.165,84.722,2.0,3.7,2.8,0.2,0.25,0.988,89.336
600.0 MHz,122.136,92.724,2.0,3.7,2.8,0.25,0.2,0.989,94.714
600.0 MHz,137.692,85.106,2.0,3.7,2.9,0.2,0.25,0.988,87.85
600.0 MHz,125.533,93.221,2.0,3.7,2.9,0.25,0.2,0.989,93.146
600.0 MHz,141.212,85.47,2.0,3.7,3.0,0.2,0.25,0.988,86.406
600.0 MHz,128.914,93.601,2.0,3.7,3.0,0.25,0.2,0.989,91.624
600.0 MHz,144.741,85.773,2.0,3.7,3.1,0.2,0.25,0.988,84.995
600.0 MHz,132.271,93.97,2.0,3.7,3.1,0.25,0.2,0.989,90.152
600.0 MHz,148.334,85.957,2.0,3.7,3.2,0.2,0.25,0.989,83.597
600.0 MHz,135.676,94.287,2.0,3.7,3.2,0.25,0.2,0.989,88.695
600.0 MHz,151.845,86.146,2.0,3.7,3.3,0.2,0.25,0.989,82.267
600.0 MHz,139.035,94.588,2.0,3.7,3.3,0.25,0.2,0.989,87.295
600.0 MHz,155.37,86.327,2.0,3.7,3.4,0.2,0.25,0.989,80.966
600.0 MHz,142.387,94.863,2.0,3.7,3.4,0.25,0.2,0.99,85.932
600.0 MHz,158.977,86.462,2.0,3.7,3.5,0.2,0.25,0.989,79.67
600.0 MHz,145.834,95.284,2.0,3.7,3.5,0.25,0.2,0.99,84.567
600.0 MHz,162.496,86.651,2.0,3.7,3.6,0.2,0.25,0.989,78.438
600.0 MHz,149.204,95.434,2.0,3.7,3.6,0.25,0.2,0.99,83.265
600.0 MHz,166.049,86.748,2.0,3.7,3.7,0.2,0.25,0.989,77.227
600.0 MHz,152.476,95.483,2.0,3.7,3.7,0.25,0.2,0.99,82.032
600.0 MHz,169.581,86.802,2.0,3.7,3.8,0.2,0.25,0.989,76.053
600.0 MHz,173.199,86.903,2.0,3.7,3.9,0.2,0.25,0.989,74.882
600.0 MHz,176.777,86.992,2.0,3.7,4.0,0.2,0.25,0.989,73.754
600.0 MHz,180.396,86.995,2.0,3.7,4.1,0.2,0.25,0.989,72.643
600.0 MHz,184.008,87.024,2.0,3.7,4.2,0.2,0.25,0.989,71.562
600.0 MHz,187.645,86.995,2.0,3.7,4.3,0.2,0.25,0.989,70.501
600.0 MHz,191.372,86.975,2.0,3.7,4.4,0.2,0.25,0.989,69.442
600.0 MHz,195.039,86.937,2.0,3.7,4.5,0.2,0.25,0.989,68.428
600.0 MHz,198.785,87.024,2.0,3.7,4.6,0.2,0.25,0.989,67.417
600.0 MHz,202.542,86.875,2.0,3.7,4.7,0.2,0.25,0.99,66.431
600.0 MHz,200.514,85.491,2.0,3.7,4.9,0.2,0.3,0.989,66.96
600.0 MHz,175.437,93.602,2.0,3.7,4.9,0.25,0.3,0.99,74.174
600.0 MHz,204.182,85.438,2.0,3.7,5.0,0.2,0.3,0.989,66.008
600.0 MHz,178.718,93.574,2.0,3.7,5.0,0.25,0.3,0.99,73.155
600.0 MHz,191.327,66.825,2.0,3.8,2.0,0.1,0.1,,
600.0 MHz,114.052,80.684,2.0,3.8,2.0,0.2,0.2,0.988,98.61
600.0 MHz,201.612,67.127,2.0,3.8,2.2,0.1,0.1,0.986,66.669
600.0 MHz,206.811,67.754,2.0,3.8,2.3,0.1,0.1,0.987,65.337
600.0 MHz,130.302,84.574,2.0,3.8,2.4,0.2,0.2,0.988,91.01
600.0 MHz,126.478,83.316,2.0,3.8,2.5,0.2,0.25,0.988,92.716
600.0 MHz,114.279,90.447,2.0,3.8,2.5,0.25,0.2,0.989,98.498
600.0 MHz,130.17,83.887,2.0,3.8,2.6,0.2,0.25,0.988,91.068
600.0 MHz,117.826,91.108,2.0,3.8,2.6,0.25,0.2,0.989,96.762
600.0 MHz,133.793,84.377,2.0,3.8,2.7,0.2,0.25,0.988,89.496
600.0 MHz,121.288,91.75,2.0,3.8,2.7,0.25,0.2,0.989,95.112
600.0 MHz,137.451,84.803,2.0,3.8,2.8,0.2,0.25,0.988,87.95
600.0 MHz,124.794,92.6,2.0,3.8,2.8,0.25,0.2,0.989,93.484
600.0 MHz,141.016,85.18,2.0,3.8,2.9,0.2,0.25,0.988,86.485
600.0 MHz,128.199,93.05,2.0,3.8,2.9,0.25,0.2,0.989,91.943
600.0 MHz,144.571,85.548,2.0,3.8,3.0,0.2,0.25,0.988,85.062
600.0 MHz,131.604,93.451,2.0,3.8,3.0,0.25,0.2,0.989,90.441
600.0 MHz,148.137,85.826,2.0,3.8,3.1,0.2,0.25,0.988,83.673
600.0 MHz,134.968,93.919,2.0,3.8,3.1,0.25,0.2,0.989,88.995
600.0 MHz,151.765,86.012,2.0,3.8,3.2,0.2,0.25,0.989,82.297
600.0 MHz,138.166,94.437,2.0,3.8,3.2,0.25,0.2,0.989,87.654
600.0 MHz,155.31,86.186,2.0,3.8,3.3,0.2,0.25,0.989,80.988
600.0 MHz,141.546,94.729,2.0,3.8,3.3,0.25,0.2,0.99,86.271
600.0 MHz,158.833,86.374,2.0,3.8,3.4,0.2,0.25,0.989,79.721
600.0 MHz,144.911,95.004,2.0,3.8,3.4,0.25,0.2,0.99,84.929
600.0 MHz,162.506,86.489,2.0,3.8,3.5,0.2,0.25,0.989,78.435
600.0 MHz,148.395,95.208,2.0,3.8,3.5,0.25,0.2,0.99,83.574
600.0 MHz,166.057,86.671,2.0,3.8,3.6,0.2,0.25,0.989,77.224
600.0 MHz,151.776,95.373,2.0,3.8,3.6,0.25,0.2,0.99,82.294
600.0 MHz,169.643,86.761,2.0,3.8,3.7,0.2,0.25,0.989,76.033
600.0 MHz,155.052,95.448,2.0,3.8,3.7,0.25,0.2,0.99,81.083
600.0 MHz,173.208,86.808,2.0,3.8,3.8,0.2,0.25,0.989,74.879
600.0 MHz,176.861,86.905,2.0,3.8,3.9,0.2,0.25,0.989,73.728
600.0 MHz,180.472,86.985,2.0,3.8,4.0,0.2,0.25,0.989,72.62
600.0 MHz,184.125,86.981,2.0,3.8,4.1,0.2,0.25,0.989,71.527
