freq,L,Q,N,L1,L2,W,S,"mag(S(1,1))","phase(S(1,1))"
200.0 MHz,488.691,74.538,2.5,6.8,5.4,0.2,0.1,0.987,78.298
200.0 MHz,494.068,74.6,2.5,6.8,5.5,0.2,0.1,0.987,77.685
200.0 MHz,499.405,74.614,2.5,6.8,5.6,0.2,0.1,0.987,77.084
200.0 MHz,504.792,74.614,2.5,6.8,5.7,0.2,0.1,0.987,76.486
200.0 MHz,510.286,74.638,2.5,6.8,5.8,0.2,0.1,0.987,75.883
200.0 MHz,515.505,74.681,2.5,6.8,5.9,0.2,0.1,0.987,75.319
200.0 MHz,636.981,57.444,2.5,6.9,5.0,0.1,0.1,0.984,63.97
200.0 MHz,549.818,53.402,2.5,6.9,5.0,0.1,0.2,0.982,71.772
200.0 MHz,555.791,53.386,2.5,6.9,5.1,0.1,0.2,0.982,71.185
200.0 MHz,650.525,57.481,2.5,6.9,5.2,0.1,0.1,0.985,62.892
200.0 MHz,561.824,53.445,2.5,6.9,5.2,0.1,0.2,0.983,70.6
200.0 MHz,567.806,53.429,2.5,6.9,5.3,0.1,0.2,0.983,70.029
200.0 MHz,488.622,74.533,2.5,6.9,5.3,0.2,0.1,0.987,78.306
200.0 MHz,573.774,53.417,2.5,6.9,5.4,0.1,0.2,0.983,69.467
200.0 MHz,493.954,74.557,2.5,6.9,5.4,0.2,0.1,0.987,77.698
200.0 MHz,499.371,74.614,2.5,6.9,5.5,0.2,0.1,0.987,77.088
200.0 MHz,504.65,74.579,2.5,6.9,5.6,0.2,0.1,0.987,76.501
200.0 MHz,510.129,74.622,2.5,6.9,5.7,0.2,0.1,0.987,75.9
200.0 MHz,515.486,74.668,2.5,6.9,5.8,0.2,0.1,0.987,75.321
200.0 MHz,520.879,74.685,2.5,6.9,5.9,0.2,0.1,0.987,74.745
200.0 MHz,757.704,63.352,2.5,7.0,10.0,0.15,0.2,0.987,55.401
200.0 MHz,643.671,57.467,2.5,7.0,5.0,0.1,0.1,0.985,63.434
200.0 MHz,555.849,53.449,2.5,7.0,5.0,0.1,0.2,0.982,71.179
200.0 MHz,561.832,53.432,2.5,7.0,5.1,0.1,0.2,0.983,70.599
200.0 MHz,657.268,57.498,2.5,7.0,5.2,0.1,0.1,0.985,62.367
200.0 MHz,567.882,53.49,2.5,7.0,5.2,0.1,0.2,0.983,70.022
200.0 MHz,573.876,53.474,2.5,7.0,5.3,0.1,0.2,0.983,69.457
200.0 MHz,493.917,74.542,2.5,7.0,5.3,0.2,0.1,0.987,77.702
200.0 MHz,579.863,53.46,2.5,7.0,5.4,0.1,0.2,0.983,68.901
200.0 MHz,499.25,74.567,2.5,7.0,5.4,0.2,0.1,0.987,77.101
200.0 MHz,504.696,74.614,2.5,7.0,5.5,0.2,0.1,0.987,76.496
200.0 MHz,509.986,74.578,2.5,7.0,5.6,0.2,0.1,0.987,75.916
200.0 MHz,515.491,74.619,2.5,7.0,5.7,0.2,0.1,0.987,75.32
200.0 MHz,520.846,74.668,2.5,7.0,5.8,0.2,0.1,0.987,74.748
200.0 MHz,526.254,74.685,2.5,7.0,5.9,0.2,0.1,0.987,74.178
200.0 MHz,529.59,64.542,2.5,7.0,6.0,0.15,0.2,0.985,73.828
200.0 MHz,469.351,71.688,2.5,7.0,6.0,0.2,0.2,0.986,80.572
200.0 MHz,575.723,64.316,2.5,7.0,6.8,0.15,0.2,0.986,69.289
200.0 MHz,508.79,71.769,2.5,7.0,6.8,0.2,0.2,0.987,76.046
200.0 MHz,619.932,64.133,2.5,7.0,7.6,0.15,0.2,0.986,65.378
200.0 MHz,664.937,63.958,2.5,7.0,8.4,0.15,0.2,0.986,61.782
200.0 MHz,710.814,63.746,2.5,7.0,9.2,0.15,0.2,0.987,58.468
200.0 MHz,650.349,57.429,2.5,7.1,5.0,0.1,0.1,0.985,62.906
200.0 MHz,561.768,53.485,2.5,7.1,5.0,0.1,0.2,0.983,70.606
200.0 MHz,567.758,53.47,2.5,7.1,5.1,0.1,0.2,0.983,70.033
200.0 MHz,663.968,57.462,2.5,7.1,5.2,0.1,0.1,0.985,61.854
200.0 MHz,573.824,53.528,2.5,7.1,5.2,0.1,0.2,0.983,69.462
200.0 MHz,579.829,53.512,2.5,7.1,5.3,0.1,0.2,0.983,68.904
200.0 MHz,499.294,74.622,2.5,7.1,5.3,0.2,0.1,0.987,77.097
200.0 MHz,585.836,53.495,2.5,7.1,5.4,0.1,0.2,0.983,68.354
200.0 MHz,504.661,74.638,2.5,7.1,5.4,0.2,0.1,0.987,76.5
200.0 MHz,510.114,74.686,2.5,7.1,5.5,0.2,0.1,0.987,75.902
200.0 MHz,515.495,74.693,2.5,7.1,5.6,0.2,0.1,0.987,75.32
200.0 MHz,520.929,74.692,2.5,7.1,5.7,0.2,0.1,0.987,74.739
200.0 MHz,526.484,74.705,2.5,7.1,5.8,0.2,0.1,0.987,74.154
200.0 MHz,531.733,74.747,2.5,7.1,5.9,0.2,0.1,0.987,73.608
200.0 MHz,657.023,57.395,2.5,7.2,5.0,0.1,0.1,0.985,62.386
200.0 MHz,567.657,53.47,2.5,7.2,5.0,0.1,0.2,0.983,70.043
200.0 MHz,573.666,53.453,2.5,7.2,5.1,0.1,0.2,0.983,69.477
200.0 MHz,670.69,57.422,2.5,7.2,5.2,0.1,0.1,0.985,61.346
200.0 MHz,579.743,53.509,2.5,7.2,5.2,0.1,0.2,0.983,68.912
200.0 MHz,585.765,53.495,2.5,7.2,5.3,0.1,0.2,0.983,68.361
200.0 MHz,504.599,74.634,2.5,7.2,5.3,0.2,0.1,0.987,76.507
200.0 MHz,591.788,53.478,2.5,7.2,5.4,0.1,0.2,0.983,67.817
200.0 MHz,509.983,74.649,2.5,7.2,5.4,0.2,0.1,0.987,75.916
200.0 MHz,515.451,74.695,2.5,7.2,5.5,0.2,0.1,0.987,75.324
200.0 MHz,520.849,74.703,2.5,7.2,5.6,0.2,0.1,0.987,74.748
200.0 MHz,526.296,74.697,2.5,7.2,5.7,0.2,0.1,0.987,74.173
200.0 MHz,531.693,74.737,2.5,7.2,5.8,0.2,0.1,0.987,73.612
200.0 MHz,537.131,74.75,2.5,7.2,5.9,0.2,0.1,0.987,73.053
200.0 MHz,573.735,53.506,2.5,7.3,5.0,0.1,0.2,0.983,69.47
200.0 MHz,579.766,53.487,2.5,7.3,5.1,0.1,0.2,0.983,68.91
200.0 MHz,677.76,57.348,2.5,7.3,5.2,0.1,0.1,0.985,60.82
200.0 MHz,586.158,53.507,2.5,7.3,5.2,0.1,0.2,0.983,68.325
200.0 MHz,591.906,53.522,2.5,7.3,5.3,0.1,0.2,0.983,67.806
200.0 MHz,509.967,74.626,2.5,7.3,5.3,0.2,0.1,0.987,75.918
200.0 MHz,597.94,53.505,2.5,7.3,5.4,0.1,0.2,0.983,67.269
200.0 MHz,515.357,74.645,2.5,7.3,5.4,0.2,0.1,0.987,75.335
200.0 MHz,520.839,74.688,2.5,7.3,5.5,0.2,0.1,0.987,74.749
200.0 MHz,526.234,74.702,2.5,7.3,5.6,0.2,0.1,0.987,74.18
200.0 MHz,531.715,74.687,2.5,7.3,5.7,0.2,0.1,0.987,73.609
200.0 MHz,537.128,74.727,2.5,7.3,5.8,0.2,0.1,0.987,73.053
200.0 MHz,542.591,74.733,2.5,7.3,5.9,0.2,0.1,0.987,72.5
200.0 MHz,579.672,53.475,2.5,7.4,5.0,0.1,0.2,0.983,68.919
200.0 MHz,585.712,53.459,2.5,7.4,5.1,0.1,0.2,0.983,68.366
200.0 MHz,684.241,57.398,2.5,7.4,5.2,0.1,0.1,0.985,60.345
200.0 MHz,591.825,53.511,2.5,7.4,5.2,0.1,0.2,0.983,67.814
200.0 MHz,597.891,53.489,2.5,7.4,5.3,0.1,0.2,0.983,67.273
200.0 MHz,515.251,74.635,2.5,7.4,5.3,0.2,0.1,0.987,75.346
200.0 MHz,604.243,53.442,2.5,7.4,5.4,0.1,0.2,0.983,66.716
200.0 MHz,520.755,74.633,2.5,7.4,5.4,0.2,0.1,0.987,74.758
200.0 MHz,526.217,74.684,2.5,7.4,5.5,0.2,0.1,0.987,74.182
200.0 MHz,531.643,74.689,2.5,7.4,5.6,0.2,0.1,0.987,73.617
200.0 MHz,537.122,74.678,2.5,7.4,5.7,0.2,0.1,0.987,73.054
200.0 MHz,542.551,74.715,2.5,7.4,5.8,0.2,0.1,0.987,72.504
200.0 MHz,548.025,74.724,2.5,7.4,5.9,0.2,0.1,0.987,71.956
200.0 MHz,788.706,62.912,2.5,7.5,10.0,0.15,0.2,0.987,53.531
200.0 MHz,585.597,53.448,2.5,7.5,5.0,0.1,0.2,0.983,68.376
200.0 MHz,591.627,53.414,2.5,7.5,5.1,0.1,0.2,0.983,67.831
200.0 MHz,691.372,57.319,2.5,7.5,5.2,0.1,0.1,0.985,59.83
200.0 MHz,597.786,53.48,2.5,7.5,5.2,0.1,0.2,0.983,67.283
200.0 MHz,603.865,53.459,2.5,7.5,5.3,0.1,0.2,0.983,66.749
200.0 MHz,520.637,74.628,2.5,7.5,5.3,0.2,0.1,0.987,74.77
200.0 MHz,609.903,53.422,2.5,7.5,5.4,0.1,0.2,0.983,66.226
200.0 MHz,525.979,74.528,2.5,7.5,5.4,0.2,0.1,0.987,74.206
200.0 MHz,531.574,74.682,2.5,7.5,5.5,0.2,0.1,0.987,73.624
200.0 MHz,537.027,74.682,2.5,7.5,5.6,0.2,0.1,0.987,73.064
200.0 MHz,542.517,74.672,2.5,7.5,5.7,0.2,0.1,0.987,72.507
200.0 MHz,547.969,74.705,2.5,7.5,5.8,0.2,0.1,0.987,71.961
200.0 MHz,553.449,74.716,2.5,7.5,5.9,0.2,0.1,0.987,71.42
200.0 MHz,556.821,64.374,2.5,7.5,6.0,0.15,0.2,0.985,71.088
200.0 MHz,493.958,71.722,2.5,7.5,6.0,0.2,0.2,0.986,77.697
200.0 MHz,600.664,64.321,2.5,7.5,6.8,0.15,0.2,0.986,67.033
200.0 MHz,533.939,71.748,2.5,7.5,6.8,0.2,0.2,0.987,73.38
200.0 MHz,648.005,63.928,2.5,7.5,7.6,0.15,0.2,0.986,63.092
200.0 MHz,693.715,63.755,2.5,7.5,8.4,0.15,0.2,0.987,59.665
200.0 MHz,740.635,63.311,2.5,7.5,9.2,0.15,0.2,0.987,56.482
200.0 MHz,591.552,53.411,2.5,7.6,5.0,0.1,0.2,0.983,67.838
200.0 MHz,597.598,53.379,2.5,7.6,5.1,0.1,0.2,0.983,67.299
200.0 MHz,697.813,57.324,2.5,7.6,5.2,0.1,0.1,0.985,59.372
200.0 MHz,604.098,53.408,2.5,7.6,5.2,0.1,0.2,0.983,66.729
200.0 MHz,610.122,53.398,2.5,7.6,5.3,0.1,0.2,0.983,66.207
200.0 MHz,525.989,74.625,2.5,7.6,5.3,0.2,0.1,0.987,74.205
200.0 MHz,615.914,53.388,2.5,7.6,5.4,0.1,0.2,0.983,65.713
200.0 MHz,531.35,74.524,2.5,7.6,5.4,0.2,0.1,0.987,73.647
200.0 MHz,536.971,74.67,2.5,7.6,5.5,0.2,0.1,0.987,73.069
200.0 MHz,542.443,74.668,2.5,7.6,5.6,0.2,0.1,0.987,72.514
200.0 MHz,547.939,74.66,2.5,7.6,5.7,0.2,0.1,0.987,71.964
200.0 MHz,553.398,74.692,2.5,7.6,5.8,0.2,0.1,0.987,71.425
200.0 MHz,558.891,74.705,2.5,7.6,5.9,0.2,0.1,0.987,70.889
200.0 MHz,597.543,53.44,2.5,7.7,5.0,0.1,0.2,0.983,67.304
200.0 MHz,603.647,53.416,2.5,7.7,5.1,0.1,0.2,0.983,66.768
200.0 MHz,609.81,53.465,2.5,7.7,5.2,0.1,0.2,0.983,66.234
200.0 MHz,615.932,53.439,2.5,7.7,5.3,0.1,0.2,0.983,65.711
200.0 MHz,531.435,74.61,2.5,7.7,5.3,0.2,0.1,0.987,73.638
200.0 MHz,622.016,53.424,2.5,7.7,5.4,0.1,0.2,0.983,65.199
200.0 MHz,536.892,74.617,2.5,7.7,5.4,0.2,0.1,0.987,73.077
200.0 MHz,542.422,74.662,2.5,7.7,5.5,0.2,0.1,0.987,72.517
200.0 MHz,547.749,74.54,2.5,7.7,5.6,0.2,0.1,0.987,71.983
200.0 MHz,553.438,74.641,2.5,7.7,5.7,0.2,0.1,0.987,71.421
200.0 MHz,559.138,74.636,2.5,7.7,5.8,0.2,0.1,0.987,70.866
200.0 MHz,564.435,74.675,2.5,7.7,5.9,0.2,0.1,0.987,70.356
200.0 MHz,603.554,53.394,2.5,7.8,5.0,0.1,0.2,0.983,66.776
200.0 MHz,609.637,53.384,2.5,7.8,5.1,0.1,0.2,0.983,66.249
200.0 MHz,615.812,53.433,2.5,7.8,5.2,0.1,0.2,0.983,65.722
200.0 MHz,621.929,53.414,2.5,7.8,5.3,0.1,0.2,0.983,65.206
200.0 MHz,536.834,74.607,2.5,7.8,5.3,0.2,0.1,0.987,73.083
200.0 MHz,628.057,53.391,2.5,7.8,5.4,0.1,0.2,0.983,64.697
200.0 MHz,542.313,74.614,2.5,7.8,5.4,0.2,0.1,0.987,72.528
200.0 MHz,547.79,74.586,2.5,7.8,5.5,0.2,0.1,0.987,71.979
200.0 MHz,553.203,74.532,2.5,7.8,5.6,0.2,0.1,0.987,71.444
200.0 MHz,558.906,74.631,2.5,7.8,5.7,0.2,0.1,0.987,70.888
200.0 MHz,564.397,74.66,2.5,7.8,5.8,0.2,0.1,0.987,70.359
200.0 MHz,569.931,74.665,2.5,7.8,5.9,0.2,0.1,0.988,69.834
200.0 MHz,609.553,53.419,2.5,7.9,5.0,0.1,0.2,0.983,66.256
200.0 MHz,615.682,53.396,2.5,7.9,5.1,0.1,0.2,0.983,65.733
200.0 MHz,621.878,53.442,2.5,7.9,5.2,0.1,0.2,0.983,65.211
200.0 MHz,628.018,53.419,2.5,7.9,5.3,0.1,0.2,0.983,64.701
200.0 MHz,542.23,74.572,2.5,7.9,5.3,0.2,0.1,0.987,72.536
200.0 MHz,634.15,53.399,2.5,7.9,5.4,0.1,0.2,0.983,64.198
200.0 MHz,547.715,74.582,2.5,7.9,5.4,0.2,0.1,0.987,71.987
200.0 MHz,553.129,74.5,2.5,7.9,5.5,0.2,0.1,0.987,71.451
200.0 MHz,558.62,74.505,2.5,7.9,5.6,0.2,0.1,0.987,70.916
200.0 MHz,564.355,74.594,2.5,7.9,5.7,0.2,0.1,0.987,70.364
200.0 MHz,569.864,74.624,2.5,7.9,5.8,0.2,0.1,0.987,69.84
200.0 MHz,575.433,74.619,2.5,7.9,5.9,0.2,0.1,0.988,69.318
200.0 MHz,817.616,63.057,2.5,8.0,10.0,0.15,0.2,0.988,51.89
200.0 MHz,615.54,53.414,2.5,8.0,5.0,0.1,0.2,0.983,65.745
200.0 MHz,621.707,53.383,2.5,8.0,5.1,0.1,0.2,0.983,65.225
200.0 MHz,627.921,53.428,2.5,8.0,5.2,0.1,0.2,0.983,64.709
200.0 MHz,634.086,53.402,2.5,8.0,5.3,0.1,0.2,0.983,64.203
200.0 MHz,547.654,74.573,2.5,8.0,5.3,0.2,0.1,0.987,71.993
200.0 MHz,640.226,53.384,2.5,8.0,5.4,0.1,0.2,0.983,63.707
200.0 MHz,553.174,74.573,2.5,8.0,5.4,0.2,0.1,0.987,71.447
200.0 MHz,558.753,74.615,2.5,8.0,5.5,0.2,0.1,0.987,70.903
200.0 MHz,564.243,74.554,2.5,8.0,5.6,0.2,0.1,0.987,70.374
200.0 MHz,569.87,74.585,2.5,8.0,5.7,0.2,0.1,0.987,69.84
200.0 MHz,575.405,74.609,2.5,8.0,5.8,0.2,0.1,0.988,69.32
200.0 MHz,580.951,74.615,2.5,8.0,5.9,0.2,0.1,0.988,68.807
200.0 MHz,583.507,64.402,2.5,8.0,6.0,0.15,0.2,0.986,68.571
200.0 MHz,518.719,71.696,2.5,8.0,6.0,0.2,0.2,0.987,74.974
200.0 MHz,627.883,64.397,2.5,8.0,6.8,0.15,0.2,0.986,64.716
200.0 MHz,559.259,71.669,2.5,8.0,6.8,0.2,0.2,0.987,70.853
200.0 MHz,672.852,64.354,2.5,8.0,7.6,0.15,0.2,0.986,61.186
200.0 MHz,721.379,63.843,2.5,8.0,8.4,0.15,0.2,0.987,57.75
200.0 MHz,769.184,63.501,2.5,8.0,9.2,0.15,0.2,0.987,54.695
200.0 MHz,621.66,53.455,2.5,8.1,5.0,0.1,0.2,0.983,65.229
200.0 MHz,627.815,53.434,2.5,8.1,5.1,0.1,0.2,0.983,64.717
200.0 MHz,634.045,53.478,2.5,8.1,5.2,0.1,0.2,0.983,64.207
200.0 MHz,640.215,53.455,2.5,8.1,5.3,0.1,0.2,0.983,63.708
200.0 MHz,553.078,74.567,2.5,8.1,5.3,0.2,0.1,0.987,71.456
200.0 MHz,646.386,53.432,2.5,8.1,5.4,0.1,0.2,0.983,63.216
200.0 MHz,558.604,74.567,2.5,8.1,5.4,0.2,0.1,0.987,70.917
200.0 MHz,564.218,74.6,2.5,8.1,5.5,0.2,0.1,0.987,70.377
200.0 MHz,569.687,74.55,2.5,8.1,5.6,0.2,0.1,0.987,69.857
200.0 MHz,575.349,74.576,2.5,8.1,5.7,0.2,0.1,0.988,69.326
200.0 MHz,580.891,74.602,2.5,8.1,5.8,0.2,0.1,0.988,68.813
200.0 MHz,586.474,74.6,2.5,8.1,5.9,0.2,0.1,0.988,68.303
200.0 MHz,627.76,53.463,2.5,8.2,5.0,0.1,0.2,0.983,64.722
200.0 MHz,633.906,53.451,2.5,8.2,5.1,0.1,0.2,0.983,64.218
200.0 MHz,640.56,53.452,2.5,8.2,5.2,0.1,0.2,0.983,63.68
200.0 MHz,646.332,53.473,2.5,8.2,5.3,0.1,0.2,0.983,63.221
200.0 MHz,558.536,74.601,2.5,8.2,5.3,0.2,0.1,0.987,70.924
200.0 MHz,652.529,53.445,2.5,8.2,5.4,0.1,0.2,0.984,62.734
200.0 MHz,564.08,74.601,2.5,8.2,5.4,0.2,0.1,0.987,70.39
200.0 MHz,569.64,74.588,2.5,8.2,5.5,0.2,0.1,0.987,69.861
200.0 MHz,575.197,74.58,2.5,8.2,5.6,0.2,0.1,0.988,69.34
200.0 MHz,580.874,74.601,2.5,8.2,5.7,0.2,0.1,0.988,68.814
200.0 MHz,586.433,74.626,2.5,8.2,5.8,0.2,0.1,0.988,68.306
200.0 MHz,633.764,53.445,2.5,8.3,5.0,0.1,0.2,0.983,64.23
200.0 MHz,639.966,53.418,2.5,8.3,5.1,0.1,0.2,0.983,63.728
200.0 MHz,646.242,53.456,2.5,8.3,5.2,0.1,0.2,0.983,63.228
200.0 MHz,652.456,53.428,2.5,8.3,5.3,0.1,0.2,0.984,62.739
200.0 MHz,564.052,74.59,2.5,8.3,5.3,0.2,0.1,0.987,70.392
200.0 MHz,658.643,53.411,2.5,8.3,5.4,0.1,0.2,0.984,62.26
200.0 MHz,569.608,74.59,2.5,8.3,5.4,0.2,0.1,0.987,69.864
200.0 MHz,575.259,74.616,2.5,8.3,5.5,0.2,0.1,0.988,69.334
200.0 MHz,580.828,74.61,2.5,8.3,5.6,0.2,0.1,0.988,68.818
200.0 MHz,586.457,74.59,2.5,8.3,5.7,0.2,0.1,0.988,68.304
200.0 MHz,592.012,74.614,2.5,8.3,5.8,0.2,0.1,0.988,67.803
200.0 MHz,639.836,53.404,2.5,8.4,5.0,0.1,0.2,0.983,63.739
200.0 MHz,646.036,53.382,2.5,8.4,5.1,0.1,0.2,0.983,63.244
200.0 MHz,652.314,53.424,2.5,8.4,5.2,0.1,0.2,0.983,62.75
200.0 MHz,658.541,53.399,2.5,8.4,5.3,0.1,0.2,0.984,62.267
200.0 MHz,569.555,74.554,2.5,8.4,5.3,0.2,0.1,0.987,69.869
200.0 MHz,664.763,53.373,2.5,8.4,5.4,0.1,0.2,0.984,61.791
200.0 MHz,575.133,74.553,2.5,8.4,5.4,0.2,0.1,0.988,69.346
200.0 MHz,580.796,74.577,2.5,8.4,5.5,0.2,0.1,0.988,68.821
200.0 MHz,586.389,74.567,2.5,8.4,5.6,0.2,0.1,0.988,68.31
200.0 MHz,592.03,74.546,2.5,8.4,5.7,0.2,0.1,0.988,67.801
200.0 MHz,597.622,74.565,2.5,8.4,5.8,0.2,0.1,0.988,67.304
200.0 MHz,850.165,62.636,2.5,8.5,10.0,0.15,0.2,0.988,50.151
200.0 MHz,645.9,53.37,2.5,8.5,5.0,0.1,0.2,0.983,63.255
200.0 MHz,652.123,53.345,2.5,8.5,5.1,0.1,0.2,0.983,62.765
200.0 MHz,658.419,53.387,2.5,8.5,5.2,0.1,0.2,0.984,62.277
200.0 MHz,665.113,53.318,2.5,8.5,5.3,0.1,0.2,0.984,61.765
200.0 MHz,575.125,74.529,2.5,8.5,5.3,0.2,0.1,0.988,69.347
200.0 MHz,670.903,53.334,2.5,8.5,5.4,0.1,0.2,0.984,61.328
200.0 MHz,580.595,74.543,2.5,8.5,5.4,0.2,0.1,0.988,68.84
200.0 MHz,586.276,74.567,2.5,8.5,5.5,0.2,0.1,0.988,68.321
200.0 MHz,591.885,74.555,2.5,8.5,5.6,0.2,0.1,0.988,67.814
200.0 MHz,597.541,74.529,2.5,8.5,5.7,0.2,0.1,0.988,67.311
200.0 MHz,603.151,74.549,2.5,8.5,5.8,0.2,0.1,0.988,66.818
200.0 MHz,612.041,64.228,2.5,8.5,6.0,0.15,0.2,0.986,66.047
200.0 MHz,543.791,71.61,2.5,8.5,6.0,0.2,0.2,0.987,72.378
200.0 MHz,657.189,64.149,2.5,8.5,6.8,0.15,0.2,0.986,62.376
200.0 MHz,584.916,71.535,2.5,8.5,6.8,0.2,0.2,0.987,68.444
200.0 MHz,703.075,63.914,2.5,8.5,7.6,0.15,0.2,0.987,59.004
200.0 MHz,752.063,63.482,2.5,8.5,8.4,0.15,0.2,0.987,55.754
200.0 MHz,800.45,63.189,2.5,8.5,9.2,0.15,0.2,0.987,52.853
200.0 MHz,651.945,53.34,2.5,8.6,5.0,0.1,0.2,0.983,62.779
200.0 MHz,658.176,53.295,2.5,8.6,5.1,0.1,0.2,0.984,62.295
200.0 MHz,664.53,53.344,2.5,8.6,5.2,0.1,0.2,0.984,61.809
200.0 MHz,670.783,53.32,2.5,8.6,5.3,0.1,0.2,0.984,61.337
200.0 MHz,580.477,74.522,2.5,8.6,5.3,0.2,0.1,0.988,68.851
200.0 MHz,677.006,53.278,2.5,8.6,5.4,0.1,0.2,0.984,60.874
200.0 MHz,585.993,74.416,2.5,8.6,5.4,0.2,0.1,0.988,68.346
200.0 MHz,591.772,74.544,2.5,8.6,5.5,0.2,0.1,0.988,67.824
200.0 MHz,597.415,74.527,2.5,8.6,5.6,0.2,0.1,0.988,67.322
200.0 MHz,603.079,74.503,2.5,8.6,5.7,0.2,0.1,0.988,66.824
200.0 MHz,608.721,74.517,2.5,8.6,5.8,0.2,0.1,0.988,66.334
200.0 MHz,658.056,53.293,2.5,8.7,5.0,0.1,0.2,0.984,62.305
200.0 MHz,664.289,53.254,2.5,8.7,5.1,0.1,0.2,0.984,61.827
200.0 MHz,670.653,53.306,2.5,8.7,5.2,0.1,0.2,0.984,61.347
200.0 MHz,676.927,53.279,2.5,8.7,5.3,0.1,0.2,0.984,60.88
200.0 MHz,586.01,74.493,2.5,8.7,5.3,0.2,0.1,0.988,68.345
200.0 MHz,683.173,53.235,2.5,8.7,5.4,0.1,0.2,0.984,60.421
200.0 MHz,591.547,74.388,2.5,8.7,5.4,0.2,0.1,0.988,67.845
200.0 MHz,597.375,74.501,2.5,8.7,5.5,0.2,0.1,0.988,67.325
200.0 MHz,602.999,74.492,2.5,8.7,5.6,0.2,0.1,0.988,66.831
200.0 MHz,608.69,74.464,2.5,8.7,5.7,0.2,0.1,0.988,66.337
200.0 MHz,614.325,74.484,2.5,8.7,5.8,0.2,0.1,0.988,65.854
200.0 MHz,664.179,53.307,2.5,8.8,5.0,0.1,0.2,0.984,61.836
200.0 MHz,670.482,53.275,2.5,8.8,5.1,0.1,0.2,0.984,61.36
200.0 MHz,676.836,53.31,2.5,8.8,5.2,0.1,0.2,0.984,60.886
200.0 MHz,683.625,53.239,2.5,8.8,5.3,0.1,0.2,0.984,60.388
200.0 MHz,591.583,74.344,2.5,8.8,5.3,0.2,0.1,0.988,67.841
200.0 MHz,689.839,53.218,2.5,8.8,5.4,0.1,0.2,0.984,59.938
200.0 MHz,597.093,74.357,2.5,8.8,5.4,0.2,0.1,0.988,67.35
200.0 MHz,602.826,74.481,2.5,8.8,5.5,0.2,0.1,0.988,66.846
200.0 MHz,608.412,74.349,2.5,8.8,5.6,0.2,0.1,0.988,66.361
200.0 MHz,614.288,74.427,2.5,8.8,5.7,0.2,0.1,0.988,65.857
200.0 MHz,619.949,74.439,2.5,8.8,5.8,0.2,0.1,0.988,65.379
200.0 MHz,670.332,53.261,2.5,8.9,5.0,0.1,0.2,0.984,61.371
200.0 MHz,676.629,53.237,2.5,8.9,5.1,0.1,0.2,0.984,60.902
200.0 MHz,683.001,53.271,2.5,8.9,5.2,0.1,0.2,0.984,60.433
200.0 MHz,689.316,53.243,2.5,8.9,5.3,0.1,0.2,0.984,59.976
200.0 MHz,597.107,74.438,2.5,8.9,5.3,0.2,0.1,0.988,67.349
200.0 MHz,695.625,53.216,2.5,8.9,5.4,0.1,0.2,0.984,59.525
200.0 MHz,602.793,74.422,2.5,8.9,5.4,0.2,0.1,0.988,66.849
200.0 MHz,608.438,74.389,2.5,8.9,5.5,0.2,0.1,0.988,66.359
200.0 MHz,614.036,74.323,2.5,8.9,5.6,0.2,0.1,0.988,65.879
200.0 MHz,619.919,74.401,2.5,8.9,5.7,0.2,0.1,0.988,65.381
200.0 MHz,625.609,74.411,2.5,8.9,5.8,0.2,0.1,0.988,64.906
200.0 MHz,881.586,62.34,2.5,9.0,10.0,0.15,0.2,0.988,48.573
200.0 MHz,676.48,53.22,2.5,9.0,5.0,0.1,0.2,0.984,60.913
200.0 MHz,682.795,53.194,2.5,9.0,5.1,0.1,0.2,0.984,60.448
200.0 MHz,689.186,53.227,2.5,9.0,5.2,0.1,0.2,0.984,59.985
200.0 MHz,695.517,53.2,2.5,9.0,5.3,0.1,0.2,0.984,59.532
200.0 MHz,602.637,74.404,2.5,9.0,5.3,0.2,0.1,0.988,66.862
200.0 MHz,701.847,53.171,2.5,9.0,5.4,0.1,0.2,0.984,59.086
200.0 MHz,608.325,74.394,2.5,9.0,5.4,0.2,0.1,0.988,66.368
200.0 MHz,613.928,74.305,2.5,9.0,5.5,0.2,0.1,0.988,65.888
200.0 MHz,619.634,74.286,2.5,9.0,5.6,0.2,0.1,0.988,65.405
200.0 MHz,625.534,74.359,2.5,9.0,5.7,0.2,0.1,0.988,64.912
200.0 MHz,631.232,74.372,2.5,9.0,5.8,0.2,0.1,0.988,64.443
200.0 MHz,639.91,64.198,2.5,9.0,6.0,0.15,0.2,0.986,63.737
200.0 MHz,569.152,71.499,2.5,9.0,6.0,0.2,0.2,0.987,69.907
200.0 MHz,685.666,64.104,2.5,9.0,6.8,0.15,0.2,0.987,60.244
200.0 MHz,610.811,71.321,2.5,9.0,6.8,0.2,0.2,0.987,66.154
200.0 MHz,732.181,63.808,2.5,9.0,7.6,0.15,0.2,0.987,57.033
200.0 MHz,779.714,63.512,2.5,9.0,8.4,0.15,0.2,0.987,54.061
200.0 MHz,831.441,62.839,2.5,9.0,9.2,0.15,0.2,0.988,51.138
200.0 MHz,682.622,53.23,2.5,9.1,5.0,0.1,0.2,0.984,60.461
200.0 MHz,688.956,53.204,2.5,9.1,5.1,0.1,0.2,0.984,60.002
200.0 MHz,695.389,53.228,2.5,9.1,5.2,0.1,0.2,0.984,59.542
200.0 MHz,701.738,53.2,2.5,9.1,5.3,0.1,0.2,0.984,59.094
